link,year,disambiguation,length,pageviews,revisions,title,score
Aurangzeb,1618,False,396711,77481,5470,Aurangzeb,0.8554508272632806
Cyrano_de_Bergerac,1619,False,283093,15804,1204,Cyrano de Bergerac,0.751987141481001
Prince_Rupert_of_the_Rhine,1619,False,284994,11568,965,Prince Rupert of the Rhine,0.7348527222650314
Anne_Bradstreet,1612,False,208606,9531,1208,Anne Bradstreet,0.7324441516159174
Murad_IV,1612,False,113051,18850,909,Murad IV,0.729551719484904
Jean-Baptiste_Colbert,1619,False,134617,10591,723,Jean-Baptiste Colbert,0.7087106946012361
Ibrahim_of_the_Ottoman_Empire,1615,False,107046,12576,529,Ibrahim of the Ottoman Empire,0.6966420828025146
"Lozang_Gyatso,_5th_Dalai_Lama",1617,False,305054,4077,693,5th Dalai Lama,0.6918518773304457
Pope_Innocent_XI,1611,False,211890,5163,542,Pope Innocent XI,0.6842777523543798
Thomas_Rolfe,1615,False,51665,18458,393,Thomas Rolfe,0.6799694357403637
John_Wallis,1616,False,138481,4063,673,John Wallis,0.6788922493064047
Bartolomé_Esteban_Murillo,1618,False,92628,6122,570,Bartolomé Esteban Murillo,0.6781587024071212
Chongzhen_Emperor,1611,False,130411,5792,511,Chongzhen Emperor,0.6778557734509834
Jahanara_Begum,1614,False,101212,8129,428,Jahanara Begum,0.6757148780918717
Jan_van_Riebeeck,1619,False,69484,8216,462,Jan van Riebeeck,0.6728364548811627
Johannes_Hevelius,1611,False,128717,2233,935,Johannes Hevelius,0.6695327141346874
François_de_La_Rochefoucauld_(writer),1613,False,146906,5495,368,François de La Rochefoucauld (writer),0.6646567266809896
Evliya_Çelebi,1611,False,118594,3241,542,Evliya Çelebi,0.6615404354025135
Thomas_Fairfax,1612,False,115353,3929,425,Thomas Fairfax,0.6575132361851416
Elias_Ashmole,1617,False,114310,2791,557,Elias Ashmole,0.6573225849977384
Richard_Baxter,1615,False,136998,3449,369,Richard Baxter,0.6505325557773332
Khushal_Khan_Khattak,1613,False,100871,2046,631,Khushal Khattak,0.6497503590938498
John_Wilkins,1614,False,139724,2815,409,John Wilkins,0.6488367357458675
André_Le_Nôtre,1613,False,86632,8843,222,André Le Nôtre,0.6457893637647512
"James_Graham,_1st_Marquess_of_Montrose",1612,False,94907,2989,371,"James Graham, 1st Marquess of Montrose",0.6411780874371399
Pope_Alexander_VIII,1610,False,173574,3660,259,Pope Alexander VIII,0.6403576013851583
Henry_Vane_the_Younger,1613,False,274481,1665,397,Henry Vane the Younger,0.6395961037906782
Pope_Innocent_XII,1615,False,165549,3825,248,Pope Innocent XII,0.6389952766994732
Dorgon,1612,False,154231,3394,270,Dorgon,0.6384842005836707
Charles_Le_Brun,1619,False,85849,4248,261,Charles Le Brun,0.6348689050771605
Benedict_Arnold_(governor),1615,False,201243,1636,393,Benedict Arnold (governor),0.6347040162834887
John_Owen_(theologian),1616,False,94334,3372,278,John Owen (theologian),0.6326852657704223
"James_Butler,_1st_Duke_of_Ormonde",1610,False,178376,2023,317,"James Butler, 1st Duke of Ormonde",0.6316568483211619
Nicolas_Fouquet,1615,False,97658,4067,225,Nicolas Fouquet,0.6289469601732601
"Henri_de_la_Tour_d'Auvergne,_Vicomte_de_Turenne",1611,False,108350,2636,268,"Henri de la Tour d'Auvergne, Vicomte de Turenne",0.6260673463543344
George_Carteret,1610,False,71076,2048,377,George Carteret,0.6260462700536651
Empress_Dowager_Xiaozhuang,1613,False,66244,2281,316,Empress Dowager Xiaozhuang,0.621484802566145
Salvator_Rosa,1615,False,86104,2559,262,Salvator Rosa,0.6210388213556653
Richard_Lovelace,1617,False,67357,2306,305,Richard Lovelace,0.6206539141206453
David_Teniers_the_Younger,1610,False,187027,2168,213,David Teniers the Younger,0.6174260871624015
Gerrit_Dou,1613,False,99805,2087,244,Gerrit Dou,0.614115979733943
Elisabeth_of_the_Palatinate,1618,False,139434,1898,230,Elisabeth of the Palatinate,0.6131278873402867
Jeremi_Wiśniowiecki,1612,False,123180,1070,380,Jeremi Wiśniowiecki,0.6124173222113629
Nicholas_Culpeper,1616,False,79073,2382,230,Nicholas Culpeper,0.612262355589727
Johann_Jakob_Froberger,1616,False,100690,1676,259,Johann Jakob Froberger,0.6100361760345373
"William_Howard,_1st_Viscount_Stafford",1614,False,123529,1019,341,"William Howard, 1st Viscount Stafford",0.6068026146452019
Jai_Singh_I,1611,False,69446,3695,148,Jai Singh I,0.6019418743824255
Hyojong_of_Joseon,1619,False,92619,2547,162,Hyojong of Joseon,0.6005360312076657
"Ferdinando_II_de'_Medici,_Grand_Duke_of_Tuscany",1610,False,167335,1869,165,"Ferdinando II de' Medici, Grand Duke of Tuscany",0.6000469843749479
Barbara_Strozzi,1619,False,54938,2148,208,Barbara Strozzi,0.5998851677201237
James_Harrington_(author),1611,False,77997,1825,203,James Harrington (author),0.5990197530502289
"Charles_I_Louis,_Elector_Palatine",1617,False,110613,2856,140,"Charles I Louis, Elector Palatine",0.5988063638607904
