link,year,disambiguation,length,pageviews,revisions,title,score
William_Shakespeare,1564,False,740569,508769,12319,William Shakespeare,0.9437549248959148
Galileo_Galilei,1564,False,512703,206468,6723,Galileo Galilei,0.8929680487544173
James_VI_and_I,1566,False,418294,179954,7140,James VI and I,0.8871489000326297
Francis_Bacon,1561,False,295116,82691,7943,Francis Bacon,0.8628351653361721
Elizabeth_Báthory,1560,False,180770,94022,4204,Elizabeth Báthory,0.8345072701508701
Christopher_Marlowe,1564,False,203855,45081,3012,Christopher Marlowe,0.8071759971796626
Jahangir,1569,False,166459,60894,1745,Jahangir,0.7908201309965478
Claudio_Monteverdi,1567,False,294624,15831,1871,Claudio Monteverdi,0.7688251694585667
William_Adams_(sailor),1564,False,147862,18482,944,William Adams (sailor),0.735443570161045
Guru_Arjan_Dev,1563,False,171198,10993,1014,Guru Arjan,0.7267650924510678
"Robert_Devereux,_2nd_Earl_of_Essex",1565,False,176940,14056,745,"Robert Devereux, 2nd Earl of Essex",0.7220830147293471
Francis_de_Sales,1567,False,272338,8653,823,Francis de Sales,0.719633001062055
Sigismund_III_Vasa,1566,False,298669,8337,688,Sigismund III Vasa,0.7129076676091078
Mehmed_III,1566,False,107123,17197,569,Mehmed III,0.7074175636067205
Carlo_Gesualdo,1566,False,117004,8364,746,Carlo Gesualdo,0.7010674235842529
Date_Masamune,1567,False,85658,10802,640,Date Masamune,0.6965683408361867
John_Dowland,1563,False,114477,7891,660,John Dowland,0.6943994647007552
Sanada_Yukimura,1567,False,75846,9821,561,Sanada Yukimura,0.6867484737035772
Lope_de_Vega,1562,False,109697,6799,603,Lope de Vega,0.6860655477062935
Pope_Urban_VIII,1568,False,186732,7083,460,Pope Urban VIII,0.6846712376771383
"Robert_Cecil,_1st_Earl_of_Salisbury",1563,False,91833,6443,640,"Robert Cecil, 1st Earl of Salisbury",0.6838633635064566
Aloysius_Gonzaga,1568,False,89061,6197,660,Aloysius Gonzaga,0.6834052091921209
