link,year,disambiguation,length,pageviews,revisions,title,score
Theodore_Roosevelt,1858,False,856184,377420,11555,Theodore Roosevelt,0.9376677190376178
Nikola_Tesla,1856,False,538343,386553,10652,Nikola Tesla,0.9249180963681626
Vincent_van_Gogh,1853,False,548000,283741,12379,Vincent van Gogh,0.9227601857976633
Sigmund_Freud,1856,False,533255,206355,11709,Sigmund Freud,0.9123091146771916
Woodrow_Wilson,1856,False,646800,177445,9090,Woodrow Wilson,0.9044523064432171
Oscar_Wilde,1854,False,385941,179131,8567,Oscar Wilde,0.8912747172303652
William_Howard_Taft,1857,False,560345,115566,6861,William Howard Taft,0.8808309965941553
Billy_The_Kid,1859,False,395534,97015,8185,Billy the Kid,0.8745028714687563
George_Bernard_Shaw,1856,False,610694,80473,5032,George Bernard Shaw,0.8624145846592538
Wilhelm_II_of_Germany,1859,False,402432,114878,4245,"Wilhelm II, German Emperor",0.8571605421149937
Arthur_Conan_Doyle,1859,False,321012,90479,5798,Arthur Conan Doyle,0.8569563413520744
Antoni_Gaudí,1852,False,350549,70498,5038,Antoni Gaudí,0.8476134508338512
Robert_Louis_Stevenson,1850,False,297265,66104,4378,Robert Louis Stevenson,0.8377566403811562
Booker_T._Washington,1856,False,243943,67400,4462,Booker T. Washington,0.8347081777974197
Doc_Holliday,1851,False,294174,94442,2679,Doc Holliday,0.8291142603036177
J._J._Thomson,1856,False,205021,41859,5168,J. J. Thomson,0.8229823935329054
Joseph_Conrad,1857,False,371809,41412,3487,Joseph Conrad,0.821972870304744
Cecil_Rhodes,1853,False,281711,59735,2889,Cecil Rhodes,0.819605818030507
John_Dewey,1859,False,266085,55054,2496,John Dewey,0.8111136032512005
Julian_calendar,1859,False,303114,58249,2034,Julian calendar,0.8075056836972431
Robert_Baden-Powell,1857,False,285321,28145,2914,"Robert Baden-Powell, 1st Baron Baden-Powell",0.7999894195429729
Emmeline_Pankhurst,1858,False,224755,49102,2075,Emmeline Pankhurst,0.7980993810344007
Max_Planck,1858,False,224254,38575,2459,Max Planck,0.7979721870206957
Edward_Elgar,1857,False,332578,23265,2741,Edward Elgar,0.7953854274318649
H._H._Asquith,1852,False,775164,21923,1624,H. H. Asquith,0.7893268527444542
Bal_Gangadhar_Tilak,1856,False,197728,48812,1728,Bal Gangadhar Tilak,0.7885805526588784
José_Martí,1853,False,266685,27896,2165,José Martí,0.788136174189027
Edward_Smith_(sea_captain),1850,False,140833,44281,2160,Edward Smith (sea captain),0.7874316421366916
Georges_Seurat,1859,False,138845,32648,2660,Georges Seurat,0.7865061327939294
Eugene_V._Debs,1855,False,217834,32601,2029,Eugene V. Debs,0.786127109566221
Philippe_Pétain,1856,False,279086,38353,1530,Philippe Pétain,0.7845116188921207
Henri_Poincaré,1854,False,324542,18725,2366,Henri Poincaré,0.7836051420540997
L._Frank_Baum,1856,False,202462,24280,2099,L. Frank Baum,0.7780065136560508
Giacomo_Puccini,1858,False,225657,29220,1677,Giacomo Puccini,0.776971397136676
Arthur_Rimbaud,1854,False,201278,32587,1588,Arthur Rimbaud,0.7756073106190683
Jagadish_Chandra_Bose,1858,False,174259,39947,1439,Jagadish Chandra Bose,0.7742116336946305
The_Pirates_of_Penzance,1852,False,290448,22233,1552,The Pirates of Penzance,0.7713948111638367
