link,year,disambiguation,length,pageviews,revisions,title,score
"Anne,_Queen_of_Great_Britain",1665,False,376824,106859,2567,"Anne, Queen of Great Britain",0.835502513246522
George_I_of_Great_Britain,1660,False,316095,81005,2156,George I of Great Britain,0.8186462512827647
Guru_Gobind_Singh,1666,False,245799,42129,3289,Guru Gobind Singh,0.8122175204467914
Jonathan_Swift,1667,False,204985,45242,1646,Jonathan Swift,0.7855765732236639
Daniel_Defoe,1660,False,168342,33676,2131,Daniel Defoe,0.7836357411153015
Charles_II_of_Spain,1661,False,276576,50579,1257,Charles II of Spain,0.7834032960847205
Mary_II_of_England,1662,False,241533,37458,1206,Mary II of England,0.7719010323673878
Cotton_Mather,1663,False,253089,20130,1388,Cotton Mather,0.7620628447513578
"Sarah_Churchill,_Duchess_of_Marlborough",1660,False,176131,6914,1303,"Sarah Churchill, Duchess of Marlborough",0.7225735917264018
Prince_Eugene_of_Savoy,1663,False,320713,9782,703,Prince Eugene of Savoy,0.7194134789020401
John_Vanbrugh,1664,False,221452,3519,1155,John Vanbrugh,0.7003945596713613
"Louis,_Grand_Dauphin",1661,False,185706,15046,365,"Louis, Grand Dauphin",0.6936583247517201
Thomas_Newcomen,1664,False,99466,6554,747,Thomas Newcomen,0.6914794483624143
Giambattista_Vico,1668,False,125959,6470,579,Giambattista Vico,0.6853563470186277
Sukjong_of_Joseon,1661,False,114953,10840,319,Sukjong of Joseon,0.672052554695713
Anna_Maria_Luisa_de'_Medici,1667,False,184205,2350,812,Anna Maria Luisa de' Medici,0.6719856167590453
Marie_Louise_of_Orléans_(1662–1689),1662,False,180571,5174,408,Marie Louise of Orléans (1662–1689),0.6703755806137318
Johann_Bernoulli,1667,False,115236,5980,425,Johann Bernoulli,0.6693258270235823
Abraham_de_Moivre,1667,False,103555,6914,402,Abraham de Moivre,0.6692152988685033
Alessandro_Scarlatti,1660,False,78901,5720,450,Alessandro Scarlatti,0.6643607692418383
Anne_Marie_d'Orléans,1669,False,153532,4160,423,Anne Marie d'Orléans,0.6632333352038795
Balaji_Vishwanath,1662,False,102002,6776,339,Balaji Vishwanath,0.6611634674386991
Ivan_V_of_Russia,1666,False,84495,7118,319,Ivan V of Russia,0.6568053993184539
François_Couperin,1668,False,79930,5113,341,François Couperin,0.6501973081574894
Matthew_Henry,1662,False,72874,7764,269,Matthew Henry,0.6489928249506782
Mustafa_II,1664,False,92018,5849,290,Mustafa II,0.6489303106684055
Hans_Sloane,1660,False,127775,3722,340,Hans Sloane,0.6483574617506183
Victor_Amadeus_II_of_Sardinia,1666,False,184926,2783,349,Victor Amadeus II of Sardinia,0.6459877319440369
Pierre_Le_Moyne_d'Iberville,1661,False,81070,2910,422,Pierre Le Moyne d'Iberville,0.6430160717529765
Feodor_III_of_Russia,1661,False,73275,5966,267,Feodor III of Russia,0.6422502429316018
Johann_Joseph_Fux,1660,False,67421,5118,249,Johann Joseph Fux,0.6339763954025964
