label,image,align
Revolution,https://d1b14unh5d6w7g.cloudfront.net/0349104840.01.S001.LXXXXXXX.jpg?Expires=1522398253&Signature=OWWKp4NVyxK1b/37Z3zwJ+BKMYeN16IhyQEjuQSMu5NyArVs62IJjtsCV5aP9PTxze5DC8/sAgMj8Q6Ale9/oQhsIg1dPXoKwnAZ/6YXkI1uf+FvyS3qCyekEYscGBObvM3Ni8OK/gU7LhRLkbQVMZJrkSQFh6MhxJJL7sS8o1U=&Key-Pair-Id=APKAIUO27P366FGALUMQ
Capital,https://d1b14unh5d6w7g.cloudfront.net/0349104808.01.S001.LXXXXXXX.jpg?Expires=1522398082&Signature=TVl41sJVNKw/yopFxEiuWzhwqa+PdMKEOkFwqmVW1PUWdKpm/lhQyP1s4Z+wTL4QCICZ8kIVGmTGZ19IEp4LNdM9/kNSUJOyJ6N/9yZ0mYP0bB0yGeM97MMszwPXcxjm+VVs6XmSWZwrPmUooDB5KSEcSJKbQX19EVW/WtNtgNU=&Key-Pair-Id=APKAIUO27P366FGALUMQ
Empire,https://d1b14unh5d6w7g.cloudfront.net/0349105987.01.S001.LXXXXXXX.jpg?Expires=1522398015&Signature=gNdub+KKZi3jj7n7B+elatDtYRYYiO4M8ng9+CtfGFhQnf5/hKLPUeYIS385nnVT+p8n4UhwQjnmSIRFiVjfSLeL7KoIwWDsxc4+6b0ntqke6LQCsSwBoI728ojq/QILmIuc2HXbmUxxFH9gMY8TfEICvNgicgFKDcLfQhTGgnA=&Key-Pair-Id=APKAIUO27P366FGALUMQ
Extremes,https://d1b14unh5d6w7g.cloudfront.net/0349106711.01.S001.LXXXXXXX.jpg?Expires=1522398295&Signature=CVscXuvyE8zZgl4glcK1o89nml26YcJquBZ1nDAgoNpKcUI1tPwmdYPBtqUa1uN5hPTQzDUw1s9HeBV/wx8O3hk6EKEkCIAZyYiSuzRCQXdQItPfWXNa+ZKE6O/XbXjGtvRvHdvyT43Tdw4mUjiroqPmhTBMa2os9gpHSilq/xI=&Key-Pair-Id=APKAIUO27P366FGALUMQ
Postwar,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0995/9780099542032.jpg
Fixer,https://www.drawnandquarterly.com/sites/default/files/fixer_other_stories_cover.jpg
Persepolis,https://images-na.ssl-images-amazon.com/images/I/41j0HePe1BL.jpg
Periodic,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/large/9780/2419/9780241956816.jpg
Algebra,https://images.gr-assets.com/books/1356459668l/85312.jpg
Logo,https://stuffwhitepeoplelike.files.wordpress.com/2008/03/nologo.jpg
Men,https://images.gr-assets.com/books/1435430263l/24970150.jpg
Man,https://www.penguin.co.uk/content/dam/catalogue/pim/editions/136/9780141981741/cover.jpg
Mythologies,"https://images-na.ssl-images-amazon.com/images/I/51%2B0ANBVQQL._SX326_BO1,204,203,200_.jpg"
Alastair,https://www.penguin.co.uk/content/dam/catalogue/pim/editions/204/9780141984636/cover.jpg
Jardine,"https://images-na.ssl-images-amazon.com/images/I/41-%2BfE-zkIL._SX312_BO1,204,203,200_.jpg"
Unfolding,"https://images-na.ssl-images-amazon.com/images/I/519E8PSZ7FL._SX324_BO1,204,203,200_.jpg"
Paradox,"https://images-na.ssl-images-amazon.com/images/I/519WM5j63HL._SX355_BO1,204,203,200_.jpg"
Princeton,"https://images-na.ssl-images-amazon.com/images/I/51rq-WmajnL._SX397_BO1,204,203,200_.jpg"
Godel,https://pictures.abebooks.com/isbn/9780140179972-us.jpg
Thinking,https://images-na.ssl-images-amazon.com/images/I/51oXKWrcYYL.jpg
Hat,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3302/9780330294911.jpg
Gene,"https://images-na.ssl-images-amazon.com/images/I/51McuffvUkL._SX328_BO1,204,203,200_.jpg"
Asimov,"https://images-na.ssl-images-amazon.com/images/I/51UboKLTSlL._SX320_BO1,204,203,200_.jpg"
Bad,"https://images-na.ssl-images-amazon.com/images/I/51w65jR8TlL._SX328_BO1,204,203,200_.jpg"
Flavour,https://media.bloomsbury.com/rep/bj/9780747599777.jpg
