label,image,align
Asquith,http://ww1blog.osborneink.com/wp-content/uploads/2015/11/H-H-Asquith.jpg
Barnes,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1439,w_2560,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1492718095/articles/2013/09/25/one-relishes-the-pain-julian-barnes-memoir-of-grief/130925-begley-barnes-life-tease-embed_ubpwvy"
Amis,https://www.telegraph.co.uk/content/dam/books/2016/05/03/KINGSLEYAMIS-CULTURE.rexfeatures_1030952a_trans_NvBQzQNjv4Bq3Xh2eiz55rGmgbGmxk0ksgJISlC3ZqGHUBhtNOpoX0A.jpg
Radcliffe,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1440,w_2560,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1519287179/180221-Stern-Daniel-Radcliffe-hero_rzz4fu"
Isserlis,"https://jdp.st-hildas.ox.ac.uk/sites/jdp.st-hildas.ox.ac.uk/files/styles/content_banner_style_focal_point/public/steven_isserlis_high_res3_21-e1322892926607.jpeg?itok=WVBCRy7T"
Higgs,https://i0.wp.com/www.naturphilosophie.co.uk/wp-content/uploads/2013/10/Peter_Higgs.jpg
Newman,https://wi-images.condecdn.net/image/pA2qqLl2AmX/crop/1440/0.523560209424/f/Max_Newman.jpg
Hopkins,https://d3d00swyhr67nd.cloudfront.net/w800h800/WMRII/WMRII_TRS_RS_9632.jpg
Perkins,"https://cdn.vox-cdn.com/thumbor/EoQv-MVrTCO6zZRd_BRvRVJXPb8=/0x0:2723x2036/1200x800/filters:focal(724x343:1158x777)/cdn.vox-cdn.com/uploads/chorus_image/image/58996479/GettyImages_90772886.0.jpg"
Brearly,https://ichef.bbci.co.uk/images/ic/640x360/p01hggb7.jpg

