label,image,align
Meitner,https://www.dpma.de/images/gemeinfrei_cc/a_portraits_personen/ba_0150_lisemeitnerbildarchivdermpg_lupe.jpg
Wu,https://www.biography.com/.image/t_share/MTM5MDU3MDE1ODI4Nzg0NjMw/chien-shiung-wu-gettyimages-50546367_1000x800jpg.jpg
Bell,https://image.cnbcfm.com/api/v1/image/105695343-1548264007451gettyimages-102730646.jpeg?v=1548264213&w=1400&h=950,0.5
Rubin,https://www.abc.net.au/news/image/8149158-3x2-700x467.jpg,0.4
Noddack,https://pbs.twimg.com/media/D0Qkdl2X4AAfHhj.jpg,0.45
Franklin,https://s3.amazonaws.com/rfums-bigtree/files/callouts/rscopehires-2.jpg
Stevens,https://pbs.twimg.com/media/CmyjVWoUsAAjGp3.jpg
Lederberg,https://timedotcom.files.wordpress.com/2019/04/esther-lederberg-female-scientist-lab.jpg?quality=85&crop=279px%2C1117px%2C2840px%2C1487px&resize=1200%2C628&strip
Lyon,https://news.images.itv.com/image/file/570584/stream_img.jpg,0.5
Schwartz,https://static01.nyt.com/images/2012/06/22/business/SCHWARTZ-obit/SCHWARTZ-obit-superJumbo.jpg
