link,year,disambiguation,length,pageviews,revisions,title,score
Henry_V_of_England,1386,False,72429,5662,321,Heinrich V. (England),0.6487653705778474
Cosimo_de'_Medici,1389,False,307525,2618,282,Cosimo de’ Medici,0.6416112141941087
Jan_van_Eyck,1385,False,80961,3174,358,Jan van Eyck,0.6391327336126162
Donatello,1386,False,79253,3132,295,Donatello,0.6305587032162948
"Frederick_IV,_Duke_of_Austria",1382,False,100861,908,258,Friedrich IV. (Tirol),0.5898216174121835
Thomas_à_Kempis,1380,False,62891,1120,201,Thomas von Kempen,0.5809139353966501
Eric_of_Pomerania,1382,False,60060,855,204,Erik VII. (Dänemark),0.5721876546768324
Gian_Francesco_Poggio_Bracciolini,1380,False,77743,674,203,Poggio Bracciolini,0.567116814449994
Giovanni_da_Capistrano,1386,False,77950,573,233,Johannes Capistranus,0.5665030755666879
Pope_Eugene_IV,1383,False,65275,722,189,Eugen IV.,0.5645847832071454
Johann_Schiltberger,1381,False,95695,437,192,Johannes Schiltberger,0.5516325654036818
Saint_Rita_of_Cascia,1381,False,46167,1202,103,Rita von Cascia,0.5497356149276892
Antipope_Felix_V,1383,False,51799,520,144,Felix V. (Gegenpapst),0.5398764940199927
Frances_of_Rome,1384,False,40023,600,102,Franziska von Rom,0.5271278342531988
Isabella_of_Valois,1389,False,100537,431,104,Isabelle de Valois (1389–1409),0.5270059059129462
Bernardino_of_Siena,1380,False,50062,460,117,Bernhardin von Siena,0.5268727274146774
"John_of_Lancaster,_1st_Duke_of_Bedford",1389,False,47846,539,97,"John of Lancaster, 1. Duke of Bedford",0.5235733518977731
Ferdinand_I_of_Aragon,1380,False,52485,321,112,Ferdinand I. (Aragón),0.5129598648454337
"Stefan,_Count_Palatine_of_Simmern-Zweibrücken",1385,False,47456,345,77,Stefan von Pfalz-Simmern-Zweibrücken,0.49865031887695493
Jamshīd_al-Kāshī,1380,False,48986,216,89,Dschamschid Masʿud al-Kaschi,0.48835297679550954
"Antoine,_Duke_of_Brabant",1384,False,55339,242,63,Anton (Brabant),0.4789800392605872
"Thomas_of_Lancaster,_1st_Duke_of_Clarence",1388,False,37437,177,81,"Thomas of Lancaster, 1. Duke of Clarence",0.4743869090001229
Blanche_I_of_Navarre,1387,False,38576,207,69,Blanka (Navarra),0.4740069109982866
"Niccolò_III_d'Este,_Marquis_of_Ferrara",1383,False,50444,190,63,Niccolò III. d’Este,0.4694475163894755
"Henriette,_Countess_of_Montbéliard",1387,False,34791,264,50,Henriette von Mömpelgard,0.46683730161475145
Jan_Želivský,1380,False,33499,239,50,Jan Želivský,0.46323669317083843
Anne_of_Gloucester,1383,False,37721,176,56,Anne of Gloucester,0.45891156024301155
Itzcóatl,1381,False,37844,155,59,Itzcóatl,0.45648836158537814
Antoninus_of_Florence,1389,False,49337,161,51,Antoninus von Florenz,0.4538327232750524
"John_VI,_Duke_of_Brittany",1389,False,41954,143,56,Johann VI. (Bretagne),0.4521125196677885
"John_I,_Duke_of_Bourbon",1381,False,38173,171,44,Jean I. de Bourbon,0.4470283064716316
Yolande_of_Aragon,1384,False,43766,185,39,Jolanthe von Aragón,0.4450149555903928
Nguyễn_Trãi,1380,False,35662,92,69,Nguyễn Trãi,0.4409348867505443
"Thomas_Montagu,_4th_Earl_of_Salisbury",1388,False,34387,131,42,"Thomas Montagu, 4. Earl of Salisbury",0.4344908360197261
"Thomas_FitzAlan,_12th_Earl_of_Arundel",1381,False,36173,93,55,"Thomas Fitzalan, 12. Earl of Arundel",0.4329039647000693
"Jean_I,_Duke_of_Alençon",1385,False,37114,119,42,"Johann I. (Alençon, Herzog)",0.4315474528774102
Anna_of_Celje,1381,False,32561,140,36,Anna von Cilli,0.42917069345670206
Zbigniew_Oleśnicki_(cardinal),1389,False,41085,72,64,Zbigniew Oleśnicki (Kardinal),0.4283250806562788
Niccolò_Piccinino,1386,False,40903,95,44,Niccolò Piccinino,0.42559022392552026
Dai_Jin,1388,False,33955,81,43,Dai Jin (Maler),0.41670416298318974
Claudius_Clavus,1388,False,37272,93,26,Claudius Clavus,0.39961586931198007
Anne_de_Bourbon,1380,False,33314,93,25,Anne de Bourbon,0.3968440004783887
Ashikaga_Yoshimochi,1386,False,33349,55,29,Ashikaga Yoshimochi,0.38361375754460153
Juliana_Berners,1388,False,32212,51,28,Juliana Berners,0.3786536748022282
Lope_de_Barrientos,1382,False,29704,38,25,Lope de Barrientos,0.3603685967521537
"Joan,_Heiress_of_Navarre",1382,,1,1,1,?,0.05448825167540282
Giovanni_Berardi,1380,,1,1,1,?,0.05448825167540282
"Richard_de_Beauchamp,_13th_Earl_of_Warwick",1382,,1,1,1,?,0.05448825167540282
Lukeni_lua_Nimi,1380,,1,1,1,?,0.05448825167540282
"John_FitzAlan,_13th_Earl_of_Arundel",1385,,1,1,1,?,0.05448825167540282
"Edmund_Holland,_4th_Earl_of_Kent",1384,,1,1,1,?,0.05448825167540282
Khalil_Sultan,1384,,1,1,1,?,0.05448825167540282
"Margaret_Beaufort,_Countess_of_Somerset",1385,,1,1,1,?,0.05448825167540282
Sigismondo_Polcastro,1384,,1,1,1,?,0.05448825167540282
