link,year,disambiguation,length,pageviews,revisions,title,score
Albert_Einstein,1879,False,365615,91068,3073,Albert Einstein,0.8377380870061436
Joseph_Stalin,1878,False,237118,50922,3052,Josef Stalin,0.8139160440635427
Konrad_Adenauer,1876,False,316591,40274,2931,Konrad Adenauer,0.8120712174854965
Thomas_Mann,1875,False,347107,30239,2352,Thomas Mann,0.7982308792643058
Winston_Churchill,1874,False,284960,31565,2153,Winston Churchill,0.7925397452208537
Hermann_Hesse,1877,False,243264,30211,2354,Hermann Hesse,0.7915064320744568
Paul_Klee,1879,False,348736,16676,2835,Paul Klee,0.7875597520866742
Rosa_Luxemburg,1871,False,331852,18507,2649,Rosa Luxemburg,0.7875080828341869
Vladimir_Lenin,1870,False,253710,28835,1916,Wladimir Iljitsch Lenin,0.7837041601967137
Albert_Schweitzer,1875,False,186454,20284,1703,Albert Schweitzer,0.7641525732509015
Rainer_Maria_Rilke,1875,False,173850,21360,1610,Rainer Maria Rilke,0.7622253587696586
Aleister_Crowley,1875,False,251273,15774,1595,Aleister Crowley,0.760237906598055
Otto_Hahn,1879,False,393585,10208,1854,Otto Hahn,0.7602212035669458
Gregorian_calendar,1873,False,150587,24630,1333,Gregorianischer Kalender,0.7563325415968992
Carl_Jung,1875,False,337393,16516,1161,Carl Gustav Jung,0.7547764384379025
Pope_Pius_XII,1876,False,291792,9022,2023,Pius XII.,0.754271996574286
Leon_Trotsky,1879,False,179742,13991,1538,Leo Trotzki,0.7495185366287104
Piet_Mondrian,1872,False,249714,9251,1473,Piet Mondrian,0.7416197726629231
Gustav_Stresemann,1878,False,216761,12737,1207,Gustav Stresemann,0.7414433234722038
Mata_Hari,1876,False,257853,10679,1184,Mata Hari,0.7386096629208948
Franz_von_Papen,1879,False,226720,13757,1003,Franz von Papen,0.7373973059088986
Friedrich_Ebert,1871,False,224862,13006,1044,Friedrich Ebert,0.7372314522152108
Gertrude_Stein,1874,False,259809,8043,1135,Gertrude Stein,0.7287670164431159
Clemens_August_Graf_von_Galen,1878,False,194939,7310,1374,Clemens August Graf von Galen,0.7278249739056579
Karl_Liebknecht,1871,False,176863,9550,1110,Karl Liebknecht,0.7266338932046689
Paula_Modersohn-Becker,1876,False,255897,6370,1228,Paula Modersohn-Becker,0.7241312986568389
Roald_Amundsen,1872,False,144754,9503,1118,Roald Amundsen,0.7232743470449915
Arnold_Schoenberg,1874,False,150675,9003,1039,Arnold Schönberg,0.7197776012752126
Orville_Wright,1871,False,125709,8534,1172,Brüder Wright,0.7193428647979283
Ernest_Shackleton,1874,False,304763,5229,1065,Ernest Shackleton,0.7155575496031059
Maurice_Ravel,1875,False,133160,7090,1153,Maurice Ravel,0.7143206023176305
Ferdinand_Porsche,1875,False,118973,8758,1014,Ferdinand Porsche,0.7139788094504439
Hugo_von_Hofmannsthal,1874,False,193203,8625,798,Hugo von Hofmannsthal,0.7128682285878924
Jack_London,1876,False,179220,7571,902,Jack London,0.7124926322628277
1938,1878,False,419110,3037,1328,1938,0.7092913106498968
Alfred_Döblin,1878,False,207531,4459,1160,Alfred Döblin,0.7074003670024842
Bertrand_Russell,1872,False,164200,7130,771,Bertrand Russell,0.7034439610820342
Heinrich_Mann,1871,False,173314,6655,742,Heinrich Mann,0.7008591344432873
Herbert_Hoover,1874,False,344144,4778,684,Herbert Hoover,0.698078002638891
Janusz_Korczak,1879,False,116245,6802,789,Janusz Korczak,0.6972140230354545
Ernest_Rutherford,1871,False,114688,5352,932,Ernest Rutherford,0.6958964657599895
Maria_Montessori,1870,False,84879,8049,762,Maria Montessori,0.6952026952872362
Christian_Morgenstern,1871,False,123802,7797,648,Christian Morgenstern,0.6946685107052757
Constantin_Brâncuși,1876,False,255456,2356,1313,Constantin Brâncuși,0.6925494455144168
Gerd_von_Rundstedt,1875,False,104347,8294,580,Gerd von Rundstedt,0.6891411577944073
Harry_Houdini,1874,False,95971,11539,479,Harry Houdini,0.6884670586057882
Hjalmar_Schacht,1877,False,114011,6169,642,Hjalmar Schacht,0.6863717223820367
Max_Reger,1873,False,92615,7462,590,Max Reger,0.6849369822402819
Martin_Buber,1878,False,106940,5225,682,Martin Buber,0.6827862611667137
Karl_Renner,1870,False,184331,4097,622,Karl Renner,0.6805787967270222
Ferdinand_Sauerbruch,1875,False,137280,5658,545,Ferdinand Sauerbruch,0.6805499311309144
Ernst_Barlach,1870,False,118820,4443,651,Ernst Barlach,0.6779685082506454
Marcel_Proust,1871,False,113268,6671,483,Marcel Proust,0.6772677352471599
Erich_Raeder,1876,False,118769,7215,449,Erich Raeder,0.6771483091931277
Erich_Mühsam,1878,False,127981,3861,678,Erich Mühsam,0.6763583724477333
Edgar_Wallace,1875,False,100581,4986,595,Edgar Wallace,0.6753222688106745
Jeanne_Calment,1875,False,58561,11972,415,Jeanne Calment,0.674683192925045
Reza_Shah_Pahlavi,1877,False,156121,4506,528,Reza Schah Pahlavi,0.6746635773325563
Paul_von_Lettow-Vorbeck,1870,False,114278,3898,629,Paul von Lettow-Vorbeck,0.6721287464085023
Howard_Carter,1874,False,114137,3627,602,Howard Carter,0.6682969475252689
Guglielmo_Marconi,1874,False,123166,3900,512,Guglielmo Marconi,0.6655769599974198
Wilhelm_Frick,1877,False,119426,5400,380,Wilhelm Frick,0.6624302000742127
Pancho_Villa,1878,False,136770,2998,533,Pancho Villa,0.6606297076158325
Alexandra_Feodorovna_(Alix_of_Hesse),1872,False,87635,5303,411,Alix von Hessen-Darmstadt,0.6603498215575483
Alfred_Adler,1870,False,108081,3985,451,Alfred Adler,0.659283645029338
Sri_Aurobindo,1872,False,155806,1278,973,Aurobindo Ghose,0.6532200747603798
Enrico_Caruso,1873,False,82467,5070,358,Enrico Caruso,0.6524941031970236
Lyonel_Feininger,1871,False,85154,3864,410,Lyonel Feininger,0.6509521669354403
Gabriele_Münter,1877,False,91207,3826,401,Gabriele Münter,0.6508526279810934
Franz_Lehár,1870,False,109073,3759,377,Franz Lehár,0.6505748320862152
Werner_von_Blomberg,1878,False,90296,4885,320,Werner von Blomberg,0.6481799481452691
Else_Ury,1877,False,150400,1632,628,Else Ury,0.6476203016977565
Carl_Bosch,1874,False,105419,2992,400,Carl Bosch,0.6457307238111258
Calvin_Coolidge,1872,False,134121,2922,337,Calvin Coolidge,0.6416134814656799
Hugo_Stinnes,1870,False,104013,2582,329,Hugo Stinnes,0.6333534531387982
Theodor_Körner_(Austrian_president),1873,False,92039,2037,402,Theodor Körner (Bundespräsident),0.6320852327765767
Alexander_Scriabin,1872,False,91603,2383,346,Alexander Nikolajewitsch Skrjabin,0.6311188842817346
Mileva_Marić,1875,False,70953,3348,282,Mileva Marić,0.628892271050339
Isadora_Duncan,1877,False,118889,3295,237,Isadora Duncan,0.6283413540857511
Thérèse_of_Lisieux,1873,False,73082,2309,340,Therese von Lisieux,0.6261737879062178
Muhammad_Ali_Jinnah,1876,False,134686,1980,306,Muhammad Ali Jinnah,0.6258634805915945
Max_Schreck,1879,False,58193,2172,384,Max Schreck,0.6255159759028414
August_Sander,1876,False,93323,2315,290,August Sander,0.6234393927319527
G._K._Chesterton,1874,False,86033,1681,362,G. K. Chesterton,0.6210508160268721
Haakon_VII_of_Norway,1872,False,117492,2180,254,Haakon VII.,0.6192983995940651
Robert_Frost,1874,False,78362,2532,255,Robert Frost,0.6182571664913209
Alberto_Santos-Dumont,1873,False,101644,852,604,Alberto Santos Dumont,0.6169857973851259
Chaim_Weizmann,1874,False,69110,2052,282,Chaim Weizmann,0.6144311166183497
Emiliano_Zapata,1879,False,61537,2368,265,Emiliano Zapata,0.6144262062046318
W._Somerset_Maugham,1874,False,77855,2157,260,William Somerset Maugham,0.6143127014182816
Georg_Kolbe,1877,False,103645,1200,373,Georg Kolbe,0.6134865711896484
Fritz_Thyssen,1873,False,73743,2088,256,Fritz Thyssen,0.6119494492311751
Gustave_Whitehead,1874,False,94229,1208,352,Gustav Weißkopf,0.6103269401424831
Hermann_Müller_(politician),1876,False,106939,1528,269,Hermann Müller (Reichskanzler),0.6094529143629379
Max_von_Laue,1879,False,101322,1540,261,Max von Laue,0.6077785405973514
Lucy_Maud_Montgomery,1874,False,100113,1270,295,Lucy Maud Montgomery,0.6061977843192877
Johannes_Stark,1874,False,102510,1120,327,Johannes Stark,0.6061487422991885
Alexander_von_Falkenhausen,1878,False,89296,1512,265,Alexander von Falkenhausen (General),0.6061291456285309
Christian_X_of_Denmark,1870,False,104732,1743,224,Christian X.,0.6057357651472403
Pablo_Casals,1876,False,97523,1146,310,Pau Casals,0.6042907430093324
Edgar_Rice_Burroughs,1875,False,74624,2262,200,Edgar Rice Burroughs,0.603940099391841
Gustav_Holst,1874,False,56739,2259,211,Gustav Holst,0.6023742489348816
Ramana_Maharshi,1879,False,60528,1772,238,Ramana Maharshi,0.6013104791399789
Albert_Fish,1870,False,40301,5544,141,Albert Fish,0.6012005670380545
Bruno_Walter,1876,False,81385,1522,240,Bruno Walter,0.6011071079791919
Francis_Picabia,1879,False,82032,1901,203,Francis Picabia,0.6008878298478872
Ioannis_Metaxas,1871,False,78509,1163,294,Ioannis Metaxas,0.5999177947080395
Albert_I_of_Belgium,1875,False,76745,1929,200,Albert I. (Belgien),0.5997750431044484
Colette,1873,False,88630,1615,216,Colette,0.5997054587175151
Upton_Sinclair,1878,False,78610,1174,287,Upton Sinclair,0.5993382170951695
Ignaz_Seipel,1876,False,107871,1351,225,Ignaz Seipel,0.5983961201608384
D._W._Griffith,1875,False,75948,1413,241,David Wark Griffith,0.598033220272763
Fritz_Kreisler,1875,False,71083,1614,216,Fritz Kreisler,0.5967459829373156
Ralph_Vaughan_Williams,1872,False,64729,1841,199,Ralph Vaughan Williams,0.5958929618380715
Eileen_Gray,1878,False,76255,1110,267,Eileen Gray,0.5943309355076902
Honus_Wagner,1874,False,90781,437,712,Honus Wagner,0.5929098241796887
Paul_Wegener,1874,False,73725,1239,234,Paul Wegener,0.5923097800329115
Pietro_Badoglio,1871,False,84042,1328,208,Pietro Badoglio,0.591422920766212
Aubrey_Beardsley,1872,False,74161,1324,214,Aubrey Beardsley,0.5908707869880299
Joseph_Wirth,1879,False,96871,1049,236,Joseph Wirth,0.5907515479613672
Charles_Ives,1874,False,65309,1230,232,Charles Ives,0.5901211175527638
Richard_Willstätter,1872,False,100959,618,367,Richard Willstätter,0.5883747936593087
Léon_Blum,1872,False,65440,1392,198,Léon Blum,0.5875448744942199
G._H._Hardy,1877,False,87840,1234,196,Godfrey Harold Hardy,0.587220178955274
Ivan_Alekseyevich_Bunin,1870,False,96965,871,253,Iwan Alexejewitsch Bunin,0.5871492967168617
Karl_Jatho,1873,False,121933,527,379,Karl Jatho,0.5854520766560928
Wilhelm_Miklas,1872,False,64166,1840,156,Wilhelm Miklas,0.5850421139188768
Joan_Gamper,1877,False,54540,1751,169,Hans Gamper (Fussballspieler),0.5850355961268021
Paul_Valéry,1871,False,64889,1423,180,Paul Valéry,0.584074893553341
Theodor_Innitzer,1875,False,72333,1061,213,Theodor Innitzer,0.5833377958405932
E._M._Forster,1879,False,63572,1230,193,E. M. Forster,0.5823152113477623
Karl_Schwarzschild,1873,False,82811,1142,188,Karl Schwarzschild,0.5823039684519141
Franz_Schmidt,1874,False,74821,924,229,Franz Schmidt (Komponist),0.5820768746456048
