link,year,disambiguation,length,pageviews,revisions,title,score
Saint_John_of_Nepomuk,1345,False,87762,4811,452,Johannes Nepomuk,0.66148972132427
John_of_Nepomuk,1340,False,87762,4811,452,Johannes Nepomuk,0.66148972132427
Catherine_of_Siena,1347,False,80727,3221,520,Katharina von Siena,0.653840677663978
John_of_Gaunt,1340,False,124818,2916,381,"John of Gaunt, 1. Duke of Lancaster",0.6454933624046042
Geoffrey_Chaucer,1343,False,114316,2176,371,Geoffrey Chaucer,0.6341994447873139
Albert_III_of_Austria,1349,False,107545,812,217,Albrecht III. (Österreich),0.5800528269863462
Blanche_of_Lancaster,1345,False,130285,558,209,Blanche of Lancaster,0.5673750267811092
"Philip_II,_Duke_of_Burgundy",1342,False,58659,915,157,Philipp II. (Burgund),0.5634775273539808
"Enguerrand_VII,_Lord_of_Coucy",1340,False,96068,437,167,Enguerrand VII. de Coucy,0.5464000232005133
Avignon_Pope_Clement_VII,1342,False,55894,504,117,Clemens VII. (Gegenpapst),0.5311946462064138
Elizabeth_of_Pomerania,1347,False,61492,579,94,Elisabeth von Pommern,0.5272024903490595
"John,_Duke_of_Berry",1340,False,51660,449,115,"Jean de Valois, duc de Berry",0.5256861569349613
1405,1349,False,112739,243,156,1405,0.5223840837926443
Edmund_of_Langley,1341,False,50596,404,109,"Edmund of Langley, 1. Duke of York",0.519612746939241
Fernando_I_of_Portugal,1345,False,47791,308,108,Ferdinand I. (Portugal),0.5090155956317193
Meinhard_III_of_Gorizia-Tyrol,1344,False,41549,346,84,Meinhard III.,0.5011863888496697
Charles_III_of_Naples,1345,False,46369,281,92,Karl III. (Neapel),0.4988887284312909
"William_I,_Margrave_of_Meissen",1343,False,37542,402,71,Wilhelm I. (Meißen),0.4975368477109646
"Hermann_II,_Landgrave_of_Hesse",1341,False,38111,292,84,Hermann II. (Hessen),0.4944472508823309
Haakon_VI_of_Norway,1340,False,54599,223,80,Håkon VI. (Norwegen),0.4862450453860977
Dorothea_of_Montau,1347,False,40999,225,74,Dorothea von Montau,0.4805736643235472
