link,year,disambiguation,length,pageviews,revisions,title,score
Andreas_Gryphius,1616,False,90365,5445,716,Andreas Gryphius,0.6829570903926233
Charles_de_Batz-Castelmore_d'Artagnan,1611,False,73495,2012,315,Charles de Batz-Castelmore d’Artagnan,0.6191033979811731
Jean-Baptiste_Colbert,1619,False,55007,2479,293,Jean-Baptiste Colbert,0.618130647059232
Christian_Hoffmann_von_Hoffmannswaldau,1616,False,72775,1415,259,Christian Hoffmann von Hoffmannswaldau,0.6003646186631065
"Charles_I_Louis,_Elector_Palatine",1617,False,72995,1216,283,Karl I. Ludwig (Pfalz),0.5989642340783867
Murad_IV,1612,False,49798,3343,157,Murad IV.,0.5975877564551436
Cyrano_de_Bergerac,1619,False,64954,1895,185,Cyrano de Bergerac,0.5936181974025586
Ibrahim_of_the_Ottoman_Empire,1615,False,62354,1701,188,İbrahim (Sultan),0.5906534624893617
Philipp_von_Zesen,1619,False,57987,925,304,Philipp von Zesen,0.5893063014871174
"Philip_William,_Elector_Palatine",1615,False,68221,1033,227,Philipp Wilhelm (Pfalz),0.5842283489369903
François_de_La_Rochefoucauld_(writer),1613,False,61730,1495,167,François de La Rochefoucauld,0.5816378563401533
Aurangzeb,1618,False,65770,1126,195,Aurangzeb,0.5804323045132638
"Henri_de_la_Tour_d'Auvergne,_Vicomte_de_Turenne",1611,False,81114,815,235,"Henri de La Tour d’Auvergne, vicomte de Turenne",0.5798264086992158
Evliya_Çelebi,1611,False,68358,814,239,Evliya Çelebi,0.5782620645053873
Bartolomé_Esteban_Murillo,1618,False,76698,1240,161,Bartolomé Esteban Murillo,0.577274643588638
James_Harrington_(author),1611,False,164028,464,311,James Harrington,0.5770648118401405
Pope_Innocent_XI,1611,False,68140,746,237,Innozenz XI.,0.5748939843786469
André_Le_Nôtre,1613,False,53142,1157,168,André Le Nôtre,0.5723043212055318
Carl_Gustaf_Wrangel,1613,False,88248,618,224,Carl Gustav Wrangel,0.5692792874290222
Prince_Rupert_of_the_Rhine,1619,False,59385,817,174,"Ruprecht von der Pfalz, Duke of Cumberland",0.564233465071765
Johannes_Hevelius,1611,False,60890,558,216,Johannes Hevelius,0.5597787430362116
Archduke_Leopold_Wilhelm_of_Austria,1614,False,84331,585,171,Leopold Wilhelm von Österreich,0.5564218305864522
Nicolas_Fouquet,1615,False,48190,1141,118,Nicolas Fouquet,0.5551393754637018
David_Teniers_the_Younger,1610,False,59938,644,157,David Teniers der Jüngere,0.5523269602797021
Charles_Le_Brun,1619,False,57121,580,166,Charles Le Brun,0.5504035634001502
"John_George_II,_Elector_of_Saxony",1613,False,62133,701,122,Johann Georg II. (Sachsen),0.5449731751713491
Pope_Innocent_XII,1615,False,55607,481,168,Innozenz XII.,0.5439801292426417
Johann_Jakob_Froberger,1616,False,50132,718,119,Johann Jakob Froberger,0.5421318460406521
Pope_Alexander_VIII,1610,False,56928,430,170,Alexander VIII.,0.540646617708371
Saskia_van_Uylenburgh,1612,False,61792,725,103,Saskia van Uylenburgh,0.5384332921989486
