link,year,disambiguation,length,pageviews,revisions,title,score
Empress_Matilda,1102,False,132469,2575,264,Matilda (England),0.6274802936874185
Pope_Alexander_III,1105,False,92027,1137,289,Alexander III. (Papst),0.6006209844896062
Henry_II_of_Austria,1107,False,77527,1399,196,Heinrich II. (Österreich),0.5895012739682263
Afonso_I_of_Portugal,1109,False,67860,845,243,Alfons I. (Portugal),0.5800712029475815
Héloïse_d'Argenteuil,1100,False,46766,1188,127,Heloisa,0.5592497185793599
Pope_Celestine_III,1106,False,60526,395,175,Coelestin III.,0.5392804700625075
Alfonso_VII_of_León,1105,False,48428,373,116,Alfons VII. (León),0.5188845179308045
Ibn_Tufail,1105,False,58391,287,137,Ibn Tufail,0.5176730783569832
"Leopold_IV,_Duke_of_Bavaria",1108,False,49897,401,98,Leopold (Bayern),0.514741803800226
William_Adelin,1103,False,44338,333,69,William Ætheling,0.49184849805753444
Yue_Fei,1103,False,38250,248,89,Yue Fei,0.4910329457215942
Melisende_of_Jerusalem,1105,False,40923,259,78,Melisende (Jerusalem),0.48782523208711576
Matilda_of_Boulogne,1105,False,38229,265,63,Mathilda von Boulogne,0.4786215200078209
Adeliza_of_Louvain,1103,False,39996,298,57,Adelheid von Löwen,0.4783353406112678
Biddenden_Maids,1100,False,31577,303,48,Mary und Eliza Chulkhurst,0.46827487150996516
Bohemund_II_of_Antioch,1108,False,36521,176,66,Bohemund II. (Antiochia),0.46564306744676653
William_Clito,1102,False,41587,172,61,Wilhelm I. (Flandern),0.4626471134927644
Harald_IV_of_Norway,1103,False,41211,178,54,Harald IV. (Norwegen),0.45849973834120233
Alphonse_I_of_Toulouse,1103,False,39995,157,58,Alfons Jordan (Toulouse),0.4567335785682888
Emperor_Toba,1103,False,32340,113,70,Toba (Tennō),0.44940306649856926
"Baldwin_IV,_Count_of_Hainaut",1108,False,37759,128,54,Balduin IV. (Hennegau),0.4454088041685646
Minamoto_no_Yorimasa,1106,False,31974,213,28,Minamoto no Yorimasa,0.4293736747682261
"Robert_de_Beaumont,_2nd_Earl_of_Leicester",1104,False,35014,95,41,"Robert de Beaumont, 2. Earl of Leicester",0.42135906771969805
"Gilbert_de_Clare,_1st_Earl_of_Pembroke",1100,False,32367,138,23,"Gilbert de Clare, 1. Earl of Pembroke",0.40524312086212977
Emperor_Gaozong_of_Song,1107,False,38489,98,22,Song Gaozong,0.3928623391627208
Emperor_Qinzong,1100,False,37135,27,14,Song Qinzong,0.31981141658516077
Helena_of_Skövde,1101,,1,1,1,?,0.05448825167540282
Eleanor_of_Champagne,1104,,1,1,1,?,0.05448825167540282
Empress_Xing,1106,,1,1,1,?,0.05448825167540282
Queen_Gongye,1109,,1,1,1,?,0.05448825167540282
