link,year,disambiguation,length,pageviews,revisions,title,score
Geoffrey_Chaucer,1343,False,177456,3253,296,"Чосер, Джефри",0.6431551929417042
Catherine_of_Siena,1347,False,272718,1501,438,Екатерина Сиенская,0.6396445066917931
John_of_Gaunt,1340,False,131315,2472,156,Джон Гонт,0.6023712831109443
Levon_V_Lusignan_of_Armenia,1342,False,102627,575,262,Левон VI,0.5741380402279078
"Philip_II,_Duke_of_Burgundy",1342,False,123685,1040,123,Филипп II Смелый,0.5654075760968079
"John,_Duke_of_Berry",1340,False,173186,510,191,Жан (герцог Беррийский),0.5635883343666385
Saint_John_of_Nepomuk,1345,False,84739,971,92,Ян Непомуцкий,0.5453236703052632
John_of_Nepomuk,1340,False,84675,971,92,Ян Непомуцкий,0.5453153982696299
Macarius_of_Unzha,1349,False,76257,559,98,Макарий Желтоводский,0.530266330706491
1405,1349,False,87089,440,100,1405 год,0.5245709923898267
Fernando_I_of_Portugal,1345,False,95782,545,76,Фернанду I,0.5198548267447867
Charles_III_of_Naples,1345,False,115339,370,90,Карл III (король Неаполя),0.5166341011709887
Mary_Plantagenet,1344,False,170832,260,105,Мария Плантагенет,0.5136341129445879
Andronikos_IV_Palaiologos,1348,False,98345,377,72,Андроник IV Палеолог,0.5055803391233065
Haakon_VI_of_Norway,1340,False,72309,304,83,Хакон Магнуссон,0.5017342616978058
Edmund_of_Langley,1341,False,70557,616,50,"Эдмунд Лэнгли, 1-й герцог Йоркский",0.4988976784657091
Albert_III_of_Austria,1349,False,77700,321,56,Альбрехт III (герцог Австрии),0.48603615142170326
Eustache_Deschamps,1346,False,61431,136,61,"Дешан, Эсташ",0.4569401113882368
"Henry_Percy,_1st_Earl_of_Northumberland",1341,False,75293,180,46,"Перси, Генри, 1-й граф Нортумберленд",0.4564935524047135
"Alexander_Stewart,_1st_Earl_of_Buchan",1343,False,92644,112,67,"Стюарт, Александр, граф Бьюкен",0.45593893632753346
"John_I,_Count_of_La_Marche",1344,False,180022,447,24,Жан I де Бурбон (граф де Ла Марш),0.45279466710146044
Julian_of_Norwich,1342,False,64495,154,46,Юлиана Норвичская,0.4496446278422496
Avignon_Pope_Clement_VII,1342,False,85326,468,24,Климент VII (антипапа),0.4487060538455192
Frederick_III_the_Simple,1341,False,80658,179,38,Федериго III (король Сицилии),0.44736748477748584
Tommaso_Mocenigo,1343,False,105121,106,37,"Мочениго, Томазо",0.42876458566713976
Blanche_of_Lancaster,1345,False,116286,334,17,Бланка Ланкастерская,0.41835671874535624
Eleanor_of_Arborea,1347,False,51866,112,31,Элеонора Арборейская,0.41743179624362975
"Louis,_Duke_of_Durazzo",1341,False,59260,192,22,Людовик д’Эврё (граф де Бомон-ле-Роже),0.4167868012389334
"John_Hastings,_2nd_Earl_of_Pembroke",1347,False,125945,72,31,"Гастингс, Джон, 2-й граф Пембрук",0.40593546551529164
Elizabeth_of_Pomerania,1347,False,80102,262,16,Елизавета Померанская,0.40579031133359433
"Humphrey_de_Bohun,_7th_Earl_of_Hereford",1342,False,137336,122,17,"Богун, Хамфри де, 7-й граф Херефорд",0.3920456017254073
"Enguerrand_VII,_Lord_of_Coucy",1340,False,83588,191,14,Ангерран VII де Куси,0.3884823588496018
Geert_Groote,1340,False,47610,88,19,"Гроте, Герт",0.3823984432792024
"John_FitzAlan,_1st_Baron_Arundel",1348,False,145622,74,18,"Фицалан, Джон, 1-й барон Арундел",0.37928508358772745
"Constance_of_Aragon,_Queen_of_Sicily",1343,False,67073,99,16,Констанция Арагонская (королева Сицилии),0.3779013329462207
