link,year,disambiguation,length,pageviews,revisions,title,score
Ertugrul,1198,False,212376,15839,253,Эртогрул,0.679020238848452
Yaroslav_II_of_Vladimir,1191,False,167858,8673,328,Ярослав Всеволодович (князь владимирский),0.6736021940461617
"Frederick_II,_Holy_Roman_Emperor",1194,False,259972,3634,291,Фридрих II (император Священной Римской империи),0.6506555257091045
Albertus_Magnus,1193,False,122753,2349,165,Альберт Великий,0.6027898169639477
Tolui,1192,False,93357,3434,85,Толуй,0.5748252237660952
Anthony_of_Padua,1195,False,131304,1200,132,Антоний Падуанский,0.5737034805523908
Ferdinand_III_of_Castile,1198,False,141934,491,109,Фернандо III (король Кастилии),0.536968655787132
Clare_of_Assisi,1194,False,87957,584,83,Клара Ассизская,0.5254208330926666
Alexander_II_of_Scotland,1198,False,104548,815,64,Александр II (король Шотландии),0.5238856358050463
"Raymond_VII,_Count_of_Toulouse",1197,False,114849,616,65,Раймунд VII (граф Тулузы),0.5174824554650335
Maria_of_Montferrat,1192,False,136740,374,67,Мария Иерусалимская,0.5047980355268891
Vincent_of_Beauvais,1190,False,58254,268,51,Винсент из Бове,0.47298953434969165
Emperor_Tsuchimikado,1196,False,154934,234,37,Император Цутимикадо,0.45963655408673393
"Peter_I,_Duke_of_Brittany",1190,False,102754,192,43,Пьер I (герцог Бретани),0.45784205047212656
Giorgi_IV_Lasha,1192,False,55550,750,22,Георгий IV Лаша,0.4501314237714517
William_III_of_Sicily,1190,False,87110,164,42,Вильгельм III (король Сицилии),0.4498734615683602
Stefan_Radoslav,1192,False,67171,159,40,Стефан Радослав,0.444433888508072
Emperor_Juntoku,1197,False,149585,133,38,Император Дзюнтоку,0.44101970643490607
Minamoto_no_Sanetomo,1192,False,54991,154,37,Минамото-но Санэтомо,0.43794522512425843
"Joan,_Countess_of_Flanders",1199,False,66076,133,36,Жанна (графиня Фландрии),0.4327579659479858
Alice_of_Champagne,1196,False,53248,193,27,Алиса Шампанская,0.428297232799629
"Amadeus_IV,_Count_of_Savoy",1197,False,70663,87,28,Амадей IV (граф Савойи),0.4050659360160585
"Joan_I,_Countess_of_Burgundy",1191,False,55162,72,28,Жанна I (графиня Бургундии),0.39619755882068197
Guttorm_of_Norway,1199,False,75834,273,12,Гутторм I Сигурдссон,0.3844293973966232
"Theobald_I,_Duke_of_Lorraine",1191,False,100068,60,16,Тибо I (герцог Лотарингии),0.3631149491852248
"Roger_de_Quincy,_2nd_Earl_of_Winchester",1195,False,89469,37,15,"Роджер де Квинси, 2-й граф Уинчестер",0.34041522327895857
"William_de_Ferrers,_5th_Earl_of_Derby",1193,False,125696,40,7,"Уильям де Феррерс, 5-й граф Дерби",0.29526406858443405
Frederick_of_Isenberg,1193,False,59356,0,11,Фридрих фон Изенберг,0.11788495512358917
Juliana_of_Liège,1193,,1,1,1,?,0.05448825167540282
Isobel_of_Huntingdon,1199,,1,1,1,?,0.05448825167540282
"Maria_of_Brabant,_Holy_Roman_Empress",1190,,1,1,1,?,0.05448825167540282
"Margaret_of_Scotland,_Countess_of_Kent",1193,,1,1,1,?,0.05448825167540282
Sybilla_of_Lusignan,1198,,1,1,1,?,0.05448825167540282
Syed_Jalaluddin_Bukhari,1192,,1,1,1,?,0.05448825167540282
Altheides,1193,,1,1,1,?,0.05448825167540282
Jalaluddin_Surkh-Posh_Bukhari,1199,,1,1,1,?,0.05448825167540282
Henri_de_Dreux,1193,,1,1,1,?,0.05448825167540282
Princess_Rishi,1197,,1,1,1,?,0.05448825167540282
Princess_Shōshi_(1195–1211),1195,,1,1,1,?,0.05448825167540282
