link,year,disambiguation,length,pageviews,revisions,title,score
Louis_XI_of_France,1423,False,162951,5618,267,Людовик XI,0.6525150934275697
Tomás_de_Torquemada,1420,False,101746,6223,242,"Торквемада, Томас",0.6438148487045642
Henry_VI_of_England,1421,False,130782,8786,163,Генрих VI (король Англии),0.6360634511008538
Casimir_IV_Jagiellon,1427,False,170378,2825,203,Казимир IV,0.6217447507564356
Władysław_III_of_Poland,1424,False,115875,1098,139,Владислав III Варненчик,0.5719597871141693
George_of_Poděbrady,1420,False,130054,944,139,Йиржи из Подебрад,0.5685370907127716
Agnès_Sorel,1421,False,66895,1549,106,"Сорель, Агнесса",0.562613632136768
"Richard_Neville,_16th_Earl_of_Warwick",1428,False,104194,1324,90,"Невилл, Ричард, 16-й граф Уорик",0.5552267814132208
Christian_I_of_Denmark,1426,False,134598,935,96,Кристиан I,0.551224457228719
Henry_IV_of_Castile,1425,False,126576,838,103,Энрике IV,0.5506708862407252
Federico_da_Montefeltro,1422,False,100480,470,122,Федериго да Монтефельтро,0.5368569857253255
Jean_Fouquet,1420,False,80831,981,73,"Фуке, Жан",0.5333980732753013
Ferdinand_I_of_Naples,1423,False,83889,796,75,Фердинанд I (король Неаполя),0.5292718956841878
Abu_Sa'id_Mirza,1424,False,74693,703,73,Абу-Сеид (Тимурид),0.5230928392818186
1426,1424,False,88789,243,97,1426 год,0.5019405035844181
Antonio_del_Pollaiolo,1429,False,65263,309,59,"Поллайоло, Антонио дель",0.4857543508728193
William_Caxton,1422,False,64109,429,46,"Кекстон, Уильям",0.48316646820210135
"John_II,_Duke_of_Bourbon",1426,False,132293,337,47,Жан II де Бурбон,0.4831023638952164
Lucrezia_Tornabuoni,1427,False,87448,240,63,"Торнабуони, Лукреция",0.48272190840553936
"Gaston_IV,_Count_of_Foix",1422,False,124701,265,54,Гастон IV де Фуа,0.48180025339361965
Georg_von_Peuerbach,1423,False,76430,150,84,"Пурбах, Георг",0.4756254838031364
"Bernard_VII,_Lord_of_Lippe",1428,False,60823,584,34,Бернард VII,0.47381844155739966
Sigismund_of_Austria,1427,False,80124,259,50,Сигизмунд (эрцгерцог Австрии),0.473613865690911
Zhengtong_Emperor,1427,False,117611,171,55,Чжэнтун,0.46641397912969096
Alesso_Baldovinetti,1425,False,76482,141,63,"Бальдовинетти, Алессио",0.4614974820376487
Blanche_II_of_Navarre,1424,False,60374,472,29,Бланка II Наваррская,0.45850065138692686
Shen_Zhou,1427,False,117959,159,46,Шэнь Чжоу,0.45535562350155834
Pedro_González_de_Mendoza,1428,False,74147,203,41,"Гонсалес де Мендоса, Педро",0.4548685059296629
"Charles,_Prince_of_Viana",1421,False,61629,275,31,Карл Вианский,0.4478907893263654
Bianca_Maria_Visconti,1425,False,108195,279,27,"Висконти, Бьянка Мария",0.4442628726957045
"Yolande,_Duchess_of_Lorraine",1428,False,105583,310,25,Иоланда Анжуйская (герцогиня Лотарингии),0.44223306653954936
Jingtai_Emperor,1428,False,85618,128,41,Цзинтай,0.4394704889536403
Francesco_Sassetti,1421,False,60530,90,49,"Сассетти, Франческо",0.4307986813466991
Nicolas_Jenson,1420,False,86345,155,29,"Жансон, Николя",0.4287041266271204
"William_III,_Landgrave_of_Thuringia",1425,False,93993,137,30,Вильгельм III (ландграф Тюрингии),0.42690560332407446
Eleanor_of_Navarre,1426,False,64283,244,19,Элеонора Арагонская (королева Наварры),0.4145384919511804
Iio_Sōgi,1421,False,53301,95,27,Соги,0.40469595020377563
"Anne_Neville,_Countess_of_Warwick",1426,False,140137,218,15,"Бошан, Анна, 16-я графиня Уорик",0.39971785216494354
"William_VIII,_Marquess_of_Montferrat",1420,False,61763,114,21,Вильгельм VIII (маркиз Монферратский),0.3982815230070399
Demetrios_Chalkokondyles,1424,False,48234,116,20,Димитрий Халкокондил,0.3944556842004381
Demetrios_Chalkokondyles,1423,False,48234,116,20,Димитрий Халкокондил,0.3944556842004381
"Henry_Percy,_3rd_Earl_of_Northumberland",1421,False,68992,118,17,"Перси, Генри, 3-й граф Нортумберленд",0.38726952281285487
Françoise_d'Amboise,1427,False,64301,59,26,Франсуаза д’Амбуаз,0.38556300382283215
Krokodeilos_Kladas,1425,False,71209,102,17,"Кладас, Крокодилос",0.3829379640095199
"John_Tiptoft,_1st_Earl_of_Worcester",1427,False,74266,244,12,"Типтофт, Джон, 1-й граф Вустер",0.38185201684395403
"Peter,_Constable_of_Portugal",1429,False,125545,82,16,Педро V (король Арагона),0.3750565071800786
"Louis_IV,_Elector_Palatine",1424,False,86218,109,14,Людвиг IV (курфюрст Пфальца),0.37343889642512174
"Henry_Beauchamp,_1st_Duke_of_Warwick",1425,False,103281,101,14,"Генри де Бошан, 1-й герцог Уорик",0.3720924938899314
"John_Stafford,_1st_Earl_of_Wiltshire",1427,False,153836,67,14,"Стаффорд, Джон, 1-й граф Уилтшир",0.3608534314842884
Giovanni_di_Cosimo_de'_Medici,1421,False,63436,184,7,"Медичи, Джованни ди Козимо (1421—1463)",0.3282513282689481
"Dorothea_of_Brandenburg,_Duchess_of_Mecklenburg",1420,False,58245,70,9,Доротея Бранденбургская (1420—1491),0.3276270000674837
Mino_da_Fiesole,1429,False,55361,89,2,Мино да Фьезоле,0.15798105205416463
"Margaret_Stewart,_Dauphine_of_France",1424,False,184973,0,61,"Маргарита Стюарт, дофина Франции",0.12729382117926427
Johann_II_of_Nassau-Saarbrücken,1423,False,55710,0,17,Иоганн II (граф Нассау-Саарбрюккена),0.1209327838213212
"Thomas_de_Ros,_9th_Baron_de_Ros",1427,,1,1,1,?,0.05448825167540282
Donato_Acciaioli,1428,,1,1,1,?,0.05448825167540282
Anselm_Adornes,1424,,1,1,1,?,0.05448825167540282
Xicotencatl_I,1425,,1,1,1,?,0.05448825167540282
Jacopo_Piccolomini-Ammannati,1422,,1,1,1,?,0.05448825167540282
Babur_Ibn-Baysunkur,1422,,1,1,1,?,0.05448825167540282
William_Percy_(bishop),1428,,1,1,1,?,0.05448825167540282
Ruprecht_of_the_Palatinate_(Archbishop_of_Cologne),1427,,1,1,1,?,0.05448825167540282
Kunigunde_of_Sternberg,1425,,1,1,1,?,0.05448825167540282
"Humphrey_FitzAlan,_15th_Earl_of_Arundel",1429,,1,1,1,?,0.05448825167540282
"Anna_of_Saxony,_Landgravine_of_Hesse",1420,,1,1,1,?,0.05448825167540282
"Elisabeth_of_Cleves,_Countess_of_Schwarzburg-Blankenburg",1420,,1,1,1,?,0.05448825167540282
Filippo_Strozzi_the_Elder,1428,,1,1,1,?,0.05448825167540282
Thomas_Rotherham,1423,,1,1,1,?,0.05448825167540282
Gabriele_Sforza,1423,,1,1,1,?,0.05448825167540282
Lady_Katherine_Percy,1423,,1,1,1,?,0.05448825167540282
Antoinette_de_Maignelais,1420,,1,1,1,?,0.05448825167540282
Didrik_Pining,1428,,1,1,1,?,0.05448825167540282
Thomas_Dutton,1421,,1,1,1,?,0.05448825167540282
"Catherine,_Princess_of_Asturias",1422,,1,1,1,?,0.05448825167540282
Helena_Palaiologina,1428,,1,1,1,?,0.05448825167540282
Antonio_Manetti,1423,,1,1,1,?,0.05448825167540282
"Eleanor,_Princess_of_Asturias",1423,,1,1,1,?,0.05448825167540282
Edmund_Sutton,1425,,1,1,1,?,0.05448825167540282
"Thomas_Percy,_1st_Baron_Egremont",1422,,1,1,1,?,0.05448825167540282
John_Paston_(died_1466),1421,,1,1,1,?,0.05448825167540282
Ponhea_Yat,1421,,1,1,1,?,0.05448825167540282
Maria_of_Cleves,1426,,1,1,1,?,0.05448825167540282
Johann_IV_Roth,1426,,1,1,1,?,0.05448825167540282
