link,year,disambiguation,length,pageviews,revisions,title,score
Louis_VI_of_France,1081,False,290131,4414,568,Louis VI le Gros,0.6859482953838055
Abbot_Suger,1081,False,119923,2020,288,Suger de Saint-Denis,0.6224726318085462
John_II_Komnenos,1087,False,254949,696,379,Jean II Comnène,0.6050070727107596
David_I_of_Scotland,1084,False,399320,369,593,David Ier (roi d'Écosse),0.5969076453914236
Anna_Komnene,1083,False,133176,486,171,Anne Comnène,0.5547310488205713
Bolesław_III_Wrymouth,1086,False,202548,286,136,Boleslas III Bouche-Torse,0.529302620221824
Urraca_of_Castile,1082,False,73622,391,124,Urraque Ire de León,0.5277540577119649
1081,1086,False,85794,280,158,1081,0.5259478704841463
"Raoul_I,_Count_of_Vermandois",1085,False,61592,569,90,Raoul Ier de Vermandois,0.5246839967569561
Emperor_Huizong_of_Song,1082,False,138786,273,100,Song Huizong,0.511693402604899
Ramiro_II_of_Aragon,1086,False,108429,234,85,Ramire II d'Aragon,0.4968128188346468
"Teresa_of_León,_Countess_of_Portugal",1080,False,65974,297,67,Thérèse de León (1080-1130),0.4904872296770032
Li_Qingzhao,1084,False,56094,128,96,Li Qingzhao,0.47121428794064235
Irene_of_Hungary,1088,False,61571,160,56,Irène de Hongrie,0.4595990918553947
Zhang_Zeduan,1085,False,66736,137,44,Zhang Zeduan,0.4435070305818691
Florine_of_Burgundy,1083,False,47619,94,20,Florine de Bourgogne,0.3875211208952553
Alberich_of_Reims,1085,False,42555,70,24,Albéric de Reims,0.3859753827406714
Han_Shizhong,1089,False,32562,49,8,Han Shizhong,0.3064863855419509
Adolf_III_of_Berg,1080,False,38258,60,6,Adolphe Ier de Berg,0.2891911325124986
Dahui_Zonggao,1089,,1,1,1,?,0.05448825167540282
Robert_fitz_Martin,1085,,1,1,1,?,0.05448825167540282
Empress_Wang_(Huizong),1084,,1,1,1,?,0.05448825167540282
