link,year,disambiguation,length,pageviews,revisions,title,score
Richard_I_of_England,1157,False,278057,13405,1313,Richard Cœur de Lion,0.7502670981436362
Henry_the_Young_King,1155,False,187845,1214,169,Henri le Jeune,0.5893309921608343
"Raymond_VI,_Count_of_Toulouse",1156,False,94398,1108,195,Raymond VI de Toulouse,0.5844939965564795
Marco_I_Sanudo,1153,False,225228,376,287,Marco Sanudo,0.568926135583671
"Geoffrey_II,_Duke_of_Brittany",1158,False,97596,816,165,Geoffroy II de Bretagne,0.5679887018166889
Minamoto_no_Yoshitsune,1159,False,90770,1111,126,Minamoto no Yoshitsune,0.5650179813757864
"Baldwin_V,_Count_of_Hainaut",1150,False,190975,580,109,Baudouin V de Hainaut,0.5455249352995128
Alfonso_VIII_of_Castile,1155,False,63798,764,113,Alphonse VIII de Castille,0.5446013766896323
Benoît_de_Sainte-Maure,1154,False,67904,427,160,Benoît de Sainte-Maure,0.5401009722408329
Saxo_Grammaticus,1150,False,59926,557,128,Saxo Grammaticus,0.5390915683068302
Saito_Musashibo_Benkei,1155,False,67808,883,79,Benkei,0.5326097813702231
"Constance,_Queen_of_Sicily",1154,False,56188,430,96,Constance de Hauteville,0.5174797529303707
Sancho_I_of_Portugal,1154,False,88345,223,149,Sanche Ier (roi de Portugal),0.5148074220456144
"Robert_II,_Count_of_Dreux",1154,False,55535,553,72,Robert II de Dreux,0.5121897987419634
"Margaret_of_France,_Queen_of_England_and_Hungary",1157,False,172591,464,56,Marguerite de France (1158-1197),0.5046127232422924
"Matilda_of_England,_Duchess_of_Saxony",1156,False,54282,408,51,Mathilde d'Angleterre (1156-1189),0.4855730357994892
Vsevolod_the_Big_Nest,1154,False,95369,147,103,Vsevolod III Vladimirski,0.4843653575122852
Unkei,1151,False,117072,156,87,Unkei,0.4821678474555685
Roman_the_Great,1152,False,149629,150,77,Roman Mstislavitch,0.4775577872596555
Stephen_Langton,1150,False,55686,250,52,Étienne Langton,0.4712209640873353
"Leo_I,_King_of_Armenia",1150,False,54756,161,70,Léon II d'Arménie,0.4683239847520989
Leopold_V_of_Austria_(Babenberg),1157,False,71080,203,47,Léopold V d'Autriche,0.4612988455099926
Yvette_of_Huy,1158,False,44925,189,50,Ivette de Huy,0.45789346296375805
Rosamund_Clifford,1150,False,45971,276,32,Rosemonde Clifford,0.44744971192488997
Kamo_no_Chōmei,1153,False,37538,146,43,Kamo no Chōmei,0.44022440763233484
Kamo_no_Chōmei,1155,False,37538,146,43,Kamo no Chōmei,0.44022440763233484
"William_IX,_Count_of_Poitiers",1153,False,103805,245,27,Guillaume Plantagenêt (1153-1156),0.4401981059617412
Igor_Svyatoslavich,1151,False,45655,363,24,Igor Sviatoslavitch,0.43758902640662745
Alexander_Neckham,1157,False,58301,125,36,Alexandre Neckam,0.4296027112509419
Minamoto_no_Yoshinaka,1154,False,44446,190,27,Minamoto no Yoshinaka,0.42647671921348407
Hōjō_Masako,1156,False,49661,158,26,Hōjō Masako,0.4194479086290337
Jien,1155,False,57820,100,34,Jien,0.418490194899098
Maria_Komnene_(Porphyrogenita),1152,False,49938,101,31,Marie Comnène (1152-1182),0.4133953743986604
Cathal_Crobhdearg_Ua_Conchobair,1153,False,76081,34,62,Cathal Crobderg Ua Conchobair,0.39283909274220513
Taira_no_Tomomori,1152,False,37819,69,23,Taira no Tomomori,0.3825675286963479
Minamoto_no_Noriyori,1156,False,38419,58,20,Minamoto no Noriyori,0.3690050186013047
Narapatisithu,1150,False,40268,45,23,Narapatisithu,0.3658466956064837
Taira_no_Shigehira,1158,False,37311,51,20,Taira no Shigehira,0.3638561494269358
Geoffrey_(archbishop_of_York),1152,False,48434,87,9,Geoffroy Plantagenêt (archevêque),0.33257191160407407
Sune_Sik_Sverkersson,1154,False,43421,37,13,Sune Sik,0.3294590780496944
"William_de_Braose,_4th_Lord_of_Bramber",1150,False,36638,51,10,William de Braose,0.32380120164185083
Han_Tuozhou,1152,False,33605,29,7,Han Tuozhou,0.2811260960101158
Alix_of_France,1150,False,163208,0,59,Alix de France (1151-1195),0.12711922731254854
Maud_de_Braose,1155,,1,1,1,?,0.05448825167540282
Gökböri,1154,,1,1,1,?,0.05448825167540282
Sibylla_of_Acerra,1153,,1,1,1,?,0.05448825167540282
Umadevi,1150,,1,1,1,?,0.05448825167540282
Margaret_of_Beverley,1150,,1,1,1,?,0.05448825167540282
