link,year,disambiguation,length,pageviews,revisions,title,score
Prince_Eugene_of_Savoy,1663,False,469382,1701,981,Eugène de Savoie-Carignan,0.679315968972654
Daniel_Defoe,1660,False,91551,5805,594,Daniel Defoe,0.6780531998115086
Charles_II_of_Spain,1661,False,338507,3003,525,Charles II (roi d'Espagne),0.6727866062765618
"Louis,_Grand_Dauphin",1661,False,203528,7550,290,Louis de France (1661-1711),0.667162287392555
"Anne,_Queen_of_Great_Britain",1665,False,355034,2514,481,Anne (reine de Grande-Bretagne),0.6641603627832464
Jonathan_Swift,1667,False,97045,3294,510,Jonathan Swift,0.6566842149444909
François_Couperin,1668,False,100072,2970,456,François Couperin,0.6497894986186079
George_I_of_Great_Britain,1660,False,272207,1685,340,George Ier (roi de Grande-Bretagne),0.6338180373133364
Jean_Meslier,1664,False,167360,1864,346,Jean Meslier,0.6317057097109651
Mary_II_of_England,1662,False,253015,1210,380,Marie II (reine d'Angleterre),0.625766909962919
Louise_Marie_Thérèse_(The_Black_Nun_of_Moret),1664,False,113503,3411,200,Mauresse de Moret,0.6209381461511106
Giambattista_Vico,1668,False,150668,1263,257,Giambattista Vico,0.6057814092906089
Alain-René_Lesage,1668,False,89978,1705,222,Alain-René Lesage,0.6026976552943244
André_Campra,1660,False,113392,947,285,André Campra,0.596503725665512
"Sarah_Churchill,_Duchess_of_Marlborough",1660,False,201342,492,323,Sarah Churchill,0.5829753600251547
Alessandro_Scarlatti,1660,False,76003,1168,185,Alessandro Scarlatti,0.5812557636656321
"Louis_III,_Prince_of_Condé",1668,False,178821,1006,156,Louis III de Bourbon-Condé,0.5792113148268806
Henri_François_d'Aguesseau,1668,False,86373,966,175,Henri François d'Aguesseau,0.5745023546608115
Thomas_Newcomen,1664,False,72767,1064,162,Thomas Newcomen,0.572197088535238
Victor_Amadeus_II_of_Sardinia,1666,False,217296,504,224,Victor-Amédée II,0.5715700785927087
Abraham_de_Moivre,1667,False,85490,809,177,Abraham de Moivre,0.5690458556891541
Anne_Marie_d'Orléans,1669,False,127433,874,144,Anne-Marie d'Orléans,0.5674143942344031
"Maximilian_II_Emanuel,_Elector_of_Bavaria",1662,False,210431,608,166,Maximilien-Emmanuel de Bavière,0.5664175694413057
Duchess_Maria_Anna_Victoria_of_Bavaria,1660,False,203956,633,152,Marie-Anne de Bavière (1660-1690),0.5638366790239819
Marie_Louise_of_Orléans_(1662–1689),1662,False,135367,764,139,Marie-Louise d'Orléans,0.5621261251158816
Johann_Bernoulli,1667,False,90058,785,140,Jean Bernoulli,0.5588223339735298
"François_Louis,_Prince_of_Conti",1664,False,182312,641,134,François-Louis de Bourbon-Conti,0.5577066231481649
Jean_Baptiste_Massillon,1663,False,73412,659,159,Jean-Baptiste Massillon,0.5560096037024538
Feodor_III_of_Russia,1661,False,66140,689,123,Fédor III,0.5454944149974734
Herman_Boerhaave,1668,False,145675,317,192,Herman Boerhaave,0.5433554185530881
Élisabeth_Jacquet_de_La_Guerre,1665,False,71127,401,166,Élisabeth Jacquet de La Guerre,0.539689741729894
John_Vanbrugh,1664,False,164903,200,250,John Vanbrugh,0.5332987365575997
Yuri_Troubetzkoy,1668,False,43267,460,133,Famille Troubetskoï,0.5303915851502033
Antoine_Coypel,1661,False,81580,571,89,Antoine Coypel,0.5272334003970391
Hans_Sloane,1660,False,77074,347,127,Hans Sloane,0.5248267061453324
Alexandre-François_Desportes,1661,False,69253,432,104,Alexandre-François Desportes,0.5232900310318692
Pierre_Le_Moyne_d'Iberville,1661,False,108976,153,314,Pierre Le Moyne d'Iberville,0.5232144411569785
Johann_Joseph_Fux,1660,False,59468,414,107,Johann Joseph Fux,0.5214264163553146
Louis_Antoine_de_Pardaillan_de_Gondrin,1664,False,65529,533,86,Louis-Antoine de Pardaillan de Gondrin,0.5211805912649693
Anna_Maria_Luisa_de'_Medici,1667,False,61059,488,88,Anne-Marie-Louise de Médicis,0.5186664130292551
Sophia_Charlotte_of_Hanover,1668,False,62763,447,93,Sophie-Charlotte de Hanovre,0.5185496359753564
Ivan_V_of_Russia,1666,False,62685,328,115,Ivan V,0.5166620886695089
Victor-Marie_d'Estrées,1660,False,106793,259,111,Victor Marie d'Estrées,0.511537585180773
"Antonio_I,_Prince_of_Monaco",1661,False,113923,209,137,Antoine (prince de Monaco),0.5114479521157892
Veronica_Giuliani,1660,False,62565,310,104,Véronique Giuliani,0.5105173722262917
Georg_Ernst_Stahl,1660,False,92462,317,93,Georg Ernst Stahl,0.5104779579822112
Nicolas_Bernier,1664,False,69990,199,154,Nicolas Bernier,0.5088894035113959
Melchior_de_Polignac,1661,False,69950,271,107,Melchior de Polignac,0.5077822689410822
Guru_Gobind_Singh,1666,False,78185,218,127,Guru Gobind Singh,0.5068882886214449
Antonio_Lotti,1667,False,81045,357,77,Antonio Lotti,0.5050548522583237
"Ferdinando_de'_Medici,_Grand_Prince_of_Tuscany",1663,False,78397,273,92,Ferdinand III de Médicis,0.5029925102295956
Guillaume_Amontons,1663,False,50376,313,90,Guillaume Amontons,0.5026655284583659
Mustafa_II,1664,False,73585,303,84,Moustapha II,0.5023042351379182
Jean-Frédéric_Osterwald,1663,False,67287,232,100,Jean-Frédéric Ostervald,0.4987791296705332
Charles_Rollin,1661,False,69942,419,62,Charles Rollin,0.4986189925132012
Johann_Kuhnau,1660,False,69084,246,90,Johann Kuhnau,0.4970053679057919
Cotton_Mather,1663,False,53054,631,50,Cotton Mather,0.4968027575457541
Giulio_Alberoni,1664,False,87163,204,101,Jules Alberoni,0.4965091833720588
Jean-Paul_Bignon,1662,False,84593,245,76,Jean-Paul Bignon,0.49155436520825163
Sébastien_Vaillant,1669,False,109973,202,77,Sébastien Vaillant,0.48709020446093176
Florent_Carton_Dancourt,1661,False,64330,197,80,Florent Carton dit Dancourt,0.4830631203593705
Joseph_Fleuriau_d'Armenonville,1661,False,75794,109,145,Joseph Fleuriau d'Armenonville,0.4803555917207789
Jeanne_Le_Ber,1662,False,65577,208,71,Jeanne Le Ber,0.480289906701986
Tomaso_Antonio_Vitali,1663,False,55289,220,67,Tomaso Antonio Vitali,0.4783079194606215
Nicolas_Siret,1663,False,89995,98,151,Nicolas Siret,0.47784377250296556
Marie-Jeanne_L'Héritier,1664,False,51636,227,64,Marie-Jeanne L'Héritier de Villandon,0.4767919931028617
Eudoxia_Lopukhina,1669,False,49266,406,44,Eudoxie Lopoukhine,0.4767705151901339
"Louis_Armand_I,_Prince_of_Conti",1661,False,155270,162,68,Louis-Armand de Bourbon-Conti (1661-1685),0.47579529066741716
Marie_Thérèse_de_Bourbon,1666,False,164488,177,62,Marie-Thérèse de Bourbon (1666-1732),0.475678685688432
John_Arbuthnot,1667,False,63916,141,89,John Arbuthnot,0.47371251242861884
Georg_Böhm,1661,False,52250,175,74,Georg Böhm,0.4734269893973425
Francesco_Gasparini,1661,False,72957,167,67,Francesco Gasparini,0.4703808552260266
Philip_Christoph_von_Königsmarck,1665,False,66789,221,53,Philippe-Christophe de Kœnigsmark,0.4694837886148308
Giacomo_Antonio_Perti,1661,False,71763,117,87,Giacomo Antonio Perti,0.4658017640168222
Johannes_Schenck,1660,False,65325,105,88,Johannes Schenck,0.46062015007328133
Anne-Marguerite_Petit_du_Noyer,1663,False,57221,120,76,Anne-Marguerite Petit Dunoyer,0.45996509663919394
Jean_Boivin_the_Younger,1663,False,60811,177,51,Jean Boivin,0.4590230746957921
Andreas_Schlüter,1664,False,58407,154,52,Andreas Schlüter,0.4544444715652644
Andreas_Schlüter,1660,False,58407,154,52,Andreas Schlüter,0.4544444715652644
Hubert_Gautier,1660,False,67330,132,58,Henri Gautier,0.4543690118047557
Fyodor_Apraksin,1661,False,60038,91,90,Fiodor Apraxine,0.4541549555131105
Jean-Baptiste_Forqueray,1669,False,52923,171,46,Jean-Baptiste-Antoine Forqueray,0.45184639142833505
Pietro_Ottoboni_(cardinal),1667,False,76924,105,67,Pietro Ottoboni (1667-1740),0.45174032970719225
Count_Palatine_Francis_Louis_of_Neuburg,1664,False,198512,74,87,François-Louis de Palatinat-Neubourg,0.45158937295393925
Mary_Astell,1666,False,51471,169,46,Mary Astell,0.45119977107665926
"Robert_Harley,_1st_Earl_of_Oxford_and_Earl_Mortimer",1661,False,101528,150,45,Robert Harley,0.45105527965009345
Johann_Melchior_Dinglinger,1664,False,62711,230,36,Johann Melchior Dinglinger,0.45087009721459353
Giacomo_F._Maraldi,1665,False,64879,106,67,Giacomo Filippo Maraldi,0.45083112194916464
"Karl_III_Philip,_Elector_Palatine",1661,False,191122,152,40,Charles III Philippe du Palatinat,0.4501415666148024
Rachel_Ruysch,1664,False,58955,182,41,Rachel Ruysch,0.4493476761663823
Maria_Aurora_von_Königsmarck,1662,False,50073,297,31,Marie-Aurore de Kœnigsmark,0.4484601662249918
Friedrich_Hoffmann,1660,False,73810,100,61,Friedrich Hoffmann,0.44562889422068697
Louis_Lully,1664,False,55629,210,35,Louis Lully,0.4455312936704356
Arnold_Houbraken,1660,False,58067,108,58,Arnold Houbraken,0.44503199233079965
Giovanni_Girolamo_Saccheri,1667,False,88318,112,49,Giovanni Girolamo Saccheri,0.44256485907624227
William_Whiston,1667,False,70003,109,52,William Whiston,0.44231523925648963
Élisabeth_Thérèse_de_Lorraine,1664,False,55420,130,46,Élisabeth-Thérèse de Lorraine (1664-1748),0.4421367904005653
Friedrich_Wilhelm_Zachow,1663,False,55128,99,59,Friedrich Wilhelm Zachow,0.44165230797211275
Rudolf_Jakob_Camerarius,1665,False,61133,125,46,Rudolf Jakob Camerarius,0.44139096578724074
Christoph_von_Graffenried,1661,False,62993,89,64,Christoph von Graffenried,0.44119584517142113
Antonio_Vallisneri,1661,False,59374,84,69,Antonio Vallisneri,0.4409473165462432
Luca_Carlevarijs,1663,False,64635,128,43,Luca Carlevarijs,0.43964763870807577
Nicolas_Fatio_de_Duillier,1664,False,45436,111,51,Nicolas Fatio de Duillier,0.4389072030889975
Christopher_Polhem,1661,False,74635,95,54,Christopher Polhem,0.4386051112107478
Johann_Matthias_von_der_Schulenburg,1661,False,64019,95,50,Johann Matthias von der Schulenburg,0.4343181014304584
Wirich_Philipp_von_Daun,1669,False,53914,76,66,Wirich de Daun,0.43400121617309617
"George_Byng,_1st_Viscount_Torrington",1663,False,66765,86,53,George Byng,0.43275562694225883
Christoph_Wilhelm_Hufeland,1662,False,55844,85,55,Christoph Wilhelm Hufeland,0.43241202336929735
Cornelis_Dusart,1660,False,101867,84,50,Cornelis Dusart,0.4322841802095637
Claude_Buffier,1661,False,58174,105,44,Claude Buffier,0.43222704575844845
Zofia_Czarnkowska_Opalińska,1660,False,65558,105,43,Sofia Anne Czarnkowska,0.4320782221539699
Matthäus_Daniel_Pöppelmann,1662,False,55762,97,47,Matthäus Daniel Pöppelmann,0.4315677233525667
Tokugawa_Ienobu,1662,False,137411,71,54,Tokugawa Ienobu,0.4296932485150376
Jacques_Lelong,1665,False,57797,86,50,Jacques Lelong,0.4293596072690733
Catherine_Repond,1663,False,49726,147,32,Catherine Repond,0.4282444113755327
Apostolo_Zeno,1668,False,52435,118,37,Apostolo Zeno,0.42802327725347106
"Johann_Ernst_III,_Duke_of_Saxe-Weimar",1664,False,58718,102,41,Jean-Ernest III de Saxe-Weimar,0.4280094363056781
August_Hermann_Francke,1663,False,58939,88,46,August Hermann Francke,0.42702865969955234
Richard_Bentley,1662,False,50743,77,54,Richard Bentley (théologien),0.42663824629553576
Gaspard_Rigaud,1661,False,51256,90,44,Gaspard Rigaud,0.42507227472615233
Paolo_de_Matteis,1662,False,58728,74,52,Paolo de Matteis,0.42445640882688723
Francesco_Bianchini,1662,False,77309,86,42,Francesco Bianchini,0.42406517055091236
James_Sobieski,1667,False,56698,161,27,Jacques Louis Henri Sobieski,0.4230927865498159
António_Manoel_de_Vilhena,1663,False,65606,92,39,António Manoel de Vilhena,0.4224382950938472
Paul_de_Rapin,1661,False,49392,94,40,Paul de Rapin de Thoyras,0.4224237638020735
"William_Ernest,_Duke_of_Saxe-Weimar",1662,False,59498,72,50,Guillaume-Ernest de Saxe-Weimar,0.4217873803190632
Árni_Magnússon,1663,False,50947,91,39,Árni Magnússon,0.4202300802327347
"John_George_IV,_Elector_of_Saxony",1668,False,40931,104,36,Jean-Georges IV de Saxe,0.4201871400444293
Giorgio_Baglivi,1668,False,51001,63,58,Giorgio Baglivi,0.42014020848875894
Pirro_Albergati,1663,False,56213,75,46,Pirro Albergati,0.4198659801129445
"Francesco_Maria_de'_Medici,_Duke_of_Rovere_and_Montefeltro",1660,False,57573,80,42,Francesco Maria de' Medici,0.4190207818572839
Willem_van_Mieris,1662,False,52353,107,33,Willem van Mieris,0.4189029663045067
Félix_Le_Pelletier_de_La_Houssaye,1663,False,47152,88,39,Félix Le Peletier de La Houssaye,0.418333267312813
