link,year,disambiguation,length,pageviews,revisions,title,score
Arthur_Rimbaud,1854,False,526441,70288,3531,Arthur Rimbaud,0.8434117811645574
Vincent_van_Gogh,1853,False,566680,51759,3732,Vincent van Gogh,0.8385664021347359
Sigmund_Freud,1856,False,754700,36140,4286,Sigmund Freud,0.8384589250142588
Philippe_Pétain,1856,False,737603,35682,3927,Philippe Pétain,0.8346836531309436
Guy_de_Maupassant,1850,False,263424,70145,2126,Guy de Maupassant,0.8109932416534174
Nikola_Tesla,1856,False,262485,38310,1912,Nikola Tesla,0.7917629411334595
Jean_Jaurès,1859,False,244554,27011,1938,Jean Jaurès,0.7816662755126629
Oscar_Wilde,1854,False,239165,33813,1282,Oscar Wilde,0.7715828723011872
Antoni_Gaudí,1852,False,237062,21413,1661,Antoni Gaudí,0.7691918427400044
Arthur_Conan_Doyle,1859,False,209909,14088,1616,Arthur Conan Doyle,0.754261422333757
Hubert_Lyautey,1854,False,428326,6573,1846,Hubert Lyautey,0.7472465476352067
Robert_Louis_Stevenson,1850,False,194576,13356,1425,Robert Louis Stevenson,0.7469201301507059
Henri_Bergson,1859,False,303818,11960,1091,Henri Bergson,0.7415427283349106
Theodore_Roosevelt,1858,False,319066,15037,746,Theodore Roosevelt,0.7335970471276325
Henri_Poincaré,1854,False,247438,7809,1137,Henri Poincaré,0.7271452018908535
John_Dewey,1859,False,538935,4676,1151,John Dewey,0.7230263012892955
Alfred_Dreyfus,1859,False,152187,12037,853,Alfred Dreyfus,0.7206917257567539
Wilhelm_II_of_Germany,1859,False,274422,8300,839,Guillaume II (empereur allemand),0.719283163541329
Pierre_Loti,1850,False,195363,8021,924,Pierre Loti,0.7164929557088804
Julian_calendar,1859,False,169439,11276,692,Calendrier julien,0.7125339050002956
Ferdinand_Foch,1851,False,221261,6973,832,Ferdinand Foch,0.7104459156015435
Woodrow_Wilson,1856,False,233649,9616,643,Woodrow Wilson,0.7104085164068159
Paul_Deschanel,1855,False,203694,6279,746,Paul Deschanel,0.701906053257885
Pierre_Curie,1859,False,175759,7036,602,Pierre Curie,0.6945593137011296
Paul_Doumer,1857,False,221540,5669,617,Paul Doumer,0.6928312807813052
Georges_Seurat,1859,False,136631,7088,602,Georges Seurat,0.6907560016796056
Billy_The_Kid,1859,False,134684,8092,547,Billy the Kid,0.6903479518873679
Ferdinand_de_Saussure,1857,False,121237,7909,491,Ferdinand de Saussure,0.6836259970694323
"Napoléon,_Prince_Imperial",1856,False,177226,4166,638,Louis-Napoléon Bonaparte (1856-1879),0.6814606014011114
Giacomo_Puccini,1858,False,126745,5635,507,Giacomo Puccini,0.6763196289025583
Pope_Pius_XI,1857,False,217503,3480,587,Pie XI,0.675711426824112
Max_Planck,1858,False,167243,5172,460,Max Planck,0.6742017192797294
Emile_Verhaeren,1855,False,123297,5498,466,Émile Verhaeren,0.6718164239633214
Edward_Elgar,1857,False,403128,2688,517,Edward Elgar,0.670820792471404
Joseph_Conrad,1857,False,127744,4322,502,Joseph Conrad,0.6684127191954301
Edmund_Husserl,1859,False,125420,4641,458,Edmund Husserl,0.6665781492517735
George_Bernard_Shaw,1856,False,164036,4319,399,George Bernard Shaw,0.6628903853930291
1911,1851,False,255584,2284,563,1911,0.6626187966211337
Alexandre_Millerand,1859,False,241068,3448,394,Alexandre Millerand,0.6610772760302037
Frederick_Winslow_Taylor,1856,False,88783,5551,392,Frederick Winslow Taylor,0.6598603946896345
Robert_Baden-Powell,1857,False,98255,5104,390,Robert Baden-Powell,0.6589611429149486
J._J._Thomson,1856,False,120372,3638,441,Joseph John Thomson,0.6573591295749259
Charles_Taze_Russell,1852,False,114853,2160,579,Charles Taze Russell,0.6504990446285152
Pope_Benedict_XV,1854,False,220062,2210,442,Benoît XV,0.6504008373511287
Rudolf_Diesel,1858,False,92546,3322,433,Rudolf Diesel,0.6499754194885156
Aristide_Bruant,1851,False,110939,3549,356,Aristide Bruant,0.6468343518376917
Léon_Bourgeois,1851,False,419155,1626,412,Léon Bourgeois,0.6453181335761523
Henri_Becquerel,1852,False,113212,3661,319,Henri Becquerel,0.6434661566660526
Cecil_Rhodes,1853,False,184593,2431,357,Cecil Rhodes,0.6427051071320558
Edward_Smith_(sea_captain),1850,False,168667,2995,312,Edward Smith,0.6422893898526545
L._L._Zamenhof,1859,False,168687,1533,526,Ludwik Lejzer Zamenhof,0.6408380313638684
Princess_Beatrice_of_the_United_Kingdom,1857,False,286757,1191,512,Béatrice du Royaume-Uni (1857-1944),0.6375379788329076
William_Howard_Taft,1857,False,161624,2848,272,William Howard Taft,0.6343741407398743
Emmeline_Pankhurst,1858,False,72760,4785,248,Emmeline Pankhurst,0.6332434865871592
John_Singer_Sargent,1856,False,210211,1645,356,John Singer Sargent,0.6316297635134402
Vincent_d'Indy,1851,False,123748,1491,445,Vincent d'Indy,0.6297135737105533
José_Martí,1853,False,116717,2496,277,José Martí,0.6268813496621208
Alphonse_Bertillon,1853,False,101669,2019,271,Alphonse Bertillon,0.61773590897362
Knut_Hamsun,1859,False,138887,1670,278,Knut Hamsun,0.6170062772859493
Louis_Franchet_d'Espèrey,1856,False,128414,1322,311,Louis Franchet d'Espèrey,0.6128001689472727
Alfred_Binet,1857,False,86461,1607,271,Alfred Binet,0.6085006466173762
Charles_Richet,1850,False,155124,794,397,Charles Richet,0.6059089615375587
Alice_Pleasance_Liddell,1852,False,85544,2285,196,Alice Liddell,0.6051907487579533
Emperor_Meiji,1852,False,97072,1540,248,Meiji (empereur),0.6051465665966209
Theobald_von_Bethmann-Hollweg,1856,False,481739,795,270,Theobald von Bethmann Hollweg,0.6043096546420563
Émile_Roux,1853,False,108002,1033,321,Émile Roux,0.6033463713224677
Doc_Holliday,1851,False,75790,2685,174,Doc Holliday,0.6026047457690168
Thorstein_Veblen,1857,False,86835,1571,232,Thorstein Veblen,0.6015634672886604
Selma_Lagerlöf,1858,False,157033,1221,232,Selma Lagerlöf,0.6010036330864448
Konstantin_Tsiolkovsky,1857,False,105976,1286,247,Constantin Tsiolkovski,0.6003816407603567
Errico_Malatesta,1853,False,180871,840,303,Errico Malatesta,0.6001357521901345
Alfonso_XII_of_Spain,1857,False,203251,1439,186,Alphonse XII,0.5998474990075503
Leoš_Janáček,1854,False,86128,1234,262,Leoš Janáček,0.5986853337833692
Caroline_Rémy_de_Guebhard,1855,False,106102,1312,227,Séverine,0.5976185457836606
Svante_Arrhenius,1859,False,147026,990,257,Svante August Arrhenius,0.5972478414572532
Gustaf_V_of_Sweden,1858,False,151744,993,246,Gustave V,0.5960069560738762
Hendrik_Lorentz,1853,False,144825,1263,200,Hendrik Lorentz,0.5949286770431303
Ernest_Chausson,1855,False,70322,1413,220,Ernest Chausson,0.5933099907477959
"Horatio_Kitchener,_1st_Earl_Kitchener",1850,False,87237,1193,234,Horatio Herbert Kitchener,0.5932948442454317
Émile_Courtet,1857,False,95711,1028,252,Émile Cohl,0.5924893468906571
Ferdinand_Hodler,1853,False,92253,1200,207,Ferdinand Hodler,0.5892216401564836
Joséphin_Péladan,1858,False,105738,1066,211,Joséphin Peladan,0.5878783147196597
Ferdinand_Tönnies,1855,False,106316,1060,200,Ferdinand Tönnies,0.5855664374532096
Eduard_Bernstein,1850,False,147590,942,199,Eduard Bernstein,0.5853233791781868
Franz_Boas,1858,False,88273,1214,185,Franz Boas,0.5843430571157315
Mihai_Eminescu,1850,False,110336,866,225,Mihai Eminescu,0.583995857997147
George_Eastman,1854,False,113867,1387,154,George Eastman,0.5834902624764765
John_Harvey_Kellogg,1852,False,112285,979,198,John Harvey Kellogg,0.5832038939104752
Yuan_Shikai,1859,False,86294,1057,189,Yuan Shikai,0.5805812034457903
Carl_Larsson,1853,False,91433,1575,141,Carl Larsson,0.5805184566635057
Georges_Picquart,1854,False,92095,1191,168,Marie-Georges Picquart,0.5801489474490986
César_Ritz,1850,False,78404,1070,168,César Ritz,0.5748433369276237
Emil_Kraepelin,1856,False,79581,948,182,Emil Kraepelin,0.5745222510071827
H._H._Asquith,1852,False,118922,1025,150,Herbert Henry Asquith,0.5735255424377825
Santiago_Ramón_y_Cajal,1852,False,107476,809,183,Santiago Ramón y Cajal,0.5730960901779725
Paul_Sabatier_(chemist),1854,False,100068,901,168,Paul Sabatier,0.5722876751732421
Robert_Borden,1854,False,94313,730,198,Robert Laird Borden,0.5712192210912513
Victoriano_Huerta,1854,False,111664,594,225,Victoriano Huerta,0.5707404823269744
Eliezer_Ben-Yehuda,1858,False,162500,498,239,Éliézer Ben-Yehoudah,0.5704658771281051
Théophile_Delcassé,1852,False,206329,730,156,Théophile Delcassé,0.5700272991747132
Tomáš_Garrigue_Masaryk,1850,False,97834,676,200,Tomáš Masaryk,0.5693631015558129
Sofia_Kovalevskaya,1850,False,85143,632,212,Sofia Kovalevskaïa,0.5675875297731254
Robert_Peary,1856,False,104670,931,144,Robert Peary,0.5672272637088104
Henri_Moissan,1852,False,110137,606,201,Henri Moissan,0.5670225437600062
Maria_Christina_of_Austria,1858,False,113093,658,185,Marie-Christine d'Autriche,0.5670015036717067
Chulalongkorn,1853,False,66237,843,168,Rama V,0.5651757274480244
Giuseppe_Peano,1858,False,87681,621,198,Giuseppe Peano,0.5646986987294738
Henry_Louis_Le_Châtelier,1850,False,98676,599,193,Henry Le Chatelier,0.563787505180284
James_George_Frazer,1854,False,82407,945,139,James George Frazer,0.5633730105904926
Melvil_Dewey,1851,False,65068,753,174,Melvil Dewey,0.5626774371417171
Vladimir_Solovyov_(philosopher),1853,False,109989,616,176,Vladimir Soloviev,0.5623776225342199
Lafcadio_Hearn,1850,False,116814,624,170,Lafcadio Hearn,0.5621042388479979
Albert_Abraham_Michelson,1852,False,123543,401,247,Albert A. Michelson,0.5601281578134835
Houston_Stewart_Chamberlain,1855,False,79102,1075,115,Houston Stewart Chamberlain,0.5582049066708439
Louis_Sullivan,1856,False,67381,993,125,Louis Sullivan,0.5577804504623421
Jacobus_Henricus_van_'t_Hoff,1852,False,117777,415,219,Jacobus Henricus van 't Hoff,0.5567104382884436
Charles_Dupuy,1851,False,127146,517,171,Charles Dupuy,0.55651649226873
Pat_Garrett,1850,False,68176,1624,91,Pat Garrett,0.5564318560283052
Louise_Abbéma,1853,False,77211,716,146,Louise Abbéma,0.5558404009196152
Paul_Ehrlich,1854,False,98881,723,128,Paul Ehrlich,0.5532959926854387
Engelbert_Humperdinck_(composer),1854,False,85579,705,133,Engelbert Humperdinck,0.5525375587263003
Jules-Albert_de_Dion,1856,False,88668,508,172,Jules-Albert de Dion,0.55218536861998
Victor_Laloux,1850,False,66322,720,139,Victor Laloux,0.5521823486738616
Ebenezer_Howard,1850,False,97635,587,147,Ebenezer Howard,0.5520661864811592
Sholem_Aleichem,1859,False,106600,557,148,Cholem Aleikhem,0.5514739826795229
Eugene_V._Debs,1855,False,82948,701,129,Eugene Victor Debs,0.5506822026091979
Wilhelm_von_Gloeden,1856,False,84490,558,151,Wilhelm von Gloeden,0.5498118663701087
Wilhelm_Ostwald,1853,False,110989,406,186,Wilhelm Ostwald,0.5492376573701245
Heike_Kamerlingh_Onnes,1853,False,124667,449,163,Heike Kamerlingh Onnes,0.5492200543973282
Karl_Kautsky,1854,False,81370,707,124,Karl Kautsky,0.5490210869416335
Henri_La_Fontaine,1854,False,104620,540,142,Henri La Fontaine,0.5484814749036564
Aleksei_Brusilov,1853,False,88612,418,186,Alexeï Broussilov,0.5479241407293622
L._Frank_Baum,1856,False,87037,645,125,Lyman Frank Baum,0.5471252676541072
Percival_Lowell,1855,False,70773,655,130,Percival Lowell,0.54700619898739
Georgi_Plekhanov,1856,False,104467,520,141,Gueorgui Plekhanov,0.5468492716099556
John_Philip_Sousa,1854,False,80982,609,131,John Philip Sousa,0.5464340589188967
Karl_Ferdinand_Braun,1850,False,101659,459,157,Ferdinand Braun,0.5464127652308683
"Prince_Arthur,_Duke_of_Connaught_and_Strathearn",1850,False,72259,706,120,Arthur de Connaught et Strathearn,0.546202961711699
Franz_Conrad_von_Hötzendorf,1852,False,177649,451,135,Franz Conrad von Hötzendorf,0.5453036921845028
Charles_Lanrezac,1852,False,78098,550,137,Charles Lanrezac,0.5444566645773742
Emil_Jellinek,1853,False,72232,1019,91,Emil Jellinek,0.5444010602663362
Hermann_Emil_Fischer,1852,False,117692,329,200,Emil Fischer,0.5441800625581649
Edmund_Leighton,1853,False,67650,887,99,Edmund Blair Leighton,0.5437015157523634
"John_French,_1st_Earl_of_Ypres",1852,False,91774,578,123,John French,0.5433536431589205
José_Guadalupe_Posada,1852,False,70840,559,131,José Guadalupe Posada,0.542064681017346
Kate_Chopin,1850,False,71618,678,112,Kate Chopin,0.5417627422352675
