link,year,disambiguation,length,pageviews,revisions,title,score
Rumi,1207,False,234593,6437,473,Djalâl ad-Dîn Rûmî,0.6865671679585365
Henry_III_of_England,1207,False,623799,1705,329,Henri III (roi d'Angleterre),0.6424662130349238
"Peter_II,_Count_of_Savoy",1203,False,443908,673,628,Pierre II de Savoie,0.6266835368243285
James_I_of_Aragon,1208,False,165592,1311,315,Jacques Ier d'Aragon,0.6162317494297477
Theobald_I_of_Navarre,1201,False,97086,1214,190,Thibaut Ier de Navarre,0.5866521666888251
Elizabeth_of_Hungary,1207,False,110430,1040,195,Élisabeth de Hongrie,0.5843576625107461
Dōgen,1200,False,117861,700,226,Dōgen,0.5774869059133193
Nasir_al-Din_al-Tusi,1201,False,143774,527,215,Nasir al-Din al-Tusi,0.567383962467659
"Philip_I,_Count_of_Savoy",1207,False,256218,319,281,Philippe Ier de Savoie,0.5623988715882948
Möngke_Khan,1209,False,104057,689,150,Möngke,0.559076165907769
Möngke_Khan,1208,False,104057,689,150,Möngke,0.559076165907769
Robert_de_Sorbon,1201,False,70259,893,105,Robert de Sorbon,0.5470942605404805
"Margaret_II,_Countess_of_Flanders",1202,False,184692,527,121,Marguerite de Constantinople,0.5465769395991738
Haakon_IV_of_Norway,1204,False,109367,256,290,Håkon IV de Norvège,0.5451402162597149
Haji_Bektash_Veli,1209,False,161051,607,104,Haci Bektas Veli,0.543249701589322
"Simon_de_Montfort,_6th_Earl_of_Leicester",1208,False,60783,772,103,Simon V de Montfort,0.5401676666747696
Béla_IV_of_Hungary,1206,False,194270,368,124,Béla IV de Hongrie,0.535035794978849
"Richard,_1st_Earl_of_Cornwall",1209,False,73990,537,97,Richard de Cornouailles,0.5281838336318608
"Alix,_Duchess_of_Brittany",1201,False,71581,348,121,Alix de Thouars,0.5222417587559058
Güyük_Khan,1206,False,74879,385,90,Güyük,0.5138584142643908
Matthew_Paris,1200,False,71971,370,80,Matthieu Paris,0.5068632332314186
Daniel_of_Galicia,1201,False,157146,189,106,Daniel de Galicie,0.500357078369515
"Henry_II,_Duke_of_Brabant",1207,False,160089,352,54,Henri II de Brabant,0.4932994026413533
"Matilda_II,_Countess_of_Boulogne",1202,False,54412,261,73,Mathilde de Dammartin,0.4880262603508157
Razia_Sultana,1205,False,58537,268,67,Sultan Razia,0.4858362418846412
Ladislaus_III_of_Hungary,1201,False,64962,110,75,Ladislas III de Hongrie,0.4567626610069646
Alice_of_Schaerbeek,1204,False,45073,169,52,Alice de Schaerbeek,0.45571192506677743
"Henry_Raspe,_Landgrave_of_Thuringia",1204,False,58520,123,60,Henri le Raspon,0.45182249957463294
Henry_I_of_Castile,1204,False,63915,168,43,Henri Ier de Castille,0.4495167535544464
Qin_Jiushao,1202,False,50061,116,44,Qin Jiushao,0.43499880555133813
Ibn_Abi_Usaibia,1203,False,97003,114,35,Ibn Abi Usaybi'a,0.42834031345100515
Ulrich_von_Liechtenstein,1200,False,39046,196,25,Ulrich von Liechtenstein,0.4220231312708037
Athīr_al-Dīn_al-Abharī,1200,False,67777,96,29,Athir al-Din al-Abhari,0.41025155325773094
Maria_of_Courtenay,1204,False,73971,81,31,Marie de Courtenay,0.4075404125003646
Emperor_Lizong_of_Song,1205,False,54874,108,16,Song Lizong,0.3794468540796879
Eva_Marshal,1203,False,111075,43,16,Ève le Maréchal,0.35089251960659673
Bettisia_Gozzadini,1209,False,47071,53,14,Bettisia Gozzadini,0.3472760387620432
"Margaret_de_Quincy,_Countess_of_Lincoln",1206,False,46505,42,10,Margaret de Lacy,0.31855784620037103
Hōjō_Masamura,1205,False,31733,28,12,Hōjō Masamura,0.31271768533874156
Mindaugas,1200,False,68209,0,74,Mendog,0.12732337363792431
"Humphrey_de_Bohun,_2nd_Earl_of_Hereford",1208,False,40769,0,4,Humphrey de Bohun (2e comte de Hereford),0.10498316961240921
Abû_'Uthmân_Sa'îd_ibn_Hakam_al_Qurashi,1204,,1,1,1,?,0.05448825167540282
Arnold_Fitz_Thedmar,1201,,1,1,1,?,0.05448825167540282
William_of_Sherwood,1200,,1,1,1,?,0.05448825167540282
"John_Fitzalan,_Lord_of_Oswestry",1200,,1,1,1,?,0.05448825167540282
Isaac_ben_Moses_of_Vienna,1200,,1,1,1,?,0.05448825167540282
Margrete_Skulesdatter,1208,,1,1,1,?,0.05448825167540282
Adam_Marsh,1200,,1,1,1,?,0.05448825167540282
Ingerd_Jakobsdatter,1200,,1,1,1,?,0.05448825167540282
