link,year,disambiguation,length,pageviews,revisions,title,score
Sandro_Botticelli,1445,False,125810,11499,1220,Sandro Botticelli,0.7292849457863217
Lorenzo_de'_Medici,1449,False,135423,7064,702,Laurent de Médicis,0.696464841981537
Pope_Julius_II,1443,False,176309,4693,366,Jules II,0.6626791620234842
Edward_IV_of_England,1442,False,212728,2120,299,Édouard IV,0.632982873443116
Pietro_Perugino,1446,False,133124,1861,379,Le Pérugin,0.6321381508566049
Domenico_Ghirlandaio,1449,False,112230,1803,268,Domenico Ghirlandaio,0.6151375054522121
Matthias_Corvinus,1443,False,154192,928,347,Matthias Ier de Hongrie,0.6068498757628012
Philippe_de_Commines,1447,False,113616,1119,293,Philippe de Commynes,0.6033250612020998
Donato_Bramante,1444,False,69030,1660,182,Bramante,0.5899093871875414
Charlotte_of_Savoy,1441,False,139430,955,179,Charlotte de Savoie,0.580704146811545
"Charles_de_Valois,_Duke_de_Berry",1446,False,204824,707,180,Charles de France (1446-1472),0.5748705933582721
Ivan_III_of_Russia,1440,False,81759,645,204,Ivan III,0.566363511027763
Aldus_Manutius,1449,False,83523,709,160,Alde l'Ancien,0.5602287646971496
1441,1443,False,105661,314,172,1441,0.5357541992618237
Alphonso_II_of_Naples,1448,False,79592,467,123,Alphonse II de Naples,0.5345361731162662
Nicolas_Chuquet,1445,False,109801,321,158,Nicolas Chuquet,0.5338720879402806
"George_Plantagenet,_1st_Duke_of_Clarence",1449,False,79272,625,94,Georges Plantagenêt,0.5323315106313907
Margaret_of_York,1446,False,70236,484,85,Marguerite d'York,0.5182687993757409
Vannozza_dei_Cattanei,1442,False,55237,1014,49,Vannozza Cattanei,0.5084424880531135
Alexander_Agricola,1446,False,220900,138,177,Alexandre Agricola,0.5071026151980447
"Nicholas_I,_Duke_of_Lorraine",1448,False,64894,293,94,Nicolas de Lorraine,0.5046618454017163
Galeazzo_Maria_Sforza,1444,False,68184,370,77,Galéas Marie Sforza,0.5046031771065772
"Ernest,_Elector_of_Saxony",1441,False,57360,318,74,Ernest de Saxe,0.49600256324967024
Hartmann_Schedel,1440,False,56859,292,79,Hartmann Schedel,0.4958500517339859
Catherine_of_Genoa,1447,False,81778,234,85,Catherine de Gênes,0.49430887329544354
Magdalena_of_France,1443,False,158878,351,52,Madeleine de France (1443-1495),0.49118780958906494
Jean_IV_de_Rieux,1447,False,70354,176,105,Jean IV de Rieux,0.4900322799821042
Johann_Geiler_von_Kaisersberg,1445,False,56619,208,82,Jean Geiler de Kaysersberg,0.4849829260814081
"Albert_III,_Duke_of_Saxony",1443,False,60992,171,95,Albert III de Saxe,0.48376509331782613
"Albert_IV,_Duke_of_Bavaria",1447,False,72461,182,66,Albert IV de Bavière,0.47299117716550204
Piero_del_Pollaiolo,1443,False,69053,195,61,Piero Pollaiuolo,0.47172096088901777
Bona_of_Savoy,1449,False,60897,208,49,Bonne de Savoie,0.4628754420179283
"Federico_I_Gonzaga,_Marquess_of_Mantua",1441,False,72920,171,51,Frédéric Ier de Mantoue,0.45923633685657195
Emperor_Go-Tsuchimikado,1442,False,83850,154,54,Go-Tsuchimikado,0.4590040317506712
Giovanni_Antonio_Amadeo,1447,False,59372,157,54,Giovanni Antonio Amadeo,0.4569812313986592
"Eberhard_I,_Duke_of_Württemberg",1445,False,60692,128,62,Eberhard V de Wurtemberg,0.45507902653019283
Chenghua_Emperor,1447,False,56358,87,91,Ming Xianzong,0.45191181895863625
"Philip,_Elector_Palatine",1448,False,62136,164,39,Philippe Ier du Palatinat,0.4436808945916
"Charlotte,_Queen_of_Cyprus",1444,False,65204,85,67,Charlotte de Lusignan,0.4411098511397864
"John_de_la_Pole,_2nd_Duke_of_Suffolk",1442,False,48724,127,37,John de la Pole (2e duc de Suffolk),0.4301739603490282
Ahmad_Zarruq,1442,False,109154,134,30,Ahmad Zarrouq,0.4271070850739096
Giovanni_II_Bentivoglio,1443,False,53629,72,58,Giovanni II Bentivoglio,0.4267240416742881
Lucas_Watzenrode,1447,False,48693,74,54,Lucas Watzenrode,0.424562368630537
"Eberhard_II,_Duke_of_Württemberg",1447,False,56521,77,44,Eberhard VI de Wurtemberg,0.41921862331921456
"Henry,_Count_of_Württemberg",1448,False,51916,108,33,Henri de Wurtemberg,0.41918764937403613
"Anthony_Woodville,_2nd_Earl_Rivers",1442,False,52454,79,41,Anthony Woodville,0.41682161601326173
Bayezid_II,1447,False,87112,31,182,Bajazet II,0.4155527680434184
Francesco_Gonzaga_(1444–1483),1444,False,54067,69,35,Francesco Gonzaga le Vieux,0.4045247280946287
Tamás_Bakócz,1442,False,53012,68,33,Tamás Bakócz,0.4011931396837911
Osanna_of_Mantua,1449,False,42781,97,24,Osanna de Mantoue,0.39787964636736506
Sidonie_of_Poděbrady,1449,False,42611,61,35,Sidonie de Bohême,0.39771596702115813
Paolo_da_San_Leocadio,1447,False,53338,55,36,Paolo da San Leocadio,0.39577870189816644
Mandukhai_Khatun,1449,False,45364,94,22,Mandukhaï Khatun,0.39250286641899534
"Edmund,_Earl_of_Rutland",1443,False,42325,104,20,Edmond Plantagenêt,0.39012066672843937
Catherine_of_Poděbrady,1449,False,47421,72,25,Catherine de Poděbrady,0.38974862461713805
Baeda_Maryam_of_Ethiopia,1448,False,47236,48,35,Baede Maryam,0.3876786658238567
Lodovico_Lazzarelli,1447,False,54443,58,23,Ludovico Lazzarelli,0.37801326900724985
"Elizabeth_of_York,_Duchess_of_Suffolk",1444,False,50029,111,15,Élisabeth d'York (duchesse de Suffolk),0.37559831328608506
Adolf_III_of_Nassau-Wiesbaden-Idstein,1443,False,43094,54,23,Adolphe III de Nassau,0.3737968521862001
Domenico_Gagini,1449,False,46341,42,29,Domenico Gagini,0.3737253548202018
Frederick_I_of_Liegnitz,1446,False,50373,48,23,Frédéric Ier de Legnica,0.36982632258844417
Piero_Capponi,1447,False,38472,49,23,Piero Capponi,0.36916085938910054
"Victor,_Duke_of_Münsterberg",1443,False,49856,43,25,Victor de Poděbrady,0.368827632249136
Ippolita_Maria_Sforza,1446,False,70418,82,13,Ippolita Maria Sforza,0.3589713561144862
Boček_IV_of_Poděbrady,1442,False,47159,31,15,Boček de Poděbrady,0.33024668561461334
Srimanta_Sankardeva,1449,False,30106,37,13,Sankardev,0.32775683929989285
Danjong_of_Joseon,1441,False,37523,117,7,Danjong,0.3172815393682425
"Otto_III,_Duke_of_Pomerania",1444,False,152237,31,8,Otto III de Poméranie,0.2974784278460997
Albert_Brudzewski,1445,False,41893,41,7,Albert Brudzewski,0.292382522832625
Asakura_Ujikage,1449,False,38997,30,5,Asakura Ujikage,0.25642699969593447
Ali-Shir_Nava'i,1441,False,127244,0,91,Mir Alicher Navoï,0.12827962009224975
"Archibald_Douglas,_5th_Earl_of_Angus",1449,False,45439,0,49,Archibald Douglas (5e comte d'Angus),0.1257351778079551
"John_de_Vere,_13th_Earl_of_Oxford",1442,False,67645,0,27,John de Vere (13e comte d'Oxford),0.1235444797407239
William_Grocyn,1446,False,52292,0,13,William Grocyn,0.1191015990726394
"John_de_Mowbray,_4th_Duke_of_Norfolk",1444,False,34445,0,8,John de Mowbray (4e duc de Norfolk),0.114667139082014
"Elisabeth_of_Bavaria,_Electress_of_Saxony",1443,False,45173,0,4,Élisabeth de Bavière (1443-1484),0.10503029153813807
Ilham_Ghali_of_Kazan,1449,,1,1,1,?,0.05448825167540282
Henry_IV_of_Neuhaus,1442,,1,1,1,?,0.05448825167540282
Adriana_of_Nassau-Dillenburg,1449,,1,1,1,?,0.05448825167540282
Wiguleus_Fröschl_of_Marzoll,1445,,1,1,1,?,0.05448825167540282
"Hedwig,_Abbess_of_Quedlinburg",1445,,1,1,1,?,0.05448825167540282
Clara_Tott,1440,,1,1,1,?,0.05448825167540282
Dorotea_Gonzaga,1449,,1,1,1,?,0.05448825167540282
John_III_of_Nassau-Weilburg,1441,,1,1,1,?,0.05448825167540282
Margaret_of_Thuringia,1449,,1,1,1,?,0.05448825167540282
Muhammad_Jaunpuri,1443,,1,1,1,?,0.05448825167540282
Andrey_Bolshoy,1446,,1,1,1,?,0.05448825167540282
Anthony_Browne_(died_1506),1443,,1,1,1,?,0.05448825167540282
Nannina_de'_Medici,1448,,1,1,1,?,0.05448825167540282
"Philipp_I,_Count_of_Hanau-Münzenberg",1449,,1,1,1,?,0.05448825167540282
"Marie_of_Savoy,_Countess_of_Saint-Pol",1448,,1,1,1,?,0.05448825167540282
Nilakantha_Somayaji,1444,,1,1,1,?,0.05448825167540282
John_Paston_(died_1479),1442,,1,1,1,?,0.05448825167540282
"Edmund_de_Ros,_10th_Baron_de_Ros",1446,,1,1,1,?,0.05448825167540282
"John_Talbot,_3rd_Earl_of_Shrewsbury",1448,,1,1,1,?,0.05448825167540282
Magnus_Hundt,1449,,1,1,1,?,0.05448825167540282
Ygo_Gales_Galama,1443,,1,1,1,?,0.05448825167540282
"Fulk_Bourchier,_10th_Baron_FitzWarin",1445,,1,1,1,?,0.05448825167540282
"Anne_de_Beauchamp,_15th_Countess_of_Warwick",1443,,1,1,1,?,0.05448825167540282
Władysław_II_of_Płock,1448,,1,1,1,?,0.05448825167540282
