link,year,disambiguation,length,pageviews,revisions,title,score
Henry_IV_of_France,1553,False,169210,12243,669,Enrique IV de Francia,0.7133411719638094
John_Napier,1550,False,77266,7821,529,John Napier,0.6788119337423728
Joseph_Calasanz,1557,False,83861,2824,762,José de Calasanz,0.6638465406509865
Henry_III_of_France,1551,False,139271,5600,259,Enrique III de Francia,0.6488139027113548
Walter_Raleigh,1554,False,83740,3969,342,Walter Raleigh,0.6441380032638336
Walter_Raleigh,1552,False,83740,3969,342,Walter Raleigh,0.6441380032638336
Charles_IX_of_France,1550,False,123343,5743,192,Carlos IX de Francia,0.6335323234477537
Margaret_of_Valois,1553,False,149628,3490,211,Margarita de Valois,0.6277228484272659
Sebastian_of_Portugal,1554,False,123302,2541,199,Sebastián I de Portugal,0.6137027319078727
"Francisco_Goméz_de_Sandoval_y_Rojas,_Duke_of_Lerma",1552,False,70995,3074,187,"Francisco de Sandoval y Rojas, I duque de Lerma",0.6086086312540747
"Rudolf_II,_Holy_Roman_Emperor",1552,False,140832,1284,206,Rodolfo II del Sacro Imperio Romano Germánico,0.5963760978022141
"Mathias,_Holy_Roman_Emperor",1557,False,121372,1708,171,Matías de Habsburgo,0.5951836720520862
Pope_Paul_V,1550,False,68659,1539,208,Paulo V,0.5932748639734146
Boris_Godunov,1551,False,67245,1640,191,Borís Godunov,0.59128406701594
Camillus_de_Lellis,1550,False,52931,1676,176,Camilo de Lelis,0.5851493443784941
Vicente_Espinel,1550,False,66769,1317,186,Vicente Espinel,0.5835102035005268
Matteo_Ricci,1552,False,72442,1017,198,Matteo Ricci,0.5790545846226892
Feodor_I_of_Russia,1557,False,52160,1634,128,Teodoro I de Rusia,0.5699530923594734
"Albert_VII,_Archduke_of_Austria",1559,False,113308,995,133,Alberto de Austria,0.5666634578211918
Pope_Gregory_XV,1554,False,62946,1198,134,Gregorio XV,0.5656576003620557
Stanislaus_Kostka,1550,False,50003,1015,142,Estanislao Kostka,0.5603894411297123
1556,1559,False,59241,801,146,1556,0.5563352232336763
"François,_Duke_of_Anjou",1555,False,106192,945,102,Francisco de Anjou,0.5519906501384111
Giovanni_Gabrieli,1557,False,43588,1040,113,Giovanni Gabrieli,0.5492429094643975
Jeanne_de_Lestonnac,1556,False,39073,1024,107,Juana Lestonnac,0.5449302904466619
"Henry_I,_Duke_of_Guise",1550,False,111533,599,116,Enrique I de Guisa,0.5440496459240998
1584,1559,False,59524,567,140,1584,0.5433081044709245
Lupercio_Leonardo_de_Argensola,1559,False,75109,492,147,Lupercio Leonardo de Argensola,0.5430085551268069
Vasili_IV_of_Russia,1552,False,66757,970,76,Basilio IV de Rusia,0.5331126789781369
Agostino_Carracci,1557,False,50329,745,90,Agostino Carracci,0.5306884514371643
Lavinia_Fontana,1552,False,49051,453,124,Lavinia Fontana,0.5284972188106991
Giulio_Caccini,1551,False,55712,865,72,Giulio Caccini,0.5252000516461377
Hendrik_Goltzius,1558,False,70868,397,110,Hendrick Goltzius,0.5229714161508514
