link,year,disambiguation,length,pageviews,revisions,title,score
Alfonso_VII_of_León,1105,False,180671,5474,655,Alfonso VII de León,0.6910058835679044
Afonso_I_of_Portugal,1109,False,156685,2887,324,Alfonso I de Portugal,0.6417779718061926
Héloïse_d'Argenteuil,1100,False,278638,1689,186,Eloísa,0.6083904844339072
Empress_Matilda,1102,False,63193,3347,174,Matilde de Inglaterra,0.6058543612369568
Pope_Alexander_III,1105,False,65789,964,171,Alejandro III (papa),0.5701217367939484
Pope_Celestine_III,1106,False,53992,673,130,Celestino III,0.5447455945414498
Ibn_Tufail,1105,False,55246,530,138,Ibn Tufail,0.5395694056902148
Melisende_of_Jerusalem,1105,False,60643,462,66,Melisenda de Jerusalén,0.5033486136087327
Matilda_of_Boulogne,1105,False,38483,179,60,Matilde I de Boulogne,0.4627092415285693
Adeliza_of_Louvain,1103,False,35961,185,59,Adela de Lovaina,0.4625610282845385
Biddenden_Maids,1100,False,60310,463,23,Mary y Eliza Chulkhurst,0.4429641761506798
William_Adelin,1103,False,42419,235,32,Guillermo Adelin,0.4420172324980822
Minamoto_no_Yorimasa,1106,False,32124,196,36,Minamoto no Yorimasa,0.44028400682541247
Alphonse_I_of_Toulouse,1103,False,60522,121,39,Alfonso Jordán,0.4324973135638028
Henry_II_of_Austria,1107,False,42163,104,39,Enrique II de Austria,0.42407587026663324
Harald_IV_of_Norway,1103,False,39095,123,34,Harald IV de Noruega,0.4232762054323929
Emperor_Toba,1103,False,59934,94,38,Toba Tennō,0.42149966681874895
Bohemund_II_of_Antioch,1108,False,42025,110,34,Bohemundo II de Antioquía,0.41977611180587887
"Gilbert_de_Clare,_1st_Earl_of_Pembroke",1100,False,30148,88,40,Gilbert de Clare,0.41610886490739085
William_Clito,1102,False,47482,113,29,Guillermo Clito,0.4137676485138885
"Leopold_IV,_Duke_of_Bavaria",1108,False,40100,80,37,Leopoldo IV de Austria (Babenberg),0.41101933838673466
"Baldwin_IV,_Count_of_Hainaut",1108,False,29418,74,22,Balduino IV de Henao,0.38128639905573447
Helena_of_Skövde,1101,False,37054,54,16,Elena de Suecia,0.35429111619537773
Emperor_Gaozong_of_Song,1107,False,39966,0,13,Emperador Gaozong de Song,0.11894478800193553
Yue_Fei,1103,,1,1,1,?,0.05448825167540282
Emperor_Qinzong,1100,,1,1,1,?,0.05448825167540282
"Robert_de_Beaumont,_2nd_Earl_of_Leicester",1104,,1,1,1,?,0.05448825167540282
Eleanor_of_Champagne,1104,,1,1,1,?,0.05448825167540282
Empress_Xing,1106,,1,1,1,?,0.05448825167540282
Queen_Gongye,1109,,1,1,1,?,0.05448825167540282
