link,year,disambiguation,length,pageviews,revisions,title,score
Petrarch,1304,False,104703,18453,841,Petrarca,0.7245626230347405
Ibn_Battuta,1304,False,104873,2917,316,Ibn Battuta,0.6354364949097949
Saint_Birgitta,1303,False,77507,1854,156,Brígida de Suecia,0.5877249034765812
Jean_Buridan,1300,False,56987,688,81,Jean Buridan,0.5247015136404776
Jeanne_de_Clisson,1300,False,35011,273,38,Juana de Belleville,0.4541400853555678
Taddeo_Gaddi,1300,False,44041,242,38,Taddeo Gaddi,0.4524334359629585
Laura_de_Noves,1308,False,39054,778,22,Laura de Noves,0.44798797532957807
Ashikaga_Takauji,1305,False,36999,196,39,Ashikaga Takauji,0.44552455453438355
"Edmund_of_Woodstock,_1st_Earl_of_Kent",1301,False,35016,179,40,Edmundo de Woodstock,0.4432910355835408
Louis_I_of_Flanders,1304,False,40463,109,57,Luis I de Flandes,0.4418155914645157
Andrew_Corsini,1302,False,40279,227,30,Andrés Corsini,0.4369877153038243
"Marie_of_Luxembourg,_Queen_of_France",1304,False,34169,136,42,María de Luxemburgo,0.4358022721086862
Ni_Zan,1301,False,33591,158,36,Ni Zan,0.4335672381443557
Aleksandr_Mikhailovich_of_Tver,1301,False,36816,139,33,Alejandro de Tver,0.42561507573223123
"Thomas_of_Brotherton,_1st_Earl_of_Norfolk",1300,False,33441,108,36,Tomás de Brotherton,0.42006933620795134
Konrad_of_Megenberg,1309,False,57157,78,32,Konrad von Megenberg,0.4058818022822574
Azzone_Visconti,1302,False,39595,75,28,Azzone Visconti,0.39566188156021936
Prince_Moriyoshi,1308,False,33752,67,25,Príncipe Moriyoshi,0.3848305677365382
Hélie_de_Talleyrand-Périgord_(cardinal),1301,False,41078,76,20,Hélie de Talleyrand-Périgord,0.37930850164383584
Alessandra_Giliani,1307,False,37848,95,16,Alessandra Giliani,0.37335401802409457
Geoffroi_de_Charny,1300,False,59451,79,14,Godofredo de Charny,0.36176357314477603
"Robert,_Count_of_Burgundy",1300,False,27348,61,16,"Roberto, Conde de Borgoña",0.3569257672601428
"John_III,_Duke_of_Brabant",1300,False,38225,64,15,Juan III de Brabante,0.35675282711341466
Aldona_of_Lithuania,1309,False,33279,52,15,Aldona de Lituania,0.3487687728001357
"William_II,_Count_of_Hainaut",1307,False,54959,58,12,Guillermo II de Henao,0.3416591038247092
Prince_Morikuni,1301,False,27695,48,13,Príncipe Morikuni,0.3368086848553703
"Rudolf_II,_Duke_of_Bavaria",1306,False,42856,75,9,Rodolfo II del Palatinado,0.3281531239485677
"Isabella_of_Aragon,_Queen_of_Germany",1305,False,97031,83,6,Isabel de Aragón (1302-1330),0.29949857746655617
"Ralph_de_Stafford,_1st_Earl_of_Stafford",1301,False,57840,33,8,Ralph Stafford,0.2965012075306971
"William_Montagu,_1st_Earl_of_Salisbury",1301,False,36580,34,7,Guillermo de Montaigu,0.2863884219308207
Ibn_Kathir,1300,,1,1,1,?,0.05448825167540282
Jayaatu_Khan,1304,,1,1,1,?,0.05448825167540282
Sasaki_Takauji,1306,,1,1,1,?,0.05448825167540282
John_of_Winterthur,1300,,1,1,1,?,0.05448825167540282
Ingeborg_of_Norway,1301,,1,1,1,?,0.05448825167540282
Laurence_Minot_(poet),1300,,1,1,1,?,0.05448825167540282
Ahmad_ibn_Naqib_al-Misri,1302,,1,1,1,?,0.05448825167540282
Longchenpa,1308,,1,1,1,?,0.05448825167540282
Günther_von_Schwarzburg,1304,,1,1,1,?,0.05448825167540282
"Isabella,_Countess_of_Brienne",1306,,1,1,1,?,0.05448825167540282
Dionigi_di_Borgo_San_Sepolcro,1300,,1,1,1,?,0.05448825167540282
"Adolf,_Count_Palatine_of_the_Rhine",1300,,1,1,1,?,0.05448825167540282
Ashikaga_Tadayoshi,1306,,1,1,1,?,0.05448825167540282
"Domhnall_II,_Earl_of_Mar",1302,,1,1,1,?,0.05448825167540282
Nitta_Yoshisada,1301,,1,1,1,?,0.05448825167540282
"Leo_IV,_King_of_Armenia",1309,,1,1,1,?,0.05448825167540282
"William_de_Clinton,_1st_Earl_of_Huntingdon",1304,,1,1,1,?,0.05448825167540282
Richard_FitzRalph,1300,,1,1,1,?,0.05448825167540282
"Gegeen_Khan,_Emperor_Yingzong_of_Yuan",1303,,1,1,1,?,0.05448825167540282
"Otto,_Duke_of_Austria",1301,,1,1,1,?,0.05448825167540282
"Khutughtu_Khan,_Emperor_Mingzong_of_Yuan",1300,,1,1,1,?,0.05448825167540282
Al-Umari,1300,,1,1,1,?,0.05448825167540282
