link,year,disambiguation,length,pageviews,revisions,title,score
Saint_Roch,1295,False,53840,5650,511,Roque,0.6624927705255588
Isabella_of_France,1295,False,53511,3357,148,Isabel de Francia (1292-1358),0.5959141807388065
Philip_VI_of_France,1293,False,71891,1972,161,Felipe VI de Francia,0.5899074538241017
Philip_V_of_France,1293,False,64337,1659,167,Felipe V de Francia,0.5851948583180148
Charles_IV_of_France,1294,False,63485,2025,147,Carlos IV de Francia,0.5848149441663227
Alfonso_IV_of_Aragon,1299,False,71940,1779,153,Alfonso IV de Aragón,0.5847134020495057
Pope_Clement_VI,1291,False,77139,1078,131,Clemente VI,0.5639765122260653
Afonso_IV_of_Portugal,1291,False,74905,835,130,Alfonso IV de Portugal,0.5554455220832664
Philippe_de_Vitry,1291,False,56826,913,115,Philippe de Vitry,0.5494615901602132
John_of_Bohemia,1296,False,56987,464,89,Juan I de Bohemia,0.5168104946890016
"Margaret_of_Burgundy,_Queen_of_France",1290,False,40775,669,70,Margarita de Borgoña (1290-1315),0.513105064389377
Andronikos_III_Palaiologos,1297,False,48801,314,71,Andrónico III Paleólogo,0.4921336307311861
John_VI_Kantakouzenos,1292,False,77666,198,92,Juan VI Cantacuceno,0.4906011316051547
Elisenda_of_Montcada,1292,False,66677,575,44,Elisenda de Moncada,0.4893563196022029
Louis_of_Burgundy,1297,False,139965,119,129,Luis de Borgoña,0.48585180878421397
"Albert_II,_Duke_of_Austria",1298,False,46999,250,64,Alberto II de Austria,0.479309792791835
Kusunoki_Masashige,1294,False,37397,554,40,Kusunoki Masashige,0.4774970244465433
Gregory_Palamas,1296,False,44018,227,58,Gregorio Palamás,0.4709097914779424
Blanche_of_Burgundy,1296,False,33374,310,41,Blanca de Borgoña,0.46149525970469896
Elizabeth_of_Bohemia_(1292–1330),1292,False,104066,157,53,Isabel I de Bohemia,0.46055193102320735
"John_IV,_Duke_of_Brittany",1295,False,41463,155,56,Juan V de Bretaña,0.4550613270877552
Jean_de_Muris,1290,False,62053,134,51,Johannes de Muris,0.4487713595661669
Algirdas,1296,False,43752,149,38,Algirdas,0.43632691533208834
"Odo_IV,_Duke_of_Burgundy",1295,False,114934,94,48,Odón IV de Borgoña,0.43622346592158334
Maria_of_Aragon_(1299–1316),1299,False,51217,98,52,María de Aragón (m. 1347),0.43556845362628627
Nicephorus_Gregoras,1295,False,35367,105,39,Nicéforo Grégoras,0.42310136255638586
"Charles,_Duke_of_Calabria",1298,False,45922,85,44,Carlos de Calabria,0.42190838326260677
Aimone_of_Savoy,1291,False,33808,106,37,Aimón de Saboya,0.4207199470746967
"Charles_II,_Count_of_Alençon",1297,False,34723,95,38,Carlos II de Alençon,0.41795150833380545
"John,_Duke_of_Durazzo",1294,False,89839,68,42,Juan de Durazzo,0.41491677606524785
Shi_Naian,1296,False,29123,92,32,Shi Nai'an,0.4075695006138797
John_of_Ruysbroeck,1293,False,36024,236,18,Jan van Ruysbroek,0.40608962890352396
Theodore_I_of_Montferrat,1291,False,43924,96,26,Teodoro I de Montferrato,0.4018617520274792
"Joan_of_Valois,_Countess_of_Hainaut",1294,False,40414,117,23,"Juana de Valois, condesa de Henao",0.40152610968017677
Kęstutis,1297,False,64392,68,32,Kęstutis,0.40104537711891564
Ibn_Juzayy,1298,False,24314,68,37,Ibn Yuzayy,0.4007035737266849
Eleanor_de_Clare,1292,False,102442,330,13,Leonor de Clare,0.3966640720488057
Emperor_Hanazono,1297,False,46887,84,24,Hanazono Tennō,0.39335588850787795
Dmitri_of_Tver,1299,False,33351,107,19,Dimitri de Tver,0.38653543433087784
Elisabeth_of_Carinthia,1298,False,40438,90,19,Isabel de Carintia,0.3821591488301892
Nicholas_of_Autrecourt,1299,False,33656,94,12,Nicolaus de Autricuía,0.353758001878783
"Walter_Stewart,_6th_High_Steward_of_Scotland",1293,False,44163,122,10,Walter Estuardo (1296-1327),0.3487006949150907
Henry_Burghersh,1292,False,34668,16,20,Henry Burghersh,0.30852648379410436
Charles_of_Taranto,1296,False,23828,22,5,Carlos de Tarento,0.2464558507850115
Abu_al-Hasan_Ali_ibn_Othman,1297,False,30684,5,41,Abu al-Hasan ben Uthmán,0.2364540949789642
"Reginald_de_Cobham,_1st_Baron_Cobham",1295,False,33675,27,4,Reginald de Cobham,0.23326674348998808
Ranulf_Higdon,1299,,1,1,1,?,0.05448825167540282
"Thomas_Wake,_2nd_Baron_Wake_of_Liddell",1297,,1,1,1,?,0.05448825167540282
Roland_of_Sicily,1296,,1,1,1,?,0.05448825167540282
Pierre_Bertrand_de_Colombier,1299,,1,1,1,?,0.05448825167540282
William_Irvine_(soldier),1298,,1,1,1,?,0.05448825167540282
Malatesta_II_Malatesta,1299,,1,1,1,?,0.05448825167540282
Tamagusuku,1296,,1,1,1,?,0.05448825167540282
Marjorie_Bruce,1296,,1,1,1,?,0.05448825167540282
Joseph_Caspi,1297,,1,1,1,?,0.05448825167540282
Fedlim_Ó_Conchobair,1293,,1,1,1,?,0.05448825167540282
Sir_Andrew_Murray,1298,,1,1,1,?,0.05448825167540282
Elizabeth_de_Clare,1295,,1,1,1,?,0.05448825167540282
Joanna_of_Flanders,1295,,1,1,1,?,0.05448825167540282
Margaret_de_Clare,1293,,1,1,1,?,0.05448825167540282
"Leopold_I,_Duke_of_Austria",1290,,1,1,1,?,0.05448825167540282
Arnošt_of_Pardubice,1297,,1,1,1,?,0.05448825167540282
Margareta_Ebner,1291,,1,1,1,?,0.05448825167540282
"Margaret_Wake,_3rd_Baroness_Wake_of_Liddell",1297,,1,1,1,?,0.05448825167540282
