link,year,disambiguation,length,pageviews,revisions,title,score
Mark_Twain,1835,False,407232,164906,6398,Mark Twain,0.880672571981959
James_A._Garfield,1831,False,453575,104338,6386,James A. Garfield,0.8712873531702418
John_D._Rockefeller,1839,False,278965,190382,5611,John D. Rockefeller,0.8711605138273064
Andrew_Carnegie,1835,False,299510,112259,6952,Andrew Carnegie,0.8669274353299097
Grover_Cleveland,1837,False,480558,115453,4963,Grover Cleveland,0.8664974521628259
Lewis_Carroll,1832,False,284302,92758,5746,Lewis Carroll,0.8546541585126461
Emily_Dickinson,1830,False,282025,70644,4690,Emily Dickinson,0.8406933209777743
Benjamin_Harrison,1833,False,428850,64538,3872,Benjamin Harrison,0.840393898096494
George_Armstrong_Custer,1839,False,304114,66276,4610,George Armstrong Custer,0.8400368159177108
John_Wilkes_Booth,1838,False,321330,93435,3451,John Wilkes Booth,0.8399348709742566
J._P._Morgan,1837,False,221646,93478,4066,J. P. Morgan,0.8377630090020765
William_Morris,1834,False,519456,38406,4065,William Morris,0.8314978579628732
Saint_Helena,1832,False,374263,85803,2262,Saint Helena,0.8252151293877407
John_Muir,1838,False,295517,47868,3487,John Muir,0.8213554587926808
James_Clerk_Maxwell,1831,False,301385,49251,3083,James Clerk Maxwell,0.8182436988017914
Léopold_II_of_Belgium,1835,False,311582,70540,2342,Leopold II of Belgium,0.8181210874806397
Ramakrishna_Paramhansa,1836,False,377430,34505,3536,Ramakrishna,0.817654193852791
Paul_Cézanne,1839,False,227516,42254,3923,Paul Cézanne,0.8165994148923357
Dmitri_Mendeleev,1834,False,223921,54666,3121,Dmitri Mendeleev,0.8153441115705915
Liliuokalani,1838,False,613783,27181,3026,Liliuokalani,0.8144189869850356
Rani_Lakshmibai,1835,False,149594,90323,2656,Rani of Jhansi,0.8133321540791788
Mirza_Ghulam_Ahmad,1835,False,198890,24427,5901,Mirza Ghulam Ahmad,0.8109670229785911
Johannes_Brahms,1833,False,220670,43843,3236,Johannes Brahms,0.8105245798431305
Alfred_Nobel,1833,False,169893,56959,2952,Alfred Nobel,0.8086442604230756
Wild_Bill_Hickok,1837,False,250058,48643,2547,"""Wild Bill"" Hickok",0.8074307616897907
Franz_Joseph_I_of_Austria,1830,False,401780,49591,1936,Franz Joseph I of Austria,0.806895707785404
Empress_Dowager_Cixi,1835,False,249398,34630,2822,Empress Dowager Cixi,0.8019924072285833
Edgar_Degas,1834,False,201257,39392,2869,Edgar Degas,0.8017012130998977
Helena_Blavatsky,1831,False,526872,21631,2557,Helena Blavatsky,0.7991368516824682
Empress_Elisabeth_of_Austria,1837,False,293914,45695,1844,Empress Elisabeth of Austria,0.7970830377882946
Charles_Sanders_Peirce,1839,False,351077,16613,3154,Charles Sanders Peirce,0.7910672796621755
Camille_Saint-Saëns,1835,False,289363,28933,2043,Camille Saint-Saëns,0.788581397189988
Louisa_May_Alcott,1832,False,242276,27953,2063,Louisa May Alcott,0.7846562748066762
Édouard_Manet,1832,False,202145,33764,1941,Édouard Manet,0.7839909906939975
"Frederick_III,_German_Emperor",1831,False,350680,23974,1598,"Frederick III, German Emperor",0.7778879604482785
Eadweard_Muybridge,1830,False,196182,25786,1961,Eadweard Muybridge,0.7766411534215055
Porfirio_Díaz,1830,False,267249,24754,1713,Porfirio Díaz,0.7764646443242181
Gustave_Eiffel,1832,False,157108,26592,2135,Gustave Eiffel,0.7760904368148155
Maximilian_I_of_Mexico,1832,False,265615,30225,1422,Maximilian I of Mexico,0.7746592412418868
Charles_George_Gordon,1833,False,396025,19753,1597,Charles George Gordon,0.7745877817136811
Pope_Pius_X,1835,False,353054,17558,1654,Pope Pius X,0.7705573140028561
Camille_Pissarro,1830,False,209876,22832,1461,Camille Pissarro,0.7639797097726666
Georges_Bizet,1838,False,225094,16953,1556,Georges Bizet,0.7594189305014829
Ernst_Haeckel,1834,False,221547,18369,1454,Ernst Haeckel,0.758895266373959
Thomas_Crapper,1836,False,55374,30894,2173,Thomas Crapper,0.7582816178548772
Mary_Harris_Jones,1837,False,180676,14576,1745,Mary Harris Jones,0.7551846070388866
Philip_Sheridan,1831,False,293945,13953,1281,Philip Sheridan,0.7514409824793862
Modest_Mussorgsky,1839,False,139444,16877,1548,Modest Mussorgsky,0.750251829388772
Winslow_Homer,1836,False,217133,12940,1444,Winslow Homer,0.7484297799105103
John_Pemberton,1831,False,65564,20976,1856,John Pemberton,0.7469952150556333
James_McNeill_Whistler,1834,False,266857,14886,1064,James Abbott McNeill Whistler,0.7446007796567473
Robert_Gould_Shaw,1837,False,108392,18071,1417,Robert Gould Shaw,0.7441129116844001
1917,1839,False,297691,6809,1884,1917,0.7432224950697809
Jay_Gould,1836,False,146735,13804,1418,Jay Gould,0.7425548179621547
Josiah_Willard_Gibbs,1839,False,297892,8135,1549,Josiah Willard Gibbs,0.7423397878351367
James_G._Blaine,1830,False,464954,10156,1020,James G. Blaine,0.7409185271878757
J._E._B._Stuart,1833,False,259070,11197,1205,J. E. B. Stuart,0.7407149155803461
Tom_Wills,1835,False,401702,3419,3185,Tom Wills,0.7397570642205772
Charles_Spurgeon,1834,False,149988,21802,881,Charles Spurgeon,0.7371836802308123
Henry_George,1839,False,225785,12198,1072,Henry George,0.7365017778520665
"Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury",1830,False,409847,10389,933,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",0.7361871661524475
W._S._Gilbert,1836,False,230567,6360,1679,W. S. Gilbert,0.7329859440466138
Joseph_Chamberlain,1836,False,284265,9423,939,Joseph Chamberlain,0.7278627735450138
Gottlieb_Daimler,1834,False,139477,12126,1048,Gottlieb Daimler,0.7271194834651087
George_Dewey,1837,False,169458,10937,995,George Dewey,0.7257408408610274
Jamsetji_Tata,1839,False,89402,25877,743,Jamsetji Tata,0.7248377923759197
Anna_Leonowens,1831,False,121888,13680,957,Anna Leonowens,0.7245755220083658
Hudson_Taylor,1832,False,171319,8186,1149,Hudson Taylor,0.7228139531010389
John_Bell_Hood,1831,False,206623,11877,793,John Bell Hood,0.722650865886474
Paul_Morphy,1837,False,151902,9606,1061,Paul Morphy,0.7225378195843244
"Horatio_Alger,_Jr.",1832,False,126377,11768,982,Horatio Alger,0.7221269276684187
Savitribai_Phule,1831,False,66915,22379,848,Savitribai Phule,0.7209689987467085
Bass_Reeves,1838,False,118409,26720,535,Bass Reeves,0.716904119541468
Gustave_Doré,1832,False,137426,17381,619,Gustave Doré,0.715569799794958
Samuel_Mudd,1833,False,105696,11256,845,Samuel Mudd,0.7120995728030419
Tokugawa_Yoshinobu,1837,False,476682,11229,465,Tokugawa Yoshinobu,0.7112751109206527
Albert_Bierstadt,1830,False,157336,10903,694,Albert Bierstadt,0.7105106266873964
Mary_Edwards_Walker,1832,False,155272,9174,689,Mary Edwards Walker,0.7053076673322449
Ernst_Mach,1838,False,134505,8174,739,Ernst Mach,0.7024293902392862
Frédéric_Auguste_Bartholdi,1834,False,100576,9608,725,Frédéric Auguste Bartholdi,0.7011470668568088
