link,year,disambiguation,length,pageviews,revisions,title,score
Thomas_Aquinas,1225,False,508812,85801,5226,Thomas Aquinas,0.8617518184504322
Nichiren,1222,False,209691,6027,1271,Nichiren,0.7203521859320292
Bonaventure,1221,False,298908,7775,655,Bonaventure,0.7089322798196269
Baibars,1223,False,128158,8143,896,Baibars,0.7087100979667993
Alexander_Nevsky,1220,False,94822,13088,730,Alexander Nevsky,0.708495847081941
Alfonso_X_of_Castile,1221,False,218352,7110,669,Alfonso X of Castile,0.7024120678750084
Llywelyn_ap_Gruffudd,1223,False,172955,6503,689,Llywelyn ap Gruffudd,0.6973228896862661
Michael_VIII_Palaiologos,1225,False,192510,5842,427,Michael VIII Palaiologos,0.6766446413920806
Charles_I_of_Naples,1227,False,188240,4894,480,Charles I of Naples,0.6760846780988028
Eleanor_of_Provence,1223,False,154663,5521,373,Eleanor of Provence,0.6661225690369895
Thomas_Ercildoun,1220,False,215471,2735,300,Thomas the Rhymer,0.6411408556464578
Conrad_IV_of_Germany,1228,False,131803,3591,252,Conrad IV of Germany,0.6348731841258237
Pope_Nicholas_IV,1227,False,167035,2487,230,Pope Nicholas IV,0.6234871431374578
Margaret_of_Provence,1221,False,136277,2181,220,Margaret of Provence,0.6150657108704467
Isabelle_of_France_(saint),1225,False,108648,1817,251,Isabelle of France (saint),0.6122496233673751
Kinga_of_Poland,1224,False,125023,1758,200,Kinga of Poland,0.6033797631513985
Bar_Hebraeus,1226,False,92492,1063,273,Bar Hebraeus,0.5962568253000613
"William_II,_Count_of_Holland",1227,False,110464,1549,170,William II of Holland,0.5908706654836926
"Louis_II,_Duke_of_Bavaria",1229,False,108706,1204,195,"Louis II, Duke of Bavaria",0.5888760025378974
Bolesław_V_the_Chaste,1226,False,135038,934,167,Bolesław V the Chaste,0.5766559905032068
"Richard_de_Clare,_6th_Earl_of_Gloucester",1222,False,102970,842,189,"Richard de Clare, 6th Earl of Gloucester",0.5752561167174699
Emperor_Go-Saga,1220,False,76834,1208,110,Emperor Go-Saga,0.5591505251072667
"Hethum_I,_King_of_Armenia",1226,False,77749,672,160,"Hethum I, King of Armenia",0.5575932598031924
"Alphonse,_Count_of_Poitiers",1220,False,64409,685,146,"Alphonse, Count of Poitiers",0.5522657804031903
Sanchia_of_Provence,1228,False,99635,1017,93,Sanchia of Provence,0.5489559570444205
"Walter_de_Burgh,_1st_Earl_of_Ulster",1220,False,45376,765,128,"Walter de Burgh, 1st Earl of Ulster",0.5460478190847534
Bolesław_the_Pious,1221,False,66563,536,131,Bolesław the Pious,0.5399435613469256
"Elisabeth_of_Bavaria,_Queen_of_Germany",1227,False,110145,608,86,"Elisabeth of Bavaria, Queen of Germany",0.5306343201368311
"John_FitzAlan,_6th_Earl_of_Arundel",1223,False,35436,839,91,"John FitzAlan, 6th Earl of Arundel",0.5305373836448158
David_VI_Narin,1225,False,44307,572,101,David VI of Georgia,0.5263716581138574
Yaroslav_of_Russia,1220,False,38825,538,94,Yaroslav of Tver,0.5197591026090378
Przemysł_I_of_Poland,1220,False,65361,260,150,Przemysł I of Greater Poland,0.5183030724487435
Andrei_II_of_Russia,1222,False,40546,395,83,Andrey II of Vladimir,0.5048190503802434
Gertrude_of_Austria,1226,False,43812,245,92,Gertrude of Austria,0.493303184056147
Salimbene_di_Adam,1221,False,42087,411,54,Salimbene di Adam,0.48624430683592584
Shihab_al-Din_al-Qarafi,1228,False,61450,377,47,Shihab al-Din al-Qarafi,0.48008858439224045
"Joan,_Countess_of_Toulouse",1220,False,34321,267,50,"Joan, Countess of Toulouse",0.46707277161346444
"Hugh_le_Despencer,_1st_Baron_le_Despencer",1223,False,39074,0,67,Hugh le Despencer (justiciar),0.12666254742891914
Queen_Jeongsun_(Wonjong),1222,False,33050,0,4,Queen Jeongsun (Wonjong),0.10488398869711352
