link,year,disambiguation,length,pageviews,revisions,title,score
Peter_I_of_Russia,1672,False,255152,68173,3308,Peter the Great,0.8257276824594787
Antonio_Vivaldi,1678,False,166430,54224,4733,Antonio Vivaldi,0.8226097207139186
Massachusetts_Bay_Colony,1677,False,235700,27143,2585,Massachusetts Bay Colony,0.7912064480234223
Robert_Walpole,1676,False,354878,20333,1218,Robert Walpole,0.7632082353646988
Li_Ching-Yuen,1677,False,67819,50206,1369,Li Ching-Yuen,0.7581595674263432
Abigail_Williams_(Salem_witch_trials),1674,False,94553,18814,1802,Abigail Williams (Salem witch trials),0.7507965135673096
Alexander_Selkirk,1676,False,164190,11925,1780,Alexander Selkirk,0.7482942203998569
Yongzheng_Emperor,1678,False,194520,16065,705,Yongzheng Emperor,0.7249136987119078
Jethro_Tull_(agriculturist),1674,False,84470,11271,1201,Jethro Tull (agriculturist),0.7207252573828019
"Philippe_II,_Duke_of_Orléans",1674,False,244730,10493,674,"Philippe II, Duke of Orléans",0.7154604848995091
Rob_Roy_MacGregor,1671,False,75119,20298,555,Rob Roy MacGregor,0.7038607255169348
Frederick_Augustus_I_of_Poland,1670,False,194201,7778,680,Augustus II the Strong,0.7037912828962406
Joseph_Addison,1672,False,107936,8568,545,Joseph Addison,0.6880923670304736
"Gian_Gastone_de'_Medici,_Grand_Duke_of_Tuscany",1671,False,210371,4869,587,"Gian Gastone de' Medici, Grand Duke of Tuscany",0.685573505329766
Isaac_Watts,1674,False,97630,7288,590,Isaac Watts,0.6851869259890975
Ahmed_III,1673,False,117595,6968,493,Ahmed III,0.6798866359866915
John_Law_(economist),1671,False,122889,5832,536,John Law (economist),0.6790044579176615
William_Congreve,1670,False,87857,13342,352,William Congreve,0.6770851497492242
Françoise-Marie_de_Bourbon,1677,False,195203,3272,586,Françoise Marie de Bourbon,0.672138403907168
Pope_Benedict_XIV,1675,False,185913,5503,394,Pope Benedict XIV,0.671057042849447
"Joseph_I,_Holy_Roman_Emperor",1678,False,209561,5635,362,"Joseph I, Holy Roman Emperor",0.6697827050065904
Tomaso_Albinoni,1671,False,65505,6136,479,Tomaso Albinoni,0.6656087733704551
St._Louis_Maria_Grignion_de_Montfort,1673,False,168652,3601,467,Louis de Montfort,0.6642671706430942
Colley_Cibber,1671,False,167686,2542,602,Colley Cibber,0.6627802644543472
Abraham_Darby_I,1678,False,68171,4214,499,Abraham Darby I,0.6574525615749822
Stanisław_Leszczyński,1677,False,178926,3356,391,Stanisław Leszczyński,0.655859436269879
Frederick_I_of_Sweden,1676,False,176119,4828,297,Frederick I of Sweden,0.6543554914695966
"Spencer_Compton,_1st_Earl_of_Wilmington",1673,False,138887,3065,411,"Spencer Compton, 1st Earl of Wilmington",0.6515410683922114
"James_FitzJames,_1st_Duke_of_Berwick",1670,False,152058,3682,325,"James FitzJames, 1st Duke of Berwick",0.6486199188843382
Frederick_IV_of_Denmark,1671,False,185972,3592,308,Frederick IV of Denmark,0.6483780354204081
Dimitrie_Cantemir,1673,False,120947,2557,451,Dimitrie Cantemir,0.6475514877791233
"Henry_St_John,_1st_Viscount_Bolingbroke",1678,False,144415,2693,372,"Henry St John, 1st Viscount Bolingbroke",0.6441836947894285
Christian_Wolff_(philosopher),1679,False,95444,3772,335,Christian Wolff (philosopher),0.6438385496409373
Jan_Dismas_Zelenka,1679,False,100724,2273,438,Jan Dismas Zelenka,0.6400785377016414
Francis_II_Rákóczi,1676,False,95588,2814,369,Francis II Rákóczi,0.6392781758009033
Tarabai,1675,False,69289,5066,228,Tarabai,0.6301697024145853
Élisabeth_Charlotte_d'Orléans,1676,False,160113,2357,232,Élisabeth Charlotte d'Orléans,0.6217513719480267
Stephen_Hales,1677,False,117403,1966,286,Stephen Hales,0.6210678193091467
Mary_Walcott,1675,False,81294,4712,180,Mary Walcott,0.6196598427567278
"John_Campbell,_2nd_Duke_of_Argyll",1678,False,102255,1648,320,"John Campbell, 2nd Duke of Argyll",0.6181098209157314
"Ann_Putnam,_Jr._(Salem_witch_trials)",1679,False,90404,2370,245,Ann Putnam,0.6166707833915513
"Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury",1671,False,108273,2090,248,"Anthony Ashley-Cooper, 3rd Earl of Shaftesbury",0.6159381181536935
William_Jones_(mathematician),1675,False,67857,2403,258,William Jones (mathematician),0.6151739169690174
Johann_Conrad_Dippel,1673,False,99663,2598,213,Johann Conrad Dippel,0.6145573502349483
Emperor_Higashiyama,1675,False,94923,2394,213,Emperor Higashiyama,0.6115854542874736
1711,1674,False,112375,1392,272,1711,0.6075460250926864
John_Toland,1670,False,85749,1603,257,John Toland,0.6061864260135648
"Louis_de_Rouvroy,_duc_de_Saint-Simon",1675,False,81857,1943,220,"Louis de Rouvroy, duc de Saint-Simon",0.6049423545190123
Samuel_Clarke,1675,False,121176,1390,228,Samuel Clarke,0.6013096454286976
Matthias_Buchinger,1674,False,47169,3301,174,Matthias Buchinger,0.6012560073482204
Pierre_Fauchard,1678,False,61440,2022,186,Pierre Fauchard,0.5949281917097315
1721,1670,False,90121,1079,245,1721,0.5922428183137172
"Richard_Temple,_1st_Viscount_Cobham",1675,False,89353,748,309,"Richard Temple, 1st Viscount Cobham",0.5880692197338868
"Charles_Beauclerk,_1st_Duke_of_St_Albans",1670,False,90696,2408,129,"Charles Beauclerk, 1st Duke of St Albans",0.5877958029521553
Giovanni_Bononcini,1670,False,72282,1157,221,Giovanni Bononcini,0.5875848797859776
"Leopold_I,_Prince_of_Anhalt-Dessau",1676,False,131786,1243,161,"Leopold I, Prince of Anhalt-Dessau",0.5838710300287094
"John_Dalrymple,_2nd_Earl_of_Stair",1673,False,99811,571,297,"John Dalrymple, 2nd Earl of Stair",0.5779740122280195
Maria_Margarethe_Kirch,1670,False,50884,989,217,Maria Margarethe Kirch,0.5771737624390941
George_Farquhar,1678,False,108417,1118,153,George Farquhar,0.5760481230718473
Johann_Ludwig_Bach,1677,False,124835,859,166,Johann Ludwig Bach,0.5727572600312302
Louise_Bénédicte_de_Bourbon,1676,False,144711,557,233,Louise Bénédicte de Bourbon,0.5725567108450975
Filippo_Juvara,1678,False,79452,902,158,Filippo Juvarra,0.5670006300941006
"Benedict_Calvert,_4th_Baron_Baltimore",1679,False,75456,791,167,"Benedict Calvert, 4th Baron Baltimore",0.564430590403651
Pylyp_Orlyk,1672,False,61884,810,163,Pylyp Orlyk,0.5618054330628098
Antoine_Augustine_Calmet,1672,False,87930,810,145,Antoine Augustin Calmet,0.561072870652575
Guillaume_Delisle,1675,False,89393,1003,118,Guillaume Delisle,0.5587446826450259
Benito_Jerónimo_Feijóo_y_Montenegro,1676,False,66085,789,139,Benito Jerónimo Feijóo y Montenegro,0.5550833862041099
Anthony_Collins,1676,False,57926,731,144,Anthony Collins,0.5525496916860905
"Antonio_Farnese,_Duke_of_Parma",1679,False,124979,567,137,"Antonio Farnese, Duke of Parma",0.550560215132057
Jean_Jacques_d'Ortous_de_Mairan,1678,False,74378,429,182,Jean-Jacques d'Ortous de Mairan,0.5461512240451628
Richard_Mead,1673,False,71692,678,123,Richard Mead,0.5458932789232487
John_Aislabie,1670,False,72721,668,123,John Aislabie,0.5455734073991936
William_Croft,1678,False,56963,726,107,William Croft,0.5392728476180115
Jan_Santini_Aichel,1677,False,56542,506,134,Jan Santini Aichel,0.5370604553938432
Jacques_Cassini,1677,False,48886,561,110,Jacques Cassini,0.5305868889334775
Thomas_Boston,1676,False,46733,691,93,Thomas Boston,0.5291143570098559
Catharine_Trotter_Cockburn,1674,False,61439,353,142,Catharine Trotter Cockburn,0.527410792218421
Firmin_Abauzit,1679,False,57367,418,115,Firmin Abauzit,0.5243736802506459
Claude_Alexandre_de_Bonneval,1675,False,47826,758,78,Claude Alexandre de Bonneval,0.5237684929424103
"Horatio_Walpole,_1st_Baron_Walpole_of_Wolterton",1678,False,64392,396,113,"Horatio Walpole, 1st Baron Walpole",0.5229959419143791
"Adrien-Maurice,_3rd_duc_de_Noailles",1678,False,126757,552,74,Adrien Maurice de Noailles,0.5216183284559209
Guido_Grandi,1671,False,45335,424,110,Luigi Guido Grandi,0.5204362473556834
Jacopo_Riccati,1676,False,45786,513,93,Jacopo Riccati,0.5196391806259588
"Francesco_Scipione,_marchese_di_Maffei",1675,False,66110,362,111,"Francesco Scipione, marchese di Maffei",0.5193500332131422
Nicolas_de_Grigny,1672,False,52742,463,96,Nicolas de Grigny,0.5192602641312725
Louise_de_Maisonblanche,1676,False,76954,1540,46,Louise de Maisonblanche,0.5180196171413642
Princess_Magdalena_Augusta_of_Anhalt-Zerbst,1679,False,98882,532,70,Princess Magdalena Augusta of Anhalt-Zerbst,0.515366082445345
Johann_Jakob_Scheuchzer,1672,False,56467,429,90,Johann Jakob Scheuchzer,0.5146295844790489
Jean-Baptiste_Rousseau,1671,False,51295,601,73,Jean-Baptiste Rousseau,0.5145209841477155
"François-Marie,_1st_duc_de_Broglie",1671,False,52709,395,97,"François-Marie, 1st duc de Broglie",0.5143768912928383
Evaristo_Abaco,1675,False,46072,458,89,Evaristo Felice Dall'Abaco,0.5141097707334239
Richard_Leveridge,1670,False,59257,379,96,Richard Leveridge,0.5137443476980965
Ludovico_Antonio_Muratori,1672,False,53484,580,68,Ludovico Antonio Muratori,0.510430654682946
"Eberhard_Louis,_Duke_of_Württemberg",1676,False,120437,392,73,"Eberhard Louis, Duke of Württemberg",0.509379519412865
Otto_Ferdinand_von_Abensperg_und_Traun,1677,False,45798,412,76,Otto Ferdinand von Abensberg und Traun,0.5035277259128653
Benjamin_Wadsworth,1670,False,48932,435,72,Benjamin Wadsworth,0.5034497683779716
Paul_Dudley_(jurist),1675,False,151536,376,62,Paul Dudley (jurist),0.5020269091184462
Francesco_Antonio_Bonporti,1672,False,39316,391,72,Francesco Antonio Bonporti,0.49778054494987406
Prosper_Jolyot_de_Crébillon,1674,False,48329,313,80,Prosper Jolyot de Crébillon,0.497205359134807
Antoine_Houdar_de_la_Motte,1672,False,62294,392,64,Antoine Houdar de la Motte,0.4969534208994641
Maria_Clara_Eimmart,1676,False,54554,299,66,Maria Clara Eimmart,0.4882425365142993
William_Somervile,1675,False,47190,266,74,William Somervile,0.48791849631360373
"James_Erskine,_Lord_Grange",1679,False,40301,280,64,"James Erskine, Lord Grange",0.4817077487130628
Hugh_Boulter,1672,False,66549,255,58,Hugh Boulter,0.4786452468496195
Claude_Gillot,1673,False,42787,278,58,Claude Gillot,0.47751919537470794
Étienne_François_Geoffroy,1672,False,47257,279,53,Étienne François Geoffroy,0.47429161455251007
Daniel_Neal,1678,False,36974,280,43,Daniel Neal,0.46180261879283346
František_Maxmilián_Kaňka,1674,False,34787,252,46,František Maxmilián Kaňka,0.46129310505759896
Thomas_Tanner_(bishop),1674,False,72879,182,50,Thomas Tanner (bishop),0.4605821610199284
Erik_Benzelius_the_younger,1675,False,54290,160,55,Erik Benzelius the younger,0.4577618723956707
Pierre_Guérin_de_Tencin,1679,False,45519,132,65,Pierre Guérin de Tencin,0.45584566570898477
Jacques_d'Allonville,1671,False,39889,133,66,Jacques d'Allonville,0.455616022189532
Christian_Detlev_Reventlow,1671,False,36230,225,43,Christian Detlev Reventlow,0.4546902104297829
Caspar_Abel,1676,False,30367,158,55,Caspar Abel,0.4522283607936564
Humphry_Ditton,1675,False,39560,159,50,Humphry Ditton,0.45061529707591225
Matthew_Decker,1679,False,35594,110,72,Matthew Decker,0.45017860154655553
John_Ker_(spy),1673,False,38791,153,49,John Ker,0.44813987166780594
Thomas_Halyburton,1674,False,38319,139,52,Thomas Halyburton,0.4470820181270486
John_Senex,1678,False,43122,223,35,John Senex,0.44537528974997376
Margareta_von_Ascheberg,1671,False,30052,112,42,Margareta von Ascheberg,0.42756139328234444
Eva_von_Buttlar,1670,False,31193,109,38,Eva von Buttlar,0.4223532552629453
Anna_Waser,1678,False,45675,115,33,Anna Waser,0.42056383020536475
Andreas_Silbermann,1678,False,39046,134,26,Andreas Silbermann,0.4124294981666929
Franz_Xaver_Josef_von_Unertl,1675,False,25677,103,32,Franz Xaver Josef von Unertl,0.4107667997109791
Ann_Baynard,1672,False,33551,89,33,Ann Baynard,0.40878794285606496
Dorothea_Krag,1675,False,25049,139,21,Dorothea Krag,0.3984054443320755
Maria_Faxell,1678,False,25696,68,25,Maria Faxell,0.3835958370411717
Cille_Gad,1675,False,30556,67,19,Cille Gad,0.3702788967734935
Joachim_Ludwig_Schultheiss_von_Unfriedt,1678,False,49418,108,13,Joachim Ludwig Schultheiss von Unfriedt,0.36520588290898826
Francesco_Zerafa,1679,False,35668,28,19,Francesco Zerafa,0.33549541384836595
Louise_Élisabeth_de_Joybert,1673,False,26344,35,6,Louise Élisabeth de Joybert,0.2743557040718666
Nicolás_Salzillo,1672,False,24391,103,3,Nicolás Salzillo,0.2204866376640977
Anna_Moroni_(educator),1675,False,23058,0,5,Anna Moroni (educator),0.10854142582444073
