link,year,disambiguation,length,pageviews,revisions,title,score
Anne_Boleyn,1501,False,364631,197078,6440,Anne Boleyn,0.8827911917841905
Anne_Boleyn,1507,False,364631,197078,6440,Anne Boleyn,0.8827911917841905
"Charles_V,_Holy_Roman_Emperor",1500,False,474132,80455,3898,"Charles V, Holy Roman Emperor",0.8484174880346288
Nostradamus,1503,False,186774,99433,5984,Nostradamus,0.8482634697476603
John_Calvin,1509,False,311189,61436,5691,John Calvin,0.8454187288225278
Jane_Seymour,1508,False,173831,93071,2401,Jane Seymour,0.8136341187197371
Francis_Xavier,1506,False,314459,30673,2894,Francis Xavier,0.804025939902874
"John_Dudley,_1st_Duke_of_Northumberland",1504,False,273483,7113,1515,"John Dudley, 1st Duke of Northumberland",0.7359464586517718
"Ferdinand_I,_Holy_Roman_Emperor",1503,False,290947,15809,786,"Ferdinand I, Holy Roman Emperor",0.7356122673754377
Miguel_López_de_Legazpi,1502,False,151518,8793,1090,Miguel López de Legazpi,0.7209197912995331
Andrea_Palladio,1508,False,137968,10869,790,Andrea Palladio,0.7132753222951623
Benvenuto_Cellini,1500,False,121331,8374,853,Benvenuto Cellini,0.7067468315005478
Pope_Pius_V,1504,False,190201,8316,606,Pope Pius V,0.7007509934213729
John_III_of_Portugal,1502,False,198771,4687,851,John III of Portugal,0.6974828904771008
Pope_Gregory_XIII,1502,False,181836,9261,517,Pope Gregory XIII,0.6964418465964652
Reginald_Pole,1500,False,175959,10029,469,Reginald Pole,0.6938981185347823
Gerolamo_Cardano,1501,False,97660,7570,642,Gerolamo Cardano,0.6894977091380913
Fernando_Alvarez_de_Toledo,1507,False,196367,3570,861,"Fernando Álvarez de Toledo, 3rd Duke of Alba",0.6889990472695482
Guru_Angad,1504,False,122044,7684,546,Guru Angad,0.687267845688575
Cuauhtémoc,1502,False,81838,9110,533,Cuauhtémoc,0.6840975336780493
Isabella_of_Portugal,1503,False,176190,7536,397,Isabella of Portugal,0.6791733784013946
Elizabeth_Blount,1502,False,61415,14427,354,Elizabeth Blount,0.6729797091116106
Agnolo_di_Cosimo,1503,False,104573,5422,369,Bronzino,0.6592726120054003
Christian_III_of_Denmark_and_Norway,1503,False,179632,4899,305,Christian III of Denmark,0.6562140014496516
Louis_II_of_Hungary_and_Bohemia,1506,False,153866,3407,391,Louis II of Hungary,0.654186314417119
Mary_of_Hungary_(governor_of_the_Netherlands),1505,False,241957,2240,422,Mary of Hungary (governor of the Netherlands),0.6502945948998401
Pope_Marcellus_II,1501,False,170468,4485,271,Pope Marcellus II,0.6477786708321406
Lakandula,1503,False,100154,2058,543,Lakandula,0.6446072367201324
Isabella_of_Burgundy,1501,False,187724,2917,285,Isabella of Austria,0.6390702053938287
Jiajing_Emperor,1507,False,74315,3628,303,Jiajing Emperor,0.6348140017153658
Matthew_Parker,1504,False,119059,2305,313,Matthew Parker,0.6298030518154963
Parmigianino,1503,False,71174,3557,274,Parmigianino,0.6293881103755468
"Philip_I,_Landgrave_of_Hesse",1504,False,160553,2531,250,"Philip I, Landgrave of Hesse",0.6271589956239236
"Catherine_of_Austria,_Queen_of_Portugal",1507,False,167085,2575,234,"Catherine of Austria, Queen of Portugal",0.6252724209632782
Peter_Faber,1506,False,83439,2509,295,Peter Faber,0.624923212119399
Ralph_Sadler,1507,False,162448,2193,247,Ralph Sadler,0.6225119586460965
John_of_Leiden,1509,False,53727,5036,208,John of Leiden,0.6219382560582674
Wu_Cheng'en,1500,False,82052,2844,241,Wu Cheng'en,0.6197996189352808
"Henry_Percy,_6th_Earl_of_Northumberland",1502,False,59039,5719,177,"Henry Percy, 6th Earl of Northumberland",0.6188432749725591
