link,year,disambiguation,length,pageviews,revisions,title,score
Gilles_de_Rais,1404,False,83416,22991,157,ジル・ド・レ,0.6474676515931082
Yamana_Sōzen,1404,False,88221,5642,132,山名宗全,0.609491036188663
Charles_VII_of_France,1403,False,114825,3282,144,シャルル7世 (フランス王),0.6042773089591006
Constantine_XI,1405,False,109190,2205,168,コンスタンティノス11世,0.6003890285603003
Emperor_Shōkō,1401,False,144535,2237,90,称光天皇,0.5726716297676538
Ichijō_Kaneyoshi,1402,False,170889,1711,90,一条兼良,0.5674874995088314
Ashikaga_Yoshikazu,1407,False,72527,2335,88,足利義量,0.5645736554615688
Leon_Battista_Alberti,1404,False,79828,911,112,レオン・バッティスタ・アルベルティ,0.5521420110274188
John_Hunyadi,1406,False,188272,778,88,フニャディ・ヤーノシュ,0.5446578713718149
Tommaso_Masaccio,1401,False,104151,994,84,マサッチオ,0.5436640378417342
Murad_II,1404,False,68933,564,99,ムラト2世,0.5299370180082289
Nicholas_of_Cusa,1401,False,74914,604,86,ニコラウス・クザーヌス,0.5265098386123768
Rogier_van_der_Weyden,1400,False,121078,497,88,ロヒール・ファン・デル・ウェイデン,0.5261301451506784
René_of_Anjou,1409,False,87827,465,86,ルネ・ダンジュー,0.5197445195918249
Pope_Pius_II,1405,False,127192,420,80,ピウス2世 (ローマ教皇),0.5165176388613241
George_Kastrioti,1405,False,53754,461,81,スカンデルベグ,0.5117241550654128
Catherine_of_Valois,1401,False,58770,763,58,キャサリン・オブ・ヴァロワ,0.5110307713391551
John_II_of_Castile,1405,False,68537,327,66,フアン2世 (カスティーリャ王),0.49339684176545184
Francesco_I_Sforza,1401,False,60038,543,47,フランチェスコ・スフォルツァ,0.4904659427014795
Jean_de_Dunois,1402,False,53582,535,48,ジャン・ド・デュノワ,0.4901147569217644
1409,1408,False,75800,173,81,1409年,0.47992302783808866
Elizabeth_of_Luxembourg,1409,False,49160,325,53,エリーザベト・フォン・ルクセンブルク,0.47956582270973247
"Jean_II,_Duke_of_Alençon",1409,False,48315,449,39,ジャン2世 (アランソン公),0.4728199373898777
Marie_of_Anjou,1404,False,47621,492,36,マリー・ダンジュー,0.4705849908208423
Owen_Tudor,1400,False,45891,465,36,オウエン・テューダー,0.46874433737340787
"Richard_Neville,_5th_Earl_of_Salisbury",1400,False,80209,172,49,リチャード・ネヴィル (第5代ソールズベリー伯),0.4583441518684365
Lorenzo_Valla,1407,False,51941,144,58,ロレンツォ・ヴァッラ,0.45567795581989307
"Humphrey_Stafford,_1st_Duke_of_Buckingham",1402,False,50385,165,42,ハンフリー・スタッフォード (初代バッキンガム公爵),0.44586250201573113
Nezahualcoyotl_(tlatoani),1402,False,40430,158,39,ネサワルコヨトル,0.4389968213640457
"Jacqueline,_Countess_of_Hainaut",1401,False,61667,154,37,ジャクリーヌ・ド・エノー,0.43881225989610007
"Eleanor_of_Aragon,_Queen_of_Portugal",1402,False,49326,166,29,レオノール・デ・アラゴン (ポルトガル王妃),0.4269903410670838
"Eleanor_of_Aragon,_Queen_of_Portugal",1402,False,49326,166,29,レオノール・デ・アラゴン (ポルトガル王妃),0.4269903410670838
