link,year,disambiguation,length,pageviews,revisions,title,score
Sandro_Botticelli,1445,False,110292,7380,164,サンドロ・ボッティチェッリ,0.630036447173296
Lorenzo_de'_Medici,1449,False,81189,3332,144,ロレンツォ・デ・メディチ,0.600137647061563
Danjong_of_Joseon,1441,False,75977,3505,128,端宗 (朝鮮王),0.5946268648067994
Edward_IV_of_England,1442,False,148459,1949,138,エドワード4世 (イングランド王),0.5913344098524483
Pope_Julius_II,1443,False,142135,1323,145,ユリウス2世 (ローマ教皇),0.581900229056699
Emperor_Go-Tsuchimikado,1442,False,124673,2629,100,後土御門天皇,0.5807800862284883
Chenghua_Emperor,1447,False,57403,1765,127,成化帝,0.5729275476806502
Ivan_III_of_Russia,1440,False,113331,1111,116,イヴァン3世,0.5636735307885
Matthias_Corvinus,1443,False,127779,835,110,マーチャーシュ1世,0.5537653523055999
Bayezid_II,1447,False,126314,740,95,バヤズィト2世,0.5429329386736568
Donato_Bramante,1444,False,55898,571,71,ドナト・ブラマンテ,0.5125438547126606
1441,1443,False,76155,314,89,1441年,0.5064006597658111
Pietro_Perugino,1446,False,71732,375,77,ペルジーノ,0.505546035818462
Asakura_Ujikage,1449,False,49092,1013,47,朝倉氏景 (8代当主),0.5047921277916505
Domenico_Ghirlandaio,1449,False,55454,491,59,ドメニコ・ギルランダイオ,0.498753456028174
"George_Plantagenet,_1st_Duke_of_Clarence",1449,False,47207,411,68,ジョージ・プランタジネット (クラレンス公),0.49860414171459266
Aldus_Manutius,1449,False,40355,276,71,アルドゥス・マヌティウス,0.48585679041656415
Vannozza_dei_Cattanei,1442,False,38795,650,40,ヴァノッツァ・カタネイ,0.48199657813014146
Galeazzo_Maria_Sforza,1444,False,49873,375,37,ガレアッツォ・マリーア・スフォルツァ,0.4651104436552346
Margaret_of_York,1446,False,48648,290,40,マーガレット・オブ・ヨーク,0.4615728538578759
Charlotte_of_Savoy,1441,False,43763,286,37,シャルロット・ド・サヴォワ,0.4560783456728748
Alphonso_II_of_Naples,1448,False,63336,225,27,アルフォンソ2世 (ナポリ王),0.43417739606470296
Ali-Shir_Nava'i,1441,False,71276,125,32,ミール・アリー・シール・ナヴァーイー,0.42517430066536066
Magdalena_of_France,1443,False,41478,174,23,マドレーヌ・ド・フランス (ビアナ公妃),0.4140764438345898
"John_de_Vere,_13th_Earl_of_Oxford",1442,False,70075,78,32,ジョン・ド・ヴィアー (第13代オックスフォード伯),0.40718801989814746
"Albert_IV,_Duke_of_Bavaria",1447,False,52114,162,20,アルブレヒト4世 (バイエルン公),0.4051196688535651
"Edmund,_Earl_of_Rutland",1443,False,37762,101,25,エドムンド・プランタジネット (ラトランド伯),0.4005925590542452
Alexander_Agricola,1446,False,53395,108,22,アレクサンダー・アグリコラ,0.3982356579551882
"Federico_I_Gonzaga,_Marquess_of_Mantua",1441,False,46524,86,25,フェデリーコ1世・ゴンザーガ,0.396261635809237
Albert_Brudzewski,1445,False,53379,95,21,アルベルト・ブルゼフスキ,0.39131666834656575
Piero_del_Pollaiolo,1443,False,42681,96,20,ピエロ・デル・ポッライオーロ,0.38754458000738984
Giovanni_Antonio_Amadeo,1447,False,36703,51,27,ジョヴァンニ・アントニオ・アマデーオ,0.3778657306821653
"Charles_de_Valois,_Duke_de_Berry",1446,False,46760,113,15,シャルル・ド・ヴァロワ (ベリー公),0.3757310580571006
"Nicholas_I,_Duke_of_Lorraine",1448,False,42095,67,20,ニコラ1世 (ロレーヌ公),0.37492117492087085
"Albert_III,_Duke_of_Saxony",1443,False,50786,116,14,アルブレヒト3世 (ザクセン公),0.37239301148493437
Catherine_of_Poděbrady,1449,False,36525,74,16,カテジナ・ス・ポジェブラト,0.36514465010324687
"Ernest,_Elector_of_Saxony",1441,False,49091,143,11,エルンスト (ザクセン選帝侯),0.3604251114808219
"Philip,_Elector_Palatine",1448,False,45162,82,12,フィリップ (プファルツ選帝侯),0.3514038059644571
"Charlotte,_Queen_of_Cyprus",1444,False,64454,91,11,シャルロット・ド・リュジニャン,0.35005562510647104
Ippolita_Maria_Sforza,1446,False,36256,95,11,イッポーリタ・マリーア・スフォルツァ,0.34837078389910425
"Eberhard_I,_Duke_of_Württemberg",1445,False,53020,81,11,エーバーハルト1世 (ヴュルテンベルク公),0.34585113181767535
"John_de_Mowbray,_4th_Duke_of_Norfolk",1444,False,44344,65,12,ジョン・モウブレー (第4代ノーフォーク公),0.34427585268518557
Sidonie_of_Poděbrady,1449,False,36718,61,11,ズデンカ・ス・ポジェブラト,0.335690060656274
"Eberhard_II,_Duke_of_Württemberg",1447,False,45969,49,9,エーバーハルト2世 (ヴュルテンベルク公),0.316343801921125
Bona_of_Savoy,1449,False,40327,179,4,ボナ・ディ・サヴォイア,0.2652729339180029
"John_de_la_Pole,_2nd_Duke_of_Suffolk",1442,False,40615,0,26,ジョン・ド・ラ・ポール (第2代サフォーク公),0.12305264134099535
Mandukhai_Khatun,1449,False,76375,0,7,マンドゥフイ・ハトゥン,0.11363440489418562
Francesco_Gonzaga_(1444–1483),1444,,1,1,1,?,0.05448825167540282
Lodovico_Lazzarelli,1447,,1,1,1,?,0.05448825167540282
Nannina_de'_Medici,1448,,1,1,1,?,0.05448825167540282
"Elisabeth_of_Bavaria,_Electress_of_Saxony",1443,,1,1,1,?,0.05448825167540282
Piero_Capponi,1447,,1,1,1,?,0.05448825167540282
"Philipp_I,_Count_of_Hanau-Münzenberg",1449,,1,1,1,?,0.05448825167540282
"Marie_of_Savoy,_Countess_of_Saint-Pol",1448,,1,1,1,?,0.05448825167540282
Andrey_Bolshoy,1446,,1,1,1,?,0.05448825167540282
Adolf_III_of_Nassau-Wiesbaden-Idstein,1443,,1,1,1,?,0.05448825167540282
"Henry,_Count_of_Württemberg",1448,,1,1,1,?,0.05448825167540282
Paolo_da_San_Leocadio,1447,,1,1,1,?,0.05448825167540282
Domenico_Gagini,1449,,1,1,1,?,0.05448825167540282
Ilham_Ghali_of_Kazan,1449,,1,1,1,?,0.05448825167540282
Dorotea_Gonzaga,1449,,1,1,1,?,0.05448825167540282
"Victor,_Duke_of_Münsterberg",1443,,1,1,1,?,0.05448825167540282
Clara_Tott,1440,,1,1,1,?,0.05448825167540282
"Hedwig,_Abbess_of_Quedlinburg",1445,,1,1,1,?,0.05448825167540282
"Otto_III,_Duke_of_Pomerania",1444,,1,1,1,?,0.05448825167540282
Boček_IV_of_Poděbrady,1442,,1,1,1,?,0.05448825167540282
Henry_IV_of_Neuhaus,1442,,1,1,1,?,0.05448825167540282
Jean_IV_de_Rieux,1447,,1,1,1,?,0.05448825167540282
Adriana_of_Nassau-Dillenburg,1449,,1,1,1,?,0.05448825167540282
Wiguleus_Fröschl_of_Marzoll,1445,,1,1,1,?,0.05448825167540282
John_III_of_Nassau-Weilburg,1441,,1,1,1,?,0.05448825167540282
Frederick_I_of_Liegnitz,1446,,1,1,1,?,0.05448825167540282
Baeda_Maryam_of_Ethiopia,1448,,1,1,1,?,0.05448825167540282
John_Paston_(died_1479),1442,,1,1,1,?,0.05448825167540282
Nicolas_Chuquet,1445,,1,1,1,?,0.05448825167540282
Srimanta_Sankardeva,1449,,1,1,1,?,0.05448825167540282
Muhammad_Jaunpuri,1443,,1,1,1,?,0.05448825167540282
Catherine_of_Genoa,1447,,1,1,1,?,0.05448825167540282
"Anthony_Woodville,_2nd_Earl_Rivers",1442,,1,1,1,?,0.05448825167540282
Nilakantha_Somayaji,1444,,1,1,1,?,0.05448825167540282
"Elizabeth_of_York,_Duchess_of_Suffolk",1444,,1,1,1,?,0.05448825167540282
"Archibald_Douglas,_5th_Earl_of_Angus",1449,,1,1,1,?,0.05448825167540282
Philippe_de_Commines,1447,,1,1,1,?,0.05448825167540282
Hartmann_Schedel,1440,,1,1,1,?,0.05448825167540282
Ahmad_Zarruq,1442,,1,1,1,?,0.05448825167540282
Lucas_Watzenrode,1447,,1,1,1,?,0.05448825167540282
Giovanni_II_Bentivoglio,1443,,1,1,1,?,0.05448825167540282
"Edmund_de_Ros,_10th_Baron_de_Ros",1446,,1,1,1,?,0.05448825167540282
"Anne_de_Beauchamp,_15th_Countess_of_Warwick",1443,,1,1,1,?,0.05448825167540282
Anthony_Browne_(died_1506),1443,,1,1,1,?,0.05448825167540282
Margaret_of_Thuringia,1449,,1,1,1,?,0.05448825167540282
Tamás_Bakócz,1442,,1,1,1,?,0.05448825167540282
Osanna_of_Mantua,1449,,1,1,1,?,0.05448825167540282
Johann_Geiler_von_Kaisersberg,1445,,1,1,1,?,0.05448825167540282
William_Grocyn,1446,,1,1,1,?,0.05448825167540282
"Fulk_Bourchier,_10th_Baron_FitzWarin",1445,,1,1,1,?,0.05448825167540282
Ygo_Gales_Galama,1443,,1,1,1,?,0.05448825167540282
Magnus_Hundt,1449,,1,1,1,?,0.05448825167540282
"John_Talbot,_3rd_Earl_of_Shrewsbury",1448,,1,1,1,?,0.05448825167540282
Władysław_II_of_Płock,1448,,1,1,1,?,0.05448825167540282
