link,year,disambiguation,length,pageviews,revisions,title,score
Antonio_Vivaldi,1678,False,142563,9672,477,アントニオ・ヴィヴァルディ,0.6903391700073739
Peter_I_of_Russia,1672,False,215386,6643,374,ピョートル1世,0.6761169586667434
Yongzheng_Emperor,1678,False,103074,8208,201,雍正帝,0.6418020522442867
Robert_Walpole,1676,False,333633,1427,156,ロバート・ウォルポール,0.5969417348642574
Emperor_Higashiyama,1675,False,125275,3745,97,東山天皇,0.5877552341278438
Frederick_Augustus_I_of_Poland,1670,False,168855,1072,101,アウグスト2世 (ポーランド王),0.5601447710775104
"Joseph_I,_Holy_Roman_Emperor",1678,False,156666,668,119,ヨーゼフ1世,0.5522978918123268
Tomaso_Albinoni,1671,False,72285,1162,88,トマゾ・アルビノーニ,0.5464225224837258
John_Law_(economist),1671,False,63195,756,109,ジョン・ロー,0.5425463083407723
Stanisław_Leszczyński,1677,False,121416,578,99,スタニスワフ・レシチニスキ,0.5365844429777276
Ahmed_III,1673,False,83869,528,98,アフメト3世,0.5294000052487173
Alexander_Selkirk,1676,False,74741,1297,60,アレキサンダー・セルカーク,0.5292848753179712
1711,1674,False,72451,433,103,1711年,0.5234241414718684
Jan_Dismas_Zelenka,1679,False,78166,361,112,ヤン・ディスマス・ゼレンカ,0.5213388280281238
1721,1670,False,71985,423,98,1721年,0.5204060481730296
"Philippe_II,_Duke_of_Orléans",1674,False,60199,699,70,フィリップ2世 (オルレアン公),0.5185725261870017
Li_Ching-Yuen,1677,False,43061,1997,38,李青曇,0.5055088204034792
Pope_Benedict_XIV,1675,False,122377,303,81,ベネディクトゥス14世 (ローマ教皇),0.5053662688590731
Frederick_I_of_Sweden,1676,False,96291,292,83,フレドリク1世 (スウェーデン王),0.5029607723721098
Christian_Wolff_(philosopher),1679,False,61445,372,69,クリスティアン・ヴォルフ,0.4987035869117832
"Gian_Gastone_de'_Medici,_Grand_Duke_of_Tuscany",1671,False,46236,419,65,ジャン・ガストーネ・デ・メディチ,0.49685608349475685
Frederick_IV_of_Denmark,1671,False,120228,245,76,フレデリク4世 (デンマーク王),0.4946072142366631
Francis_II_Rákóczi,1676,False,127541,292,60,ラーコーツィ・フェレンツ2世,0.49046222868329353
Massachusetts_Bay_Colony,1677,False,150541,411,40,マサチューセッツ湾植民地,0.48127167479270444
Françoise-Marie_de_Bourbon,1677,False,43381,489,44,フランソワーズ・マリー・ド・ブルボン,0.48085225006702087
"Spencer_Compton,_1st_Earl_of_Wilmington",1673,False,169412,182,58,スペンサー・コンプトン (初代ウィルミントン伯),0.4739418239931484
Élisabeth_Charlotte_d'Orléans,1676,False,43514,421,38,エリザベート・シャルロット・ドルレアン,0.4686273693808372
"James_FitzJames,_1st_Duke_of_Berwick",1670,False,60038,260,41,ジェームズ・フィッツジェームズ (初代ベリック公),0.4612603614873677
Dimitrie_Cantemir,1673,False,45065,164,55,ディミトリエ・カンテミール,0.4570999853819759
Joseph_Addison,1672,False,53205,194,36,ジョゼフ・アディソン,0.4440930559513636
