link,year,disambiguation,length,pageviews,revisions,title,score
Minamoto_no_Yorimasa,1106,False,106995,6830,205,源頼政,0.6389496296564846
Emperor_Toba,1103,False,164378,6393,131,鳥羽天皇,0.6201093793498352
Yue_Fei,1103,False,59493,7309,113,岳飛,0.6013784947066585
Emperor_Gaozong_of_Song,1107,False,63603,1846,138,高宗 (宋),0.5793785587435103
Emperor_Qinzong,1100,False,60317,1493,157,欽宗,0.5785842324400182
Empress_Matilda,1102,False,94169,976,110,マティルダ (神聖ローマ皇后),0.5552328636350999
Afonso_I_of_Portugal,1109,False,110211,494,75,アフォンソ1世 (ポルトガル王),0.5174409667953414
Empress_Xing,1106,False,33647,635,50,憲節皇后,0.49231790233379297
Alfonso_VII_of_León,1105,False,83003,236,70,アルフォンソ7世 (カスティーリャ王),0.48640862501570636
Pope_Alexander_III,1105,False,142680,223,39,アレクサンデル3世 (ローマ教皇),0.46030557664273875
Pope_Celestine_III,1106,False,123741,147,51,ケレスティヌス3世 (ローマ教皇),0.45754497969276037
Héloïse_d'Argenteuil,1100,False,95339,298,26,アルジャントゥイユのエロイーズ,0.4429015509455818
Henry_II_of_Austria,1107,False,51957,169,37,ハインリヒ2世 (オーストリア公),0.44070429287436136
Biddenden_Maids,1100,False,114472,638,18,ビデンデンのおとめ,0.4370862850219707
Ibn_Tufail,1105,False,39510,100,52,イブン・トファイル,0.43437420437190244
Matilda_of_Boulogne,1105,False,54242,118,34,マティルド・ド・ブローニュ,0.4241994867389343
Adeliza_of_Louvain,1103,False,39681,97,32,アデライザ・オブ・ルーヴァン,0.4118081895672354
"Leopold_IV,_Duke_of_Bavaria",1108,False,44709,84,30,レオポルト (バイエルン公),0.4041219501641103
William_Adelin,1103,False,51307,160,10,ウィリアム・アデリン,0.3558154230697409
William_Clito,1102,False,52976,119,9,ギヨーム・クリトン,0.3406382547980142
"Baldwin_IV,_Count_of_Hainaut",1108,,1,1,1,?,0.05448825167540282
Eleanor_of_Champagne,1104,,1,1,1,?,0.05448825167540282
Helena_of_Skövde,1101,,1,1,1,?,0.05448825167540282
Bohemund_II_of_Antioch,1108,,1,1,1,?,0.05448825167540282
Alphonse_I_of_Toulouse,1103,,1,1,1,?,0.05448825167540282
Harald_IV_of_Norway,1103,,1,1,1,?,0.05448825167540282
"Gilbert_de_Clare,_1st_Earl_of_Pembroke",1100,,1,1,1,?,0.05448825167540282
"Robert_de_Beaumont,_2nd_Earl_of_Leicester",1104,,1,1,1,?,0.05448825167540282
Melisende_of_Jerusalem,1105,,1,1,1,?,0.05448825167540282
Queen_Gongye,1109,,1,1,1,?,0.05448825167540282
