link,year,disambiguation,length,pageviews,revisions,title,score
Koxinga,1624,False,380974,19590,1503,鄭成功,0.7714241642280006
"Zhu_Youlang,_Prince_of_Gui",1623,False,153031,2017,335,永历帝,0.6317762248189344
Molière,1622,False,154259,1565,238,莫里哀,0.6098608585145273
Blaise_Pascal,1623,False,134726,1834,188,布莱兹·帕斯卡,0.6028339049153645
Christiaan_Huygens,1629,False,126247,935,184,克里斯蒂安·惠更斯,0.5800228442314544
Tokugawa_Mitsukuni,1628,False,90890,1476,126,德川光圀,0.5733144856447325
Ferdinand_Verbiest,1623,False,142767,1046,117,南怀仁,0.5647909572364971
Robert_Boyle,1627,False,84441,719,117,罗伯特·波义耳,0.5474043080208305
Greenland_shark,1624,False,71255,953,87,小頭睡鯊,0.540126026345773
Jean_de_La_Fontaine,1621,False,72711,502,122,让·德·拉封丹,0.5357167216663403
Christina_of_Sweden,1626,False,177756,1279,53,克里斯蒂娜女王,0.5301999604924728
John_Bunyan,1628,False,72422,436,110,約翰·班揚,0.5264648498533366
Empress_Meishō,1624,False,71160,1009,57,明正天皇,0.5194856041921463
Alexis_of_Russia,1629,False,78318,282,112,阿列克谢·米哈伊洛维奇·罗曼诺夫,0.5122169190647934
"Louis,_Grand_Condé",1621,False,62608,296,85,路易二世·德·波旁 (孔代亲王),0.5004269058826595
"Frederick_William,_Elector_of_Brandenburg",1620,False,98714,381,57,腓特烈·威廉 (勃蘭登堡),0.49455522820383535
Giovanni_Domenico_Cassini,1625,False,65084,227,90,乔凡尼·多美尼科·卡西尼,0.4934045870163862
Charles_Perrault,1628,False,60827,883,39,夏尔·佩罗,0.49246534281158433
Queen_Jangnyeol,1624,False,75427,460,38,莊烈王后,0.47593175498883455
Richard_Cromwell,1626,False,91754,205,60,理查德·克伦威尔,0.4751892049041707
George_Fox,1624,False,71387,151,72,乔治·福克斯,0.4691944955417192
Yamaga_Sokō,1622,False,63858,316,30,山鹿素行,0.4502502047888205
"Marie_de_Rabutin-Chantal,_marquise_de_Sévigné",1626,False,41841,127,56,塞维涅夫人,0.44749113970898613
Francesco_Redi,1626,False,47790,140,48,弗朗切斯科·雷迪,0.4456668345588896
Charles_X_Gustav_of_Sweden,1622,False,102238,346,24,卡爾十世·古斯塔夫,0.44232536530903105
Jacob_Isaacksz_van_Ruisdael,1628,False,54653,144,42,雅各布·伊萨克松·范勒伊斯达尔,0.4416403335320695
Vincenzo_Viviani,1622,False,75421,114,37,温琴佐·维维亚尼,0.4293261100246292
"William_II,_Prince_of_Orange",1626,False,97381,356,17,威廉二世 (奥兰治),0.4187644057199294
William_Petty,1623,False,49946,173,17,威廉·配第,0.39631963486061744
