link,year,disambiguation,length,pageviews,revisions,title,score
Li_Hongzhang,1823,False,310322,11373,965,李鴻章,0.73574216450694
Saigō_Takamori,1828,False,204143,7151,314,西鄉隆盛,0.669473223943443
Florence_Nightingale,1820,False,113847,7684,296,弗羅倫斯·南丁格爾,0.6600312578231087
Fyodor_Dostoyevsky,1821,False,142681,3303,378,費奧多爾·米哈伊洛維奇·陀思妥耶夫斯基,0.6508176626441342
Jules_Verne,1828,False,256491,2046,334,儒勒·凡尔纳,0.6387573850287722
Johann_Strauss_II,1825,False,137822,3419,263,小约翰·施特劳斯,0.6360057270651173
Louis_Pasteur,1822,False,209230,2390,223,路易·巴斯德,0.6237540818142648
Friedrich_Engels,1820,False,197778,2023,243,弗里德里希·恩格斯,0.6218187687876039
Shusaku_Honinbo,1829,False,225050,3365,168,本因坊秀策,0.6209360732236776
Ulysses_S._Grant,1822,False,168369,1675,208,尤利西斯·辛普森·格兰特,0.6072846498789
Gregor_Mendel,1822,False,192464,1948,176,孟德爾,0.6059096028244921
Charles_Baudelaire,1821,False,177849,2282,159,夏尔·波德莱尔,0.6047421889123672
Henrik_Ibsen,1828,False,83740,1422,147,亨里克·易卜生,0.5783941476579241
"Alexandre_Dumas,_fils",1824,False,64357,1531,127,小仲马,0.5704830441375661
Henry_Dunant,1828,False,100451,721,175,亨利·杜南,0.5665871952461283
Tokugawa_Iesada,1824,False,61597,2009,102,德川家定,0.5665094746389145
Gustave_Flaubert,1821,False,78056,1024,142,古斯塔夫·福樓拜,0.5661532486734402
Anton_Bruckner,1824,False,84804,846,154,安东·布鲁克纳,0.5646263515866057
Thomas_Henry_Huxley,1825,False,88382,923,142,托马斯·亨利·赫胥黎,0.5643911875713723
Herbert_Spencer,1820,False,137239,1273,103,赫伯特·斯宾塞,0.5639538975768914
Bedřich_Smetana,1824,False,105469,909,130,贝多伊齐·斯美塔那,0.5620096831717533
Pedro_II_of_Brazil,1825,False,92180,889,133,佩德罗二世 (巴西),0.5608094681811954
Bernhard_Riemann,1826,False,73589,800,115,波恩哈德·黎曼,0.5484476307110288
Victor_Emmanuel_II_of_Italy,1820,False,59250,781,123,维托里奥·埃马努埃莱二世,0.5481811351214013
"William_Thomson,_1st_Baron_Kelvin",1824,False,168175,516,127,第一代开尔文男爵威廉·汤姆森,0.5470274995642727
Amédée_Courbet,1827,False,58601,716,125,孤拔,0.5460174011860996
Gustav_Kirchhoff,1824,False,87224,443,165,古斯塔夫·基爾霍夫,0.5453960812950407
Chester_A._Arthur,1829,False,125631,515,120,切斯特·艾伦·阿瑟,0.5416153502631709
Hermann_von_Helmholtz,1821,False,91837,750,95,赫尔曼·冯·亥姆霍兹,0.5400469016495495
Rutherford_B._Hayes,1822,False,90136,445,132,拉瑟福德·伯查德·海斯,0.5370614160221111
Anne_Brontë,1820,False,136880,404,128,安妮·勃朗特,0.5365225071581662
Heinrich_Schliemann,1822,False,84029,467,118,海因里希·施利曼,0.5333694658980501
Alfred_Russel_Wallace,1823,False,117275,626,82,阿尔弗雷德·拉塞尔·华莱士,0.5298635770399643
William_Tecumseh_Sherman,1820,False,55535,578,91,威廉·特库姆塞·舍曼,0.5245617976831317
Harriet_Tubman,1822,False,55523,603,86,哈莉特·塔布曼,0.5232681667939416
Abdülmecid_I,1823,False,144679,371,96,阿卜杜勒-邁吉德一世,0.5216793459622442
Stonewall_Jackson,1824,False,52907,559,86,石牆傑克森,0.5203977936244965
Susan_B._Anthony,1820,False,129145,565,64,苏珊·安东尼,0.5151534215960869
William_S._Clark,1826,False,147663,772,52,威廉·史密斯·克拉克,0.5140943349211531
Rudolf_Clausius,1822,False,68431,365,92,魯道夫·克勞修斯,0.5120785390160466
César_Franck,1822,False,153724,430,65,塞扎尔·弗兰克,0.5089053005120375
Dante_Gabriel_Rossetti,1828,False,79648,448,65,但丁·加百列·羅塞蒂,0.5042796025687045
Winfield_Scott_Hancock,1824,False,262487,278,73,温菲尔德·斯科特·汉考克,0.5037866319898168
"Joseph_Lister,_1st_Baron_Lister",1827,False,79905,330,78,约瑟夫·李斯特，第一代李斯特男爵,0.5028074512324862
Rudolf_Virchow,1821,False,74809,302,78,鲁道夫·菲尔绍,0.499094402371202
Francis_Galton,1822,False,59689,490,58,法蘭西斯·高爾頓,0.4985481665851614
Simon_Bolivar_Buckner,1823,False,205596,243,73,西蒙·玻利瓦尔·巴克纳,0.4968699705067988
"Henri,_Count_of_Chambord",1820,False,127816,214,85,亨利 (尚博伯爵),0.494763882475526
August_Kekulé,1829,False,82697,275,69,弗里德里希·奥古斯特·凯库勒·冯·斯特拉多尼茨,0.4912143245033047
Gustave_Moreau,1826,False,57214,412,54,居斯塔夫·莫罗,0.48928675725172877
Stephen_Foster,1826,False,45572,393,53,史蒂芬·福斯特,0.4847315157918247
Oscar_II_of_Sweden,1829,False,101113,378,46,奧斯卡二世,0.4833374597452562
Anton_Rubinstein,1829,False,55239,243,69,安東·格里戈里耶維奇·魯賓斯坦,0.48316021698865286
John_Everett_Millais,1829,False,61427,425,45,約翰·艾佛雷特·米萊,0.481323090968375
Song_Qing_(Qing_dynasty),1820,False,63914,352,48,宋庆,0.47944677477640785
William_Hayden_English,1822,False,212765,184,59,威廉·海登·英格利希,0.47680092489381193
Geronimo,1829,False,49247,819,32,傑羅尼莫,0.476367748762666
Deodoro_da_Fonseca,1827,False,61815,221,62,德奧多羅·達·豐塞卡,0.4760357701931421
Rani_Lakshmibai,1828,False,51881,299,49,詹西女王,0.47352267734019177
Carlo_Collodi,1826,False,63656,247,47,卡洛·科洛迪,0.46703649819972404
Pafnuty_Chebyshev,1821,False,60001,223,49,巴夫尼提·列波维奇·切比雪夫,0.46514287075133565
Charles_XV_of_Sweden,1826,False,93117,273,38,卡爾十五世,0.4622713744958668
Édouard_Lalo,1823,False,46437,235,43,爱德华·拉罗,0.4582747622276033
Frédéric_Passy,1822,False,56687,180,46,弗雷德里克·帕西,0.4542236076952938
Sándor_Petőfi,1823,False,55300,595,25,裴多菲·山多尔,0.45380440663274063
William_Booth,1829,False,47505,169,48,卜威廉,0.45251451464091125
John_C._Breckinridge,1821,False,148982,236,32,约翰·C·布雷肯里奇,0.45151177520563457
Arnold_Böcklin,1827,False,54647,197,40,阿诺德·勃克林,0.4501930726123933
Amasa_Leland_Stanford,1824,False,87495,242,31,利兰·斯坦福,0.4467187241794704
Auguste_Beernaert,1829,False,51601,99,67,奥古斯特·贝尔纳特,0.4460631117268313
Wilkie_Collins,1824,False,52142,217,35,威尔基·柯林斯,0.4460606382704521
Friedrich_Max_Müller,1823,False,66996,201,35,馬克斯·繆勒,0.44556015338011057
