link,year,disambiguation,length,pageviews,revisions,title,score
Fibonacci,1170,False,75536,1003,113,斐波那契,0.5548030471844864
Emperor_Antoku,1178,False,99111,1017,64,安德天皇,0.5294508452542149
Muqali,1170,False,41310,1095,65,木华黎,0.5228375635983172
Saint_Dominic,1170,False,261655,438,59,聖道明,0.5089098906118875
"Otto_IV,_Holy_Roman_Emperor",1175,False,69618,207,79,奥托四世 (神圣罗马帝国),0.48515104244643437
Shinran,1173,False,72254,451,43,親鸞,0.4819989409860396
Snorri_Sturluson,1178,False,45620,121,52,斯諾里·斯蒂德呂松,0.4431814382185948
Baldwin_V_of_Jerusalem,1177,False,49858,248,28,鲍德温五世 (耶路撒冷),0.4373492173563186
Wei_Liaoweng,1178,False,35529,184,26,魏了翁,0.42166978718620113
Alfonso_IX_of_León,1171,False,63362,74,35,阿方索九世 (莱昂),0.40847716773431664
"Leopold_VI,_Duke_of_Austria",1176,False,78015,76,20,利奧波德六世 (奧地利),0.3829997473008344
Yaqut_al-Hamawi,1179,False,36613,63,25,雅谷特·阿尔·哈马维,0.38295117193691225
Robert_Grosseteste,1175,False,106158,133,13,罗伯特·格罗斯泰斯特,0.3749072917519503
Isabella_of_Jerusalem,1172,False,52407,134,13,伊莎贝拉一世 (耶路撒冷),0.37140291615559656
Tankei,1173,False,34565,67,15,湛庆,0.3577402807237532
Emeric_of_Hungary,1174,False,72829,86,10,伊姆雷,0.34208627437150907
Wuzhun_Shifan,1178,False,31893,95,10,無準師範,0.3407902186181914
Llywelyn_the_Great,1173,False,36495,109,8,罗埃林大王,0.32720676404463483
Matsudono_Moroie,1172,False,92444,133,7,松殿师家,0.3235261542696265
Frederick_I_of_Austria_(Babenberg),1175,False,48639,46,10,腓特烈一世 (奧地利),0.321746389637157
"Conrad_II,_Duke_of_Swabia",1173,False,35897,61,8,康拉德二世 (士瓦本),0.31294075463156096
"Ingeborg_of_Denmark,_Queen_of_France",1175,False,53101,50,6,丹麥的英格堡,0.2859754019045027
Marie_of_Oignies,1177,False,110970,0,22,瓦尼的瑪麗,0.12279058408510225
Valdemar_II_of_Denmark,1170,False,80093,0,8,瓦爾德馬二世,0.11511475291410599
Saint_Sava,1174,False,59977,0,2,圣萨瓦,0.0837197854570895
Shimazu_Tadahisa,1179,,1,1,1,?,0.05448825167540282
Armand_de_Périgord,1178,,1,1,1,?,0.05448825167540282
"Henry_de_Bohun,_1st_Earl_of_Hereford",1176,,1,1,1,?,0.05448825167540282
Rostislav_II_of_Kiev,1173,,1,1,1,?,0.05448825167540282
Roger_III_of_Sicily,1175,,1,1,1,?,0.05448825167540282
William_IV_of_Ponthieu,1179,,1,1,1,?,0.05448825167540282
"Louis_I,_Count_of_Blois",1172,,1,1,1,?,0.05448825167540282
Anna_Komnene_Angelina,1176,,1,1,1,?,0.05448825167540282
"Ranulph_de_Blondeville,_4th_Earl_of_Chester",1172,,1,1,1,?,0.05448825167540282
"Theresa_of_Portugal,_Queen_of_León",1178,,1,1,1,?,0.05448825167540282
"John_of_Ibelin,_the_Old_Lord_of_Beirut",1179,,1,1,1,?,0.05448825167540282
Thomas_I_of_Savoy,1178,,1,1,1,?,0.05448825167540282
Constance_of_Aragon,1179,,1,1,1,?,0.05448825167540282
"Agnes_of_France,_Empress_consort_of_the_Eastern_Roman_Empire",1171,,1,1,1,?,0.05448825167540282
Eustace_the_Monk,1170,,1,1,1,?,0.05448825167540282
Isabella_of_Hainault,1170,,1,1,1,?,0.05448825167540282
"Isabella,_Countess_of_Gloucester",1173,,1,1,1,?,0.05448825167540282
Michael_of_Chernigov,1179,,1,1,1,?,0.05448825167540282
Hedwig_of_Andechs,1174,,1,1,1,?,0.05448825167540282
Michael_Scot,1175,,1,1,1,?,0.05448825167540282
Baldwin_I_of_Constantinople,1172,,1,1,1,?,0.05448825167540282
Philip_of_Swabia,1177,,1,1,1,?,0.05448825167540282
"William_Longespée,_3rd_Earl_of_Salisbury",1176,,1,1,1,?,0.05448825167540282
"Isabel_de_Clare,_4th_Countess_of_Pembroke",1172,,1,1,1,?,0.05448825167540282
"Agnes_I,_Countess_of_Nevers",1170,,1,1,1,?,0.05448825167540282
