link,year,disambiguation,length,pageviews,revisions,title,score
Yongle_Emperor,1360,False,535477,13116,1093,明成祖,0.753290984596183
Taejong_of_Joseon,1367,False,123014,4453,474,朝鲜太宗,0.6664530464969514
Richard_II_of_England,1367,False,174162,1144,117,理查二世 (英格兰),0.5696172220880011
John_Huss,1369,False,60436,1144,113,扬·胡斯,0.55600526388698
Empress_Xu_(Ming_dynasty),1362,False,125003,1026,81,仁孝文皇后,0.5445891312895176
Charles_VI_of_France,1368,False,108239,530,98,查理六世 (法兰西),0.5321166632611798
"Sigismund,_Holy_Roman_Emperor",1368,False,97924,326,98,西吉斯蒙德 (神圣罗马帝国),0.5142701140014128
U_of_Goryeo,1363,False,63454,632,67,高麗禑王,0.5139849210964514
1368,1367,False,61135,282,107,1368年,0.5079379959798661
Bayezid_I,1360,False,66740,350,82,巴耶济德一世,0.5053391569678963
Pope_Martin_V,1368,False,92330,223,100,馬丁五世,0.5001797001096292
Zeami_Motokiyo,1363,False,53433,404,66,世阿弥,0.49788969708781017
"Wenceslaus,_King_of_the_Romans",1361,False,51147,243,64,瓦茨拉夫四世,0.4791088890504071
Andrei_Rublev,1360,False,58443,161,69,安德烈·魯布烈夫,0.4682975494798549
Giovanni_di_Bicci_de'_Medici,1360,False,48300,218,44,乔凡尼·德·美第奇,0.4572893676532813
Gyaltsab_Je,1364,False,36617,136,37,賈曹·達瑪仁欽,0.43041669250988385
Charles_III_of_Navarre,1361,False,43967,66,34,卡洛斯三世 (纳瓦拉),0.400032954128791
Christine_de_Pizan,1364,False,54634,165,15,克里斯蒂娜·德·皮桑,0.3871519928329205
"Amadeus_VII,_Count_of_Savoy",1360,False,35920,44,31,阿梅迪奥七世,0.3770935449279927
Jean_Le_Maingre,1366,False,33360,51,25,让·勒迈格雷,0.37382259958822234
Yi_Jong_Mu,1360,False,40036,121,11,李從茂,0.35520594824863133
Wang_Fu_(painter),1362,False,29344,123,10,王紱,0.3467676174112006
Edward_of_Angoulême,1365,False,69410,43,9,昂古萊姆的愛德華,0.3138839978599107
Miran_Shah,1366,False,31696,74,6,米蘭沙,0.2931458461060844
Manuel_III_of_Trebizond,1364,False,46277,0,6,曼努埃尔三世 (特拉比松帝国),0.11149446077699508
Violant_of_Bar,1365,,1,1,1,?,0.05448825167540282
"John_Beaumont,_4th_Baron_Beaumont",1361,,1,1,1,?,0.05448825167540282
"Isabella,_Countess_of_Foix",1361,,1,1,1,?,0.05448825167540282
Francesco_Zabarella,1360,,1,1,1,?,0.05448825167540282
Qāḍī_Zāda_al-Rūmī,1364,,1,1,1,?,0.05448825167540282
Abd-al-karim_Jili,1365,,1,1,1,?,0.05448825167540282
Constantine_I_of_Georgia,1369,,1,1,1,?,0.05448825167540282
Mary_of_Enghien,1367,,1,1,1,?,0.05448825167540282
"Louis_VII,_Duke_of_Bavaria",1368,,1,1,1,?,0.05448825167540282
Stanislaw_of_Skarbimierz,1360,,1,1,1,?,0.05448825167540282
Ida_de_Grey,1368,,1,1,1,?,0.05448825167540282
"John_FitzAlan,_2nd_Baron_Arundel",1364,,1,1,1,?,0.05448825167540282
Thomas_Langley,1363,,1,1,1,?,0.05448825167540282
"Charles_II,_Duke_of_Lorraine",1364,,1,1,1,?,0.05448825167540282
Parameshvara,1360,,1,1,1,?,0.05448825167540282
Anne_of_Bohemia,1366,,1,1,1,?,0.05448825167540282
Philippa_of_Lancaster,1360,,1,1,1,?,0.05448825167540282
Nuno_Álvares_Pereira,1360,,1,1,1,?,0.05448825167540282
"Murdoch_Stewart,_2nd_Duke_of_Albany",1362,,1,1,1,?,0.05448825167540282
Jean_Gerson,1363,,1,1,1,?,0.05448825167540282
Ulrich_von_Jungingen,1360,,1,1,1,?,0.05448825167540282
"Robert_de_Vere,_Duke_of_Ireland",1362,,1,1,1,?,0.05448825167540282
"William_de_Ros,_6th_Baron_de_Ros",1369,,1,1,1,?,0.05448825167540282
Thomas_Hoccleve,1368,,1,1,1,?,0.05448825167540282
"Maria,_Queen_of_Sicily",1363,,1,1,1,?,0.05448825167540282
Muzio_Sforza,1369,,1,1,1,?,0.05448825167540282
Margaret_of_Bavaria,1363,,1,1,1,?,0.05448825167540282
Lady_Elizabeth_FitzAlan,1366,,1,1,1,?,0.05448825167540282
"Michael_de_la_Pole,_2nd_Earl_of_Suffolk",1367,,1,1,1,?,0.05448825167540282
Margareta_(missionary),1369,,1,1,1,?,0.05448825167540282
